,IOB
41170,I-AM-MNR
41171,I-AM-MNR
41172,I-AM-MNR
41173,I-AM-MNR
41174,I-AM-MNR
41175,I-AM-MNR
41176,O
41177,O
41178,O
41179,O
41180,B-A1
41181,B-V
41182,B-A2
41183,I-A2
41184,B-AM-ADV
41185,O
41186,O
41187,O
41188,O
41189,O
41190,O
41191,O
41192,O
41193,O
41194,O
41195,O
41196,O
41197,O
41198,O
41199,O
41200,O
41201,O
41202,O
41203,O
41204,O
41205,O
41206,O
41207,O
41208,O
41209,O
41210,O
41211,O
41212,O
41213,O
41214,O
41215,O
41216,O
41217,O
41218,O
41219,O
41220,O
41221,O
41222,O
41223,O
41224,O
41225,O
41226,O
41227,O
41228,O
41229,O
41230,B-A0
41231,I-A0
41232,B-V
41233,B-A1
41234,I-A1
41235,I-A1
41236,I-A1
41237,I-A1
41238,I-A1
41239,I-A1
41240,I-A1
41241,I-A1
41242,I-A1
41243,O
41244,O
41245,O
41246,O
41247,O
41248,O
41249,O
41250,O
41251,O
41252,O
41253,O
41254,O
41255,O
41256,O
41257,O
41258,O
41259,O
41260,O
41261,O
41262,O
41263,O
41264,O
41265,O
41266,O
41267,O
41268,O
41269,O
41270,O
41271,O
41272,O
41273,O
41274,O
41275,O
41276,O
41277,O
41278,O
41279,O
41280,O
41281,O
41282,O
41283,O
41284,O
41285,O
41286,O
41287,O
41288,O
41289,B-AM-LOC
41290,I-AM-LOC
41291,I-AM-LOC
41292,O
41293,B-A0
41294,I-A0
41295,I-A0
41296,I-A0
41297,I-A0
41298,B-V
41299,B-A1
41300,I-A1
41301,I-A1
41302,I-A1
41303,I-A1
41304,I-A1
41305,O
41306,O
41307,O
41308,O
41309,O
41310,O
41311,O
41312,O
41313,O
41314,O
41315,O
41316,O
41317,O
41318,O
41319,O
41320,O
41321,B-A0
41322,O
41323,B-V
41324,B-A1
41325,I-A1
41326,I-A1
41327,I-A1
41328,B-AM-CAU
41329,I-AM-CAU
41330,I-AM-CAU
41331,I-AM-CAU
41332,I-AM-CAU
41333,I-AM-CAU
41334,I-AM-CAU
41335,O
41336,O
41337,O
41338,O
41339,O
41340,O
41341,O
41342,O
41343,O
41344,O
41345,O
41346,O
41347,O
41348,O
41349,O
41350,O
41351,O
41352,O
41353,O
41354,O
41355,O
41356,O
41357,O
41358,O
41359,O
41360,O
41361,O
41362,O
41363,O
41364,O
41365,O
41366,O
41367,O
41368,O
41369,O
41370,O
41371,O
41372,O
41373,O
41374,O
41375,O
41376,O
41377,O
41378,O
41379,O
41380,O
41381,O
41382,O
41383,O
41384,O
41385,O
41386,O
41387,O
41388,O
41389,O
41390,B-AM-DIS
41391,B-V
41392,B-A1
41393,I-A1
41394,I-A1
41395,I-A1
41396,I-A1
41397,I-A1
41398,I-A1
41399,I-A1
41400,I-A1
41401,I-A1
41402,I-A1
41403,I-A1
41404,I-A1
41405,I-A1
41406,I-A1
41407,I-A1
41408,I-A1
41409,I-A1
41410,I-A1
41411,O
41412,O
41413,O
41414,O
41415,O
41416,O
41417,O
41418,O
41419,O
41420,O
41421,O
41422,O
41423,O
41424,O
41425,O
41426,O
41427,O
41428,O
41429,O
41430,O
41431,O
41432,O
41433,O
41434,O
41435,O
41436,O
41437,O
41438,O
41439,O
41440,O
41441,O
41442,O
41443,O
41444,O
41445,O
41446,B-V
41447,B-C-V
41448,B-A1
41449,I-A1
41450,I-A1
41451,I-A1
41452,I-A1
41453,I-A1
41454,I-A1
41455,I-A1
41456,I-A1
41457,I-A1
41458,I-A1
41459,I-A1
41460,I-A1
41461,I-A1
41462,I-A1
41463,I-A1
41464,O
41465,O
41466,O
41467,O
41468,O
41469,O
41470,O
41471,O
41472,O
41473,O
41474,O
41475,O
41476,O
41477,O
41478,O
41479,O
41480,O
41481,O
41482,O
41483,O
41484,O
41485,O
41486,O
41487,O
41488,O
41489,O
41490,O
41491,O
41492,O
41493,O
41494,O
41495,O
41496,O
41497,O
41498,O
41499,O
41500,O
41501,O
41502,O
41503,B-A0
41504,I-A0
41505,I-A0
41506,O
41507,B-AM-TMP
41508,B-V
41509,B-A1
41510,I-A1
41511,I-A1
41512,I-A1
41513,I-A1
41514,I-A1
41515,I-A1
41516,I-A1
41517,O
41518,B-A0
41519,B-V
41520,B-A1
41521,I-A1
41522,I-A1
41523,I-A1
41524,I-A1
41525,B-A0
41526,I-A0
41527,I-A0
41528,I-A0
41529,I-A0
41530,I-A0
41531,I-A0
41532,I-A0
41533,I-A0
41534,I-A0
41535,I-A0
41536,I-A0
41537,I-A0
41538,I-A0
41539,I-A0
41540,B-V
41541,B-A1
41542,I-A1
41543,I-A1
41544,I-A1
41545,I-A1
41546,I-A1
41547,I-A1
41548,I-A1
41549,I-A1
41550,I-A1
41551,I-A1
41552,I-A1
41553,I-A1
41554,I-A1
41555,I-A1
41556,I-A1
41557,I-A1
41558,I-A1
41559,I-A1
41560,I-A1
41561,I-A1
41562,I-A1
41563,I-A1
41564,I-A1
41565,I-A1
41566,I-A1
41567,I-A1
41568,O
41569,O
41570,O
41571,O
41572,O
41573,O
41574,O
41575,O
41576,O
41577,O
41578,O
41579,O
41580,O
41581,O
41582,O
41583,O
41584,O
41585,O
41586,B-A0
41587,I-A0
41588,B-V
41589,B-A1
41590,I-A1
41591,I-A1
41592,I-A1
41593,I-A1
41594,I-A1
41595,I-A1
41596,I-A1
41597,I-A1
41598,I-A1
41599,I-A1
41600,I-A1
41601,I-A1
41602,I-A1
41603,I-A1
41604,I-A1
41605,I-A1
41606,I-A1
41607,I-A1
41608,I-A1
41609,I-A1
41610,I-A1
41611,I-A1
41612,O
41613,O
41614,O
41615,O
41616,O
41617,O
41618,O
41619,O
41620,O
41621,O
41622,O
41623,O
41624,O
41625,O
41626,O
41627,O
41628,O
41629,O
41630,O
41631,O
41632,O
41633,O
41634,O
41635,O
41636,O
41637,O
41638,O
41639,O
41640,O
41641,O
41642,O
41643,O
41644,O
41645,B-A1
41646,O
41647,O
41648,B-V
41649,B-A2
41650,I-A2
41651,I-A2
41652,I-A2
41653,I-A2
41654,I-A2
41655,I-A2
41656,O
41657,O
41658,O
41659,O
41660,O
41661,O
41662,O
41663,O
41664,O
41665,O
41666,O
41667,O
41668,O
41669,O
41670,O
41671,O
41672,O
41673,O
41674,O
41675,O
41676,O
41677,O
41678,O
41679,O
41680,O
41681,O
41682,O
41683,O
41684,O
41685,O
41686,O
41687,O
41688,O
41689,O
41690,O
41691,O
41692,O
41693,O
41694,B-V
41695,B-A1
41696,I-A1
41697,I-A1
41698,I-A1
41699,I-A1
41700,O
41701,B-A1
41702,I-A1
41703,B-V
41704,O
41705,B-A2
41706,I-A2
41707,I-A2
41708,I-A2
41709,I-A2
41710,I-A2
41711,I-A2
41712,I-A2
41713,I-A2
41714,I-A2
41715,O
41716,B-A0
41717,I-A0
41718,B-V
41719,B-A1
41720,I-A1
41721,O
41722,O
41723,O
41724,O
41725,O
41726,B-A0
41727,I-A0
41728,O
41729,O
41730,O
41731,O
41732,B-AM-NEG
41733,B-V
41734,B-A1
41735,O
41736,B-A0
41737,I-A0
41738,I-A0
41739,O
41740,O
41741,B-V
41742,O
41743,B-A1
41744,I-A1
41745,I-A1
41746,B-A0
41747,I-A0
41748,I-A0
41749,I-A0
41750,I-A0
41751,O
41752,B-V
41753,B-A1
41754,I-A1
41755,I-A1
41756,B-A3
41757,I-A3
41758,I-A3
41759,I-A3
41760,I-A3
41761,I-A3
41762,I-A3
41763,I-A3
41764,I-A3
41765,I-A3
41766,I-A3
41767,I-A3
41768,I-A3
41769,I-A3
41770,I-A3
41771,I-A3
41772,O
41773,O
41774,O
41775,O
41776,O
41777,O
41778,O
41779,O
41780,O
41781,O
41782,O
41783,O
41784,O
41785,O
41786,O
41787,B-V
41788,B-A1
41789,I-A1
41790,I-A1
41791,I-A1
41792,I-A1
41793,I-A1
41794,O
41795,O
41796,O
41797,O
41798,O
41799,O
41800,O
41801,O
41802,O
41803,O
41804,O
41805,O
41806,O
41807,O
41808,O
41809,O
41810,O
41811,O
41812,O
41813,O
41814,O
41815,O
41816,O
41817,O
41818,B-A1
41819,I-A1
41820,I-A1
41821,I-A1
41822,I-A1
41823,I-A1
41824,I-A1
41825,I-A1
41826,I-A1
41827,I-A1
41828,I-A1
41829,I-A1
41830,I-A1
41831,I-A1
41832,I-A1
41833,I-A1
41834,I-A1
41835,I-A1
41836,I-A1
41837,I-A1
41838,I-A1
41839,I-A1
41840,O
41841,B-V
41842,B-A2
41843,I-A2
41844,I-A2
41845,I-A2
41846,I-A2
41847,I-A2
41848,I-A2
41849,O
41850,B-AM-PRD
41851,I-AM-PRD
41852,I-AM-PRD
41853,I-AM-PRD
41854,I-AM-PRD
41855,I-AM-PRD
41856,I-AM-PRD
41857,I-AM-PRD
41858,I-AM-PRD
41859,I-AM-PRD
41860,I-AM-PRD
41861,I-AM-PRD
41862,O
41863,O
41864,O
41865,O
41866,O
41867,O
41868,O
41869,O
41870,O
41871,O
41872,O
41873,O
41874,O
41875,O
41876,O
41877,O
41878,O
41879,O
41880,O
41881,O
41882,O
41883,O
41884,O
41885,O
41886,O
41887,O
41888,O
41889,O
41890,O
41891,O
41892,O
41893,O
41894,O
41895,B-V
41896,B-A1
41897,I-A1
41898,I-A1
41899,I-A1
41900,I-A1
41901,I-A1
41902,I-A1
41903,I-A1
41904,I-A1
41905,I-A1
41906,I-A1
41907,O
41908,O
41909,O
41910,B-V
41911,B-A1
41912,I-A1
41913,I-A1
41914,I-A1
41915,I-A1
41916,I-A1
41917,I-A1
41918,I-A1
41919,O
41920,O
41921,O
41922,O
41923,O
41924,O
41925,O
41926,O
41927,O
41928,O
41929,O
41930,O
41931,O
41932,O
41933,O
41934,O
41935,O
41936,O
41937,O
41938,O
41939,B-AM-DIS
41940,I-AM-DIS
41941,I-AM-DIS
41942,I-AM-DIS
41943,I-AM-DIS
41944,I-AM-DIS
41945,I-AM-DIS
41946,I-AM-DIS
41947,I-AM-DIS
41948,I-AM-DIS
41949,I-AM-DIS
41950,O
41951,B-A1
41952,I-A1
41953,B-V
41954,B-A2
41955,I-A2
41956,I-A2
41957,I-A2
41958,I-A2
41959,I-A2
41960,I-A2
41961,I-A2
41962,I-A2
41963,I-A2
41964,I-A2
41965,I-A2
41966,I-A2
41967,I-A2
41968,I-A2
41969,O
41970,O
41971,O
41972,O
41973,O
41974,O
41975,O
41976,O
41977,O
41978,O
41979,O
41980,O
41981,O
41982,O
41983,O
41984,O
41985,O
41986,O
41987,O
41988,O
41989,O
41990,B-V
41991,B-A1
41992,I-A1
41993,I-A1
41994,B-A2
41995,I-A2
41996,I-A2
41997,I-A2
41998,I-A2
41999,I-A2
42000,O
42001,B-A0
42002,I-A0
42003,I-A0
42004,B-V
42005,B-A1
42006,I-A1
42007,I-A1
42008,I-A1
42009,I-A1
42010,I-A1
42011,I-A1
42012,O
42013,O
42014,O
42015,O
42016,O
42017,O
42018,O
42019,O
42020,O
42021,O
42022,O
42023,O
42024,O
42025,O
42026,O
42027,O
42028,O
42029,O
42030,O
42031,O
42032,B-A1
42033,I-A1
42034,I-A1
42035,O
42036,O
42037,O
42038,O
42039,O
42040,O
42041,O
42042,O
42043,O
42044,O
42045,B-V
42046,B-A2
42047,I-A2
42048,B-C-A2
42049,I-C-A2
42050,I-C-A2
42051,I-C-A2
42052,I-C-A2
42053,I-C-A2
42054,I-C-A2
42055,I-C-A2
42056,I-C-A2
42057,I-C-A2
42058,I-C-A2
42059,I-C-A2
42060,I-C-A2
42061,I-C-A2
42062,O
42063,B-V
42064,B-A2
42065,I-A2
42066,I-A2
42067,I-A2
42068,O
42069,B-AM-LOC
42070,I-AM-LOC
42071,O
42072,B-AM-LOC
42073,I-AM-LOC
42074,I-AM-LOC
42075,I-AM-LOC
42076,I-AM-LOC
42077,O
42078,B-A0
42079,O
42080,B-V
42081,B-A1
42082,I-A1
42083,I-A1
42084,I-A1
42085,I-A1
42086,B-AM-PNC
42087,I-AM-PNC
42088,I-AM-PNC
42089,I-AM-PNC
42090,I-AM-PNC
42091,I-AM-PNC
42092,I-AM-PNC
42093,O
42094,O
42095,O
42096,O
42097,O
42098,O
42099,O
42100,O
42101,O
42102,O
42103,O
42104,O
42105,O
42106,B-V
42107,B-A1
42108,I-A1
42109,I-A1
42110,I-A1
42111,I-A1
42112,O
42113,O
42114,O
42115,O
42116,O
42117,O
42118,O
42119,O
42120,O
42121,O
42122,O
42123,O
42124,O
42125,O
42126,O
42127,O
42128,O
42129,O
42130,O
42131,O
42132,B-V
42133,B-A1
42134,O
42135,B-A0
42136,I-A0
42137,B-V
42138,B-A1
42139,I-A1
42140,I-A1
42141,I-A1
42142,I-A1
42143,I-A1
42144,I-A1
42145,I-A1
42146,I-A1
42147,I-A1
42148,I-A1
42149,I-A1
42150,I-A1
42151,I-A1
42152,I-A1
42153,O
42154,O
42155,O
42156,O
42157,O
42158,B-A0
42159,I-A0
42160,B-V
42161,B-A1
42162,I-A1
42163,O
42164,B-AM-PNC
42165,I-AM-PNC
42166,I-AM-PNC
42167,I-AM-PNC
42168,I-AM-PNC
42169,I-AM-PNC
42170,I-AM-PNC
42171,O
42172,O
42173,O
42174,O
42175,O
42176,O
42177,O
42178,O
42179,O
42180,O
42181,O
42182,O
42183,O
42184,B-V
42185,B-A1
42186,I-A1
42187,I-A1
42188,I-A1
42189,I-A1
42190,O
42191,O
42192,O
42193,O
42194,B-A0
42195,O
42196,O
42197,O
42198,B-V
42199,B-C-V
42200,B-A1
42201,I-A1
42202,I-A1
42203,I-A1
42204,O
42205,O
42206,O
42207,O
42208,O
42209,O
42210,O
42211,O
42212,O
42213,O
42214,O
42215,O
42216,O
42217,O
42218,O
42219,O
42220,O
42221,O
42222,O
42223,O
42224,O
42225,O
42226,O
42227,O
42228,B-A0
42229,I-A0
42230,I-A0
42231,I-A0
42232,I-A0
42233,I-A0
42234,I-A0
42235,I-A0
42236,I-A0
42237,I-A0
42238,I-A0
42239,I-A0
42240,I-A0
42241,B-V
42242,B-A1
42243,I-A1
42244,I-A1
42245,I-A1
42246,I-A1
42247,I-A1
42248,I-A1
42249,I-A1
42250,I-A1
42251,I-A1
42252,I-A1
42253,I-A1
42254,I-A1
42255,I-A1
42256,I-A1
42257,I-A1
42258,I-A1
42259,I-A1
42260,I-A1
42261,I-A1
42262,I-A1
42263,O
42264,O
42265,O
42266,O
42267,O
42268,O
42269,O
42270,O
42271,O
42272,O
42273,O
42274,O
42275,O
42276,O
42277,O
42278,O
42279,B-A0
42280,I-A0
42281,I-A0
42282,I-A0
42283,I-A0
42284,O
42285,B-AM-TMP
42286,I-AM-TMP
42287,I-AM-TMP
42288,B-V
42289,B-A1
42290,I-A1
42291,I-A1
42292,I-A1
42293,I-A1
42294,I-A1
42295,I-A1
42296,I-A1
42297,I-A1
42298,O
42299,O
42300,B-AM-LOC
42301,I-AM-LOC
42302,I-AM-LOC
42303,I-AM-LOC
42304,I-AM-LOC
42305,I-AM-LOC
42306,I-AM-LOC
42307,O
42308,B-A0
42309,I-A0
42310,I-A0
42311,I-A0
42312,I-A0
42313,B-V
42314,B-A1
42315,I-A1
42316,I-A1
42317,I-A1
42318,I-A1
42319,I-A1
42320,I-A1
42321,I-A1
42322,I-A1
42323,I-A1
42324,I-A1
42325,I-A1
42326,I-A1
42327,I-A1
42328,I-A1
42329,I-A1
42330,O
42331,O
42332,O
42333,O
42334,O
42335,O
42336,O
42337,O
42338,O
42339,O
42340,O
42341,O
42342,O
42343,O
42344,O
42345,O
42346,O
42347,B-A1
42348,I-A1
42349,I-A1
42350,I-A1
42351,B-V
42352,B-AM-MNR
42353,I-AM-MNR
42354,I-AM-MNR
42355,I-AM-MNR
42356,O
42357,B-AM-LOC
42358,I-AM-LOC
42359,I-AM-LOC
42360,I-AM-LOC
42361,O
42362,B-AM-ADV
42363,I-AM-ADV
42364,I-AM-ADV
42365,O
42366,B-A1
42367,B-V
42368,B-AM-MNR
42369,I-AM-MNR
42370,I-AM-MNR
42371,I-AM-MNR
42372,I-AM-MNR
42373,I-AM-MNR
42374,I-AM-MNR
42375,O
42376,O
42377,O
42378,O
42379,O
42380,O
42381,O
42382,O
42383,B-AM-MNR
42384,B-A0
42385,I-A0
42386,B-V
42387,B-A1
42388,I-A1
42389,I-A1
42390,O
42391,O
42392,O
42393,B-V
42394,B-A1
42395,O
42396,B-A1
42397,I-A1
42398,I-A1
42399,O
42400,O
42401,B-V
42402,B-AM-MNR
42403,I-AM-MNR
42404,I-AM-MNR
42405,I-AM-MNR
42406,B-AM-ADV
42407,I-AM-ADV
42408,I-AM-ADV
42409,I-AM-ADV
42410,I-AM-ADV
42411,O
42412,O
42413,O
42414,O
42415,B-A1
42416,I-A1
42417,I-A1
42418,I-A1
42419,I-A1
42420,I-A1
42421,I-A1
42422,I-A1
42423,I-A1
42424,I-A1
42425,I-A1
42426,I-A1
42427,I-A1
42428,I-A1
42429,I-A1
42430,O
42431,O
42432,B-V
42433,O
42434,B-A1
42435,I-A1
42436,O
42437,O
42438,B-V
42439,B-AM-MNR
42440,I-AM-MNR
42441,I-AM-MNR
42442,O
42443,B-AM-TMP
42444,B-V
42445,B-A1
42446,I-A1
42447,B-AM-MNR
42448,I-AM-MNR
42449,I-AM-MNR
42450,I-AM-MNR
42451,O
42452,B-A0
42453,I-A0
42454,I-A0
42455,I-A0
42456,I-A0
42457,I-A0
42458,B-V
42459,B-A1
42460,I-A1
42461,I-A1
42462,I-A1
42463,I-A1
42464,I-A1
42465,I-A1
42466,I-A1
42467,I-A1
42468,I-A1
42469,I-A1
42470,I-A1
42471,I-A1
42472,I-A1
42473,I-A1
42474,I-A1
42475,I-A1
42476,I-A1
42477,I-A1
42478,I-A1
42479,I-A1
42480,I-A1
42481,I-A1
42482,I-A1
42483,O
42484,O
42485,O
42486,O
42487,O
42488,O
42489,O
42490,O
42491,O
42492,O
42493,O
42494,O
42495,O
42496,O
42497,O
42498,O
42499,O
42500,O
42501,O
42502,O
42503,O
42504,O
42505,B-A0
42506,B-V
42507,B-A1
42508,I-A1
42509,I-A1
42510,I-A1
42511,I-A1
42512,I-A1
42513,I-A1
42514,I-A1
42515,O
42516,B-AM-PRD
42517,I-AM-PRD
42518,I-AM-PRD
42519,I-AM-PRD
42520,I-AM-PRD
42521,I-AM-PRD
42522,I-AM-PRD
42523,O
42524,B-A0
42525,I-A0
42526,B-V
42527,B-AM-LOC
42528,I-AM-LOC
42529,I-AM-LOC
42530,I-AM-LOC
42531,B-A1
42532,I-A1
42533,I-A1
42534,I-A1
42535,I-A1
42536,O
42537,B-A1
42538,I-A1
42539,O
42540,O
42541,B-V
42542,B-AM-TMP
42543,I-AM-TMP
42544,I-AM-TMP
42545,I-AM-TMP
42546,I-AM-TMP
42547,O
42548,B-AM-MNR
42549,I-AM-MNR
42550,I-AM-MNR
42551,I-AM-MNR
42552,I-AM-MNR
42553,I-AM-MNR
42554,I-AM-MNR
42555,I-AM-MNR
42556,O
42557,O
42558,O
42559,O
42560,O
42561,O
42562,O
42563,O
42564,O
42565,O
42566,O
42567,O
42568,B-V
42569,O
42570,B-A1
42571,I-A1
42572,I-A1
42573,I-A1
42574,I-A1
42575,I-A1
42576,O
42577,B-A1
42578,B-V
42579,B-A2
42580,I-A2
42581,I-A2
42582,I-A2
42583,I-A2
42584,I-A2
42585,O
42586,O
42587,O
42588,O
42589,O
42590,O
42591,O
42592,O
42593,O
42594,B-AM-CAU
42595,I-AM-CAU
42596,I-AM-CAU
42597,O
42598,B-A1
42599,I-A1
42600,I-A1
42601,I-A1
42602,O
42603,B-V
42604,B-AM-TMP
42605,B-AM-EXT
42606,I-AM-EXT
42607,I-AM-EXT
42608,I-AM-EXT
42609,O
42610,B-AM-MNR
42611,I-AM-MNR
42612,I-AM-MNR
42613,I-AM-MNR
42614,O
42615,O
42616,O
42617,O
42618,O
42619,B-A0
42620,I-A0
42621,I-A0
42622,I-A0
42623,O
42624,O
42625,O
42626,O
42627,O
42628,O
42629,O
42630,O
42631,O
42632,B-V
42633,B-A1
42634,I-A1
42635,O
42636,B-A1
42637,I-A1
42638,O
42639,B-V
42640,B-AM-TMP
42641,I-AM-TMP
42642,I-AM-TMP
42643,B-A2
42644,I-A2
42645,O
42646,O
42647,O
42648,O
42649,O
42650,O
42651,O
42652,O
42653,O
42654,O
42655,O
42656,O
42657,O
42658,O
42659,O
42660,O
42661,O
42662,O
42663,O
42664,O
42665,O
42666,O
42667,O
42668,O
42669,O
42670,B-A0
42671,I-A0
42672,O
42673,O
42674,B-V
42675,B-AM-TMP
42676,I-AM-TMP
42677,I-AM-TMP
42678,I-AM-TMP
42679,I-AM-TMP
42680,I-AM-TMP
42681,O
42682,B-A1
42683,B-V
42684,B-A2
42685,I-A2
42686,I-A2
42687,I-A2
42688,I-A2
42689,I-A2
42690,I-A2
42691,I-A2
42692,I-A2
42693,O
42694,B-A1
42695,I-A1
42696,I-A1
42697,O
42698,B-V
42699,B-AM-TMP
42700,I-AM-TMP
42701,I-AM-TMP
42702,O
42703,O
42704,O
42705,O
42706,O
42707,O
42708,O
42709,O
42710,O
42711,O
42712,O
42713,O
42714,O
42715,O
42716,O
42717,O
42718,O
42719,O
42720,O
42721,O
42722,O
42723,O
42724,O
42725,O
42726,O
42727,B-A1
42728,I-A1
42729,I-A1
42730,O
42731,O
42732,O
42733,O
42734,O
42735,O
42736,O
42737,B-AM-DIS
42738,O
42739,B-AM-NEG
42740,O
42741,B-V
42742,B-A0
42743,I-A0
42744,I-A0
42745,O
42746,O
42747,O
42748,O
42749,O
42750,O
42751,O
42752,O
42753,O
42754,O
42755,O
42756,O
42757,O
42758,O
42759,O
42760,O
42761,O
42762,O
42763,O
42764,O
42765,O
42766,O
42767,O
42768,O
42769,O
42770,O
42771,B-A0
42772,I-A0
42773,B-AM-NEG
42774,B-V
42775,B-A1
42776,B-A3
42777,I-A3
42778,I-A3
42779,O
42780,O
42781,O
42782,O
42783,O
42784,B-A0
42785,I-A0
42786,I-A0
42787,I-A0
42788,B-V
42789,B-A1
42790,I-A1
42791,I-A1
42792,I-A1
42793,I-A1
42794,I-A1
42795,I-A1
42796,I-A1
42797,I-A1
42798,I-A1
42799,I-A1
42800,I-A1
42801,O
42802,O
42803,O
42804,O
42805,O
42806,O
42807,O
42808,O
42809,O
42810,O
42811,B-A0
42812,B-V
42813,B-A1
42814,I-A1
42815,I-A1
42816,I-A1
42817,B-A2
42818,I-A2
42819,O
42820,B-A1
42821,I-A1
42822,B-V
42823,B-AM-TMP
42824,I-AM-TMP
42825,I-AM-TMP
42826,I-AM-TMP
42827,I-AM-TMP
42828,I-AM-TMP
42829,I-AM-TMP
42830,I-AM-TMP
42831,I-AM-TMP
42832,I-AM-TMP
42833,I-AM-TMP
42834,I-AM-TMP
42835,I-AM-TMP
42836,I-AM-TMP
42837,I-AM-TMP
42838,I-AM-TMP
42839,I-AM-TMP
42840,I-AM-TMP
42841,O
42842,O
42843,O
42844,O
42845,O
42846,B-V
42847,B-A1
42848,I-A1
42849,I-A1
42850,I-A1
42851,O
42852,O
42853,O
42854,O
42855,O
42856,O
42857,O
42858,O
42859,O
42860,O
42861,O
42862,O
42863,O
42864,O
42865,O
42866,O
42867,O
42868,O
42869,O
42870,O
42871,O
42872,O
42873,O
42874,B-V
42875,B-A4
42876,I-A4
42877,I-A4
42878,I-A4
42879,I-A4
42880,I-A4
42881,I-A4
42882,I-A4
42883,I-A4
42884,I-A4
42885,O
42886,B-AM-PRD
42887,I-AM-PRD
42888,I-AM-PRD
42889,I-AM-PRD
42890,I-AM-PRD
42891,I-AM-PRD
42892,I-AM-PRD
42893,I-AM-PRD
42894,I-AM-PRD
42895,I-AM-PRD
42896,I-AM-PRD
42897,I-AM-PRD
42898,I-AM-PRD
42899,I-AM-PRD
42900,I-AM-PRD
42901,I-AM-PRD
42902,I-AM-PRD
42903,I-AM-PRD
42904,I-AM-PRD
42905,I-AM-PRD
42906,I-AM-PRD
42907,I-AM-PRD
42908,I-AM-PRD
42909,I-AM-PRD
42910,I-AM-PRD
42911,I-AM-PRD
42912,I-AM-PRD
42913,I-AM-PRD
42914,I-AM-PRD
42915,I-AM-PRD
42916,I-AM-PRD
42917,O
42918,B-A0
42919,B-V
42920,B-A1
42921,I-A1
42922,I-A1
42923,I-A1
42924,I-A1
42925,I-A1
42926,I-A1
42927,I-A1
42928,I-A1
42929,I-A1
42930,I-A1
42931,I-A1
42932,I-A1
42933,I-A1
42934,I-A1
42935,I-A1
42936,I-A1
42937,I-A1
42938,I-A1
42939,I-A1
42940,I-A1
42941,I-A1
42942,I-A1
42943,I-A1
42944,I-A1
42945,I-A1
42946,I-A1
42947,I-A1
42948,I-A1
42949,I-A1
42950,I-A1
42951,I-A1
42952,I-A1
42953,I-A1
42954,I-A1
42955,I-A1
42956,I-A1
42957,I-A1
42958,I-A1
42959,I-A1
42960,I-A1
42961,I-A1
42962,I-A1
42963,I-A1
42964,I-A1
42965,I-A1
42966,I-A1
42967,I-A1
42968,I-A1
42969,I-A1
42970,I-A1
42971,I-A1
42972,O
42973,O
42974,O
42975,B-A0
42976,I-A0
42977,O
42978,B-V
42979,B-A2
42980,B-AM-TMP
42981,I-AM-TMP
42982,I-AM-TMP
42983,I-AM-TMP
42984,I-AM-TMP
42985,I-AM-TMP
42986,O
42987,O
42988,O
42989,O
42990,O
42991,O
42992,O
42993,O
42994,O
42995,O
42996,O
42997,O
42998,O
42999,O
43000,O
43001,O
43002,O
43003,O
43004,B-AM-LOC
43005,O
43006,B-V
43007,B-A1
43008,I-A1
43009,O
43010,O
43011,O
43012,O
43013,O
43014,O
43015,O
43016,O
43017,O
43018,O
43019,O
43020,O
43021,O
43022,O
43023,O
43024,O
43025,O
43026,O
43027,O
43028,O
43029,O
43030,O
43031,O
43032,O
43033,O
43034,O
43035,O
43036,O
43037,O
43038,O
43039,B-AM-LOC
43040,O
43041,B-AM-LOC
43042,I-AM-LOC
43043,I-AM-LOC
43044,I-AM-LOC
43045,I-AM-LOC
43046,I-AM-LOC
43047,I-AM-LOC
43048,I-AM-LOC
43049,O
43050,B-A0
43051,B-A1
43052,B-V
43053,B-A2
43054,I-A2
43055,I-A2
43056,I-A2
43057,I-A2
43058,I-A2
43059,I-A2
43060,I-A2
43061,I-A2
43062,I-A2
43063,I-A2
43064,I-A2
43065,I-A2
43066,I-A2
43067,I-A2
43068,I-A2
43069,I-A2
43070,I-A2
43071,I-A2
43072,I-A2
43073,I-A2
43074,I-A2
43075,I-A2
43076,I-A2
43077,I-A2
43078,O
43079,O
43080,O
43081,O
43082,O
43083,O
43084,O
43085,O
43086,O
43087,O
43088,O
43089,O
43090,O
43091,O
43092,O
43093,O
43094,O
43095,O
43096,O
43097,O
43098,O
43099,O
43100,O
43101,O
43102,O
43103,O
43104,O
43105,O
43106,O
43107,O
43108,O
43109,O
43110,B-A2
43111,I-A2
43112,B-V
43113,B-A1
43114,I-A1
43115,I-A1
43116,I-A1
43117,I-A1
43118,O
43119,B-A2
43120,B-V
43121,B-A1
43122,I-A1
43123,I-A1
43124,I-A1
43125,I-A1
43126,I-A1
43127,O
43128,O
43129,O
43130,O
43131,O
43132,O
43133,O
43134,O
43135,O
43136,O
43137,O
43138,O
43139,O
43140,O
43141,O
43142,B-A0
43143,I-A0
43144,I-A0
43145,O
43146,O
43147,O
43148,B-A1
43149,B-V
43150,B-AM-MNR
43151,O
43152,B-AM-TMP
43153,I-AM-TMP
43154,I-AM-TMP
43155,I-AM-TMP
43156,I-AM-TMP
43157,I-AM-TMP
43158,O
43159,B-A0
43160,I-A0
43161,B-V
43162,O
43163,B-AM-TMP
43164,B-A1
43165,I-A1
43166,O
43167,B-AM-LOC
43168,I-AM-LOC
43169,O
43170,B-A1
