,IOB
17013,I-A1
17014,I-A1
17015,I-A1
17016,I-A1
17017,O
17018,O
17019,O
17020,O
17021,B-A0
17022,I-A0
17023,O
17024,B-V
17025,B-A1
17026,I-A1
17027,I-A1
17028,I-A1
17029,I-A1
17030,I-A1
17031,I-A1
17032,I-A1
17033,B-AM-PNC
17034,I-AM-PNC
17035,I-AM-PNC
17036,I-AM-PNC
17037,I-AM-PNC
17038,I-AM-PNC
17039,I-AM-PNC
17040,I-AM-PNC
17041,I-AM-PNC
17042,I-AM-PNC
17043,I-AM-PNC
17044,I-AM-PNC
17045,I-AM-PNC
17046,I-AM-PNC
17047,O
17048,B-A1
17049,I-A1
17050,I-A1
17051,I-A1
17052,I-A1
17053,O
17054,B-V
17055,B-A2
17056,B-AM-PRD
17057,I-AM-PRD
17058,I-AM-PRD
17059,O
17060,B-A1
17061,I-A1
17062,B-V
17063,B-AM-LOC
17064,I-AM-LOC
17065,I-AM-LOC
17066,I-AM-LOC
17067,I-AM-LOC
17068,I-AM-LOC
17069,I-AM-LOC
17070,I-AM-LOC
17071,I-AM-LOC
17072,I-AM-LOC
17073,I-AM-LOC
17074,O
17075,O
17076,O
17077,O
17078,O
17079,O
17080,O
17081,O
17082,O
17083,O
17084,O
17085,O
17086,O
17087,O
17088,O
17089,O
17090,O
17091,O
17092,O
17093,O
17094,O
17095,O
17096,B-A0
17097,I-A0
17098,O
17099,O
17100,O
17101,O
17102,O
17103,O
17104,O
17105,O
17106,O
17107,O
17108,O
17109,O
17110,O
17111,B-V
17112,B-A1
17113,I-A1
17114,I-A1
17115,I-A1
17116,I-A1
17117,I-A1
17118,I-A1
17119,I-A1
17120,I-A1
17121,I-A1
17122,O
17123,O
17124,O
17125,O
17126,O
17127,O
17128,O
17129,O
17130,O
17131,O
17132,B-A1
17133,I-A1
17134,O
17135,O
17136,O
17137,O
17138,O
17139,O
17140,O
17141,O
17142,O
17143,O
17144,O
17145,O
17146,O
17147,O
17148,O
17149,O
17150,O
17151,O
17152,O
17153,O
17154,O
17155,O
17156,O
17157,O
17158,O
17159,B-V
17160,O
17161,B-AM-TMP
17162,O
17163,B-AM-LOC
17164,I-AM-LOC
17165,I-AM-LOC
17166,I-AM-LOC
17167,O
17168,B-A0
17169,I-A0
17170,I-A0
17171,I-A0
17172,O
17173,O
17174,O
17175,B-V
17176,B-A1
17177,I-A1
17178,B-A3
17179,I-A3
17180,I-A3
17181,I-A3
17182,I-A3
17183,I-A3
17184,B-C-A3
17185,I-C-A3
17186,I-C-A3
17187,I-C-A3
17188,O
17189,B-C-A3
17190,I-C-A3
17191,I-C-A3
17192,I-C-A3
17193,I-C-A3
17194,I-C-A3
17195,O
17196,B-AM-NEG
17197,B-V
17198,B-A1
17199,I-A1
17200,I-A1
17201,O
17202,O
17203,O
17204,O
17205,O
17206,O
17207,O
17208,O
17209,O
17210,O
17211,O
17212,O
17213,O
17214,O
17215,O
17216,O
17217,O
17218,O
17219,O
17220,O
17221,O
17222,O
17223,O
17224,O
17225,O
17226,O
17227,O
17228,O
17229,O
17230,O
17231,O
17232,O
17233,O
17234,O
17235,O
17236,O
17237,O
17238,O
17239,B-A0
17240,B-V
17241,B-A1
17242,I-A1
17243,I-A1
17244,I-A1
17245,I-A1
17246,I-A1
17247,I-A1
17248,I-A1
17249,I-A1
17250,I-A1
17251,O
17252,B-AM-ADV
17253,I-AM-ADV
17254,I-AM-ADV
17255,I-AM-ADV
17256,O
17257,B-A0
17258,O
17259,O
17260,B-V
17261,B-A1
17262,B-AM-EXT
17263,I-AM-EXT
17264,I-AM-EXT
17265,I-AM-EXT
17266,I-AM-EXT
17267,I-AM-EXT
17268,I-AM-EXT
17269,I-AM-EXT
17270,I-AM-EXT
17271,I-AM-EXT
17272,I-AM-EXT
17273,I-AM-EXT
17274,I-AM-EXT
17275,I-AM-EXT
17276,I-AM-EXT
17277,I-AM-EXT
17278,I-AM-EXT
17279,I-AM-EXT
17280,I-AM-EXT
17281,O
17282,O
17283,O
17284,O
17285,O
17286,O
17287,O
17288,O
17289,O
17290,O
17291,O
17292,O
17293,O
17294,O
17295,O
17296,O
17297,O
17298,O
17299,O
17300,O
17301,O
17302,O
17303,O
17304,O
17305,O
17306,B-V
17307,B-A1
17308,I-A1
17309,I-A1
17310,I-A1
17311,O
17312,B-A1
17313,I-A1
17314,I-A1
17315,I-A1
17316,I-A1
17317,B-V
17318,B-A2
17319,I-A2
17320,I-A2
17321,B-AM-TMP
17322,I-AM-TMP
17323,O
17324,B-AM-TMP
17325,B-V
17326,B-A1
17327,I-A1
17328,I-A1
17329,I-A1
17330,I-A1
17331,O
17332,O
17333,O
17334,O
17335,O
17336,B-V
17337,B-A1
17338,I-A1
17339,O
17340,B-V
17341,B-A1
17342,I-A1
17343,I-A1
17344,I-A1
17345,I-A1
17346,I-A1
17347,I-A1
17348,I-A1
17349,I-A1
17350,I-A1
17351,O
17352,O
17353,B-A0
17354,I-A0
17355,I-A0
17356,I-A0
17357,I-A0
17358,O
17359,B-V
17360,B-A1
17361,B-A2
17362,I-A2
17363,O
17364,B-A0
17365,B-V
17366,B-A1
17367,B-A0
17368,I-A0
17369,I-A0
17370,I-A0
17371,I-A0
17372,I-A0
17373,I-A0
17374,I-A0
17375,I-A0
17376,I-A0
17377,I-A0
17378,I-A0
17379,I-A0
17380,I-A0
17381,I-A0
17382,I-A0
17383,I-A0
17384,I-A0
17385,B-V
17386,B-A1
17387,B-C-A1
17388,I-C-A1
17389,I-C-A1
17390,I-C-A1
17391,I-C-A1
17392,I-C-A1
17393,I-C-A1
17394,I-C-A1
17395,I-C-A1
17396,O
17397,O
17398,O
17399,O
17400,B-A0
17401,I-A0
17402,I-A0
17403,I-A0
17404,I-A0
17405,I-A0
17406,I-A0
17407,I-A0
17408,I-A0
17409,I-A0
17410,I-A0
17411,I-A0
17412,I-A0
17413,I-A0
17414,I-A0
17415,I-A0
17416,I-A0
17417,I-A0
17418,O
17419,O
17420,O
17421,O
17422,O
17423,O
17424,O
17425,O
17426,O
17427,O
17428,O
17429,O
17430,B-V
17431,B-A1
17432,O
17433,B-A0
17434,I-A0
17435,B-V
17436,B-A1
17437,I-A1
17438,I-A1
17439,I-A1
17440,I-A1
17441,I-A1
17442,I-A1
17443,I-A1
17444,I-A1
17445,I-A1
17446,I-A1
17447,I-A1
17448,I-A1
17449,I-A1
17450,I-A1
17451,I-A1
17452,I-A1
17453,I-A1
17454,I-A1
17455,I-A1
17456,I-A1
17457,O
17458,B-A0
17459,I-A0
17460,B-V
17461,B-A1
17462,I-A1
17463,O
17464,B-A0
17465,I-A0
17466,I-A0
17467,I-A0
17468,I-A0
17469,I-A0
17470,I-A0
17471,I-A0
17472,I-A0
17473,I-A0
17474,I-A0
17475,I-A0
17476,I-A0
17477,I-A0
17478,B-V
17479,B-C-V
17480,B-AM-TMP
17481,B-A1
17482,I-A1
17483,I-A1
17484,I-A1
17485,I-A1
17486,I-A1
17487,I-A1
17488,I-A1
17489,I-A1
17490,I-A1
17491,I-A1
17492,I-A1
17493,I-A1
17494,I-A1
17495,B-AM-TMP
17496,B-C-AM-TMP
17497,I-C-AM-TMP
17498,I-C-AM-TMP
17499,I-C-AM-TMP
17500,I-C-AM-TMP
17501,I-C-AM-TMP
17502,I-C-AM-TMP
17503,I-C-AM-TMP
17504,I-C-AM-TMP
17505,O
17506,B-AM-PRD
17507,I-AM-PRD
17508,I-AM-PRD
17509,O
17510,B-A0
17511,I-A0
17512,B-V
17513,B-A1
17514,I-A1
17515,O
17516,O
17517,O
17518,O
17519,O
17520,O
17521,O
17522,O
17523,O
17524,O
17525,O
17526,O
17527,O
17528,B-A0
17529,I-A0
17530,B-V
17531,B-A1
17532,I-A1
17533,O
17534,B-A0
17535,I-A0
17536,I-A0
17537,I-A0
17538,I-A0
17539,I-A0
17540,B-V
17541,B-AM-TMP
17542,B-A1
17543,I-A1
17544,I-A1
17545,I-A1
17546,I-A1
17547,I-A1
17548,O
17549,B-A0
17550,B-V
17551,B-A1
17552,I-A1
17553,O
17554,O
17555,B-A0
17556,I-A0
17557,I-A0
17558,I-A0
17559,B-V
17560,B-A1
17561,I-A1
17562,I-A1
17563,I-A1
17564,I-A1
17565,B-A2
17566,I-A2
17567,I-A2
17568,I-A2
17569,I-A2
17570,I-A2
17571,O
17572,O
17573,O
17574,O
17575,O
17576,O
17577,O
17578,O
17579,O
17580,O
17581,O
17582,O
17583,O
17584,O
17585,O
17586,B-AM-NEG
17587,B-V
17588,B-A1
17589,I-A1
17590,I-A1
17591,O
17592,O
17593,O
17594,O
17595,B-A0
17596,I-A0
17597,I-A0
17598,I-A0
17599,I-A0
17600,I-A0
17601,I-A0
17602,I-A0
17603,I-A0
17604,I-A0
17605,B-V
17606,B-A1
17607,I-A1
17608,I-A1
17609,I-A1
17610,I-A1
17611,I-A1
17612,I-A1
17613,I-A1
17614,I-A1
17615,I-A1
17616,I-A1
17617,I-A1
17618,I-A1
17619,I-A1
17620,I-A1
17621,I-A1
17622,I-A1
17623,I-A1
17624,I-A1
17625,I-A1
17626,I-A1
17627,I-A1
17628,I-A1
17629,I-A1
17630,I-A1
17631,I-A1
17632,O
17633,O
17634,O
17635,O
17636,O
17637,O
17638,O
17639,O
17640,O
17641,O
17642,O
17643,O
17644,B-V
17645,B-A1
17646,I-A1
17647,I-A1
17648,I-A1
17649,I-A1
17650,B-AM-PNC
17651,I-AM-PNC
17652,I-AM-PNC
17653,I-AM-PNC
17654,I-AM-PNC
17655,I-AM-PNC
17656,I-AM-PNC
17657,I-AM-PNC
17658,I-AM-PNC
17659,I-AM-PNC
17660,I-AM-PNC
17661,I-AM-PNC
17662,I-AM-PNC
17663,I-AM-PNC
17664,I-AM-PNC
17665,I-AM-PNC
17666,I-AM-PNC
17667,I-AM-PNC
17668,I-AM-PNC
17669,I-AM-PNC
17670,O
17671,O
17672,O
17673,O
17674,O
17675,O
17676,O
17677,O
17678,O
17679,O
17680,O
17681,O
17682,O
17683,O
17684,O
17685,O
17686,O
17687,O
17688,O
17689,B-V
17690,B-A1
17691,I-A1
17692,I-A1
17693,I-A1
17694,I-A1
17695,I-A1
17696,I-A1
17697,I-A1
17698,I-A1
17699,I-A1
17700,I-A1
17701,I-A1
17702,I-A1
17703,I-A1
17704,I-A1
17705,I-A1
17706,I-A1
17707,I-A1
17708,O
17709,O
17710,O
17711,O
17712,O
17713,O
17714,O
17715,O
17716,O
17717,O
17718,O
17719,O
17720,O
17721,O
17722,O
17723,O
17724,O
17725,O
17726,O
17727,O
17728,O
17729,O
17730,O
17731,O
17732,O
17733,O
17734,B-A0
17735,B-V
17736,B-A1
17737,I-A1
17738,I-A1
17739,I-A1
17740,I-A1
17741,I-A1
17742,I-A1
17743,I-A1
17744,I-A1
17745,I-A1
17746,O
17747,O
17748,O
17749,O
17750,O
17751,O
17752,O
17753,O
17754,O
17755,O
17756,O
17757,O
17758,O
17759,O
17760,O
17761,O
17762,O
17763,O
17764,O
17765,O
17766,O
17767,O
17768,O
17769,O
17770,O
17771,B-A3
17772,B-A0
17773,O
17774,O
17775,B-V
17776,B-A1
17777,I-A1
17778,I-A1
17779,I-A1
17780,I-A1
17781,B-AM-LOC
17782,I-AM-LOC
17783,I-AM-LOC
17784,O
17785,B-A0
17786,B-V
17787,B-A1
17788,I-A1
17789,I-A1
17790,B-A2
17791,I-A2
17792,I-A2
17793,I-A2
17794,I-A2
17795,I-A2
17796,I-A2
17797,I-A2
17798,I-A2
17799,I-A2
17800,I-A2
17801,I-A2
17802,I-A2
17803,I-A2
17804,I-A2
17805,I-A2
17806,I-A2
17807,I-A2
17808,I-A2
17809,I-A2
17810,I-A2
17811,I-A2
17812,I-A2
17813,I-A2
17814,I-A2
17815,I-A2
17816,I-A2
17817,O
17818,O
17819,O
17820,O
17821,O
17822,O
17823,O
17824,B-AM-NEG
17825,B-V
17826,B-AM-MNR
17827,B-A1
17828,I-A1
17829,I-A1
17830,I-A1
17831,I-A1
17832,I-A1
17833,I-A1
17834,I-A1
17835,I-A1
17836,I-A1
17837,I-A1
17838,O
17839,O
17840,O
17841,O
17842,O
17843,O
17844,O
17845,O
17846,O
17847,O
17848,O
17849,O
17850,O
17851,O
17852,O
17853,O
17854,O
17855,O
17856,O
17857,O
17858,O
17859,O
17860,O
17861,O
17862,O
17863,B-V
17864,B-A1
17865,I-A1
17866,B-AM-PRD
17867,I-AM-PRD
17868,I-AM-PRD
17869,O
17870,O
17871,O
17872,O
17873,O
17874,O
17875,O
17876,O
17877,O
17878,O
17879,O
17880,O
17881,O
17882,O
17883,O
17884,O
17885,O
17886,O
17887,O
17888,O
17889,O
17890,O
17891,O
17892,O
17893,O
17894,O
17895,O
17896,O
17897,O
17898,O
17899,O
17900,O
17901,O
17902,O
17903,O
17904,O
17905,O
17906,B-AM-NEG
17907,B-V
17908,B-A1
17909,I-A1
17910,I-A1
17911,I-A1
17912,I-A1
17913,I-A1
17914,I-A1
17915,I-A1
17916,O
17917,B-A0
17918,I-A0
17919,B-V
17920,B-A1
17921,I-A1
17922,I-A1
17923,O
17924,O
17925,O
17926,B-A0
17927,B-V
17928,B-A1
17929,I-A1
17930,I-A1
17931,I-A1
17932,I-A1
17933,I-A1
17934,I-A1
17935,I-A1
17936,I-A1
17937,I-A1
17938,I-A1
17939,I-A1
17940,I-A1
17941,I-A1
17942,I-A1
17943,I-A1
17944,I-A1
17945,O
17946,O
17947,O
17948,O
17949,O
17950,O
17951,O
17952,O
17953,O
17954,O
17955,O
17956,O
17957,O
17958,O
17959,O
17960,O
17961,O
17962,O
17963,O
17964,O
17965,O
17966,O
17967,O
17968,O
17969,B-A0
17970,B-V
17971,B-A2
17972,B-A1
17973,I-A1
17974,I-A1
17975,I-A1
17976,I-A1
17977,O
17978,O
17979,O
17980,O
17981,O
17982,O
17983,O
17984,O
17985,O
17986,O
17987,O
17988,O
17989,O
17990,O
17991,O
17992,O
17993,O
17994,O
17995,O
17996,O
17997,O
17998,O
17999,O
18000,O
18001,O
18002,O
18003,B-A0
18004,O
18005,B-V
18006,B-A1
18007,I-A1
18008,I-A1
18009,O
18010,O
18011,O
18012,O
18013,O
18014,O
18015,O
18016,O
18017,O
18018,O
18019,O
18020,B-A1
18021,I-A1
18022,I-A1
18023,I-A1
18024,I-A1
18025,I-A1
18026,I-A1
18027,I-A1
18028,I-A1
18029,I-A1
18030,I-A1
18031,I-A1
18032,I-A1
18033,I-A1
18034,I-A1
18035,I-A1
18036,I-A1
18037,I-A1
18038,I-A1
18039,I-A1
18040,I-A1
18041,O
18042,O
18043,O
18044,B-V
18045,B-C-V
18046,B-AM-TMP
18047,I-AM-TMP
18048,I-AM-TMP
18049,I-AM-TMP
18050,I-AM-TMP
18051,O
18052,B-A1
18053,I-A1
18054,B-V
18055,B-A2
18056,I-A2
18057,I-A2
18058,I-A2
18059,O
18060,O
18061,O
18062,O
18063,O
18064,O
18065,O
18066,O
18067,O
18068,O
18069,O
18070,B-A0
18071,I-A0
18072,B-V
18073,B-C-V
18074,B-A1
18075,I-A1
18076,I-A1
18077,I-A1
18078,I-A1
18079,I-A1
18080,I-A1
18081,I-A1
18082,I-A1
18083,I-A1
18084,I-A1
18085,I-A1
18086,I-A1
18087,I-A1
18088,I-A1
18089,I-A1
18090,I-A1
18091,O
18092,O
18093,O
18094,O
18095,O
18096,O
18097,B-AM-TMP
18098,O
18099,B-V
18100,O
18101,B-A1
18102,I-A1
18103,O
18104,O
18105,O
18106,O
18107,O
18108,O
18109,O
18110,O
18111,O
18112,O
18113,O
18114,B-V
18115,B-A1
18116,I-A1
18117,I-A1
18118,I-A1
18119,I-A1
18120,I-A1
18121,I-A1
18122,I-A1
18123,I-A1
18124,I-A1
18125,I-A1
18126,I-A1
18127,I-A1
18128,I-A1
18129,O
18130,O
18131,O
18132,O
18133,O
18134,O
18135,O
18136,B-A0
18137,B-V
18138,B-AM-MNR
18139,I-AM-MNR
18140,I-AM-MNR
18141,B-AM-TMP
18142,I-AM-TMP
18143,I-AM-TMP
18144,I-AM-TMP
18145,O
18146,O
18147,O
18148,O
18149,O
18150,O
18151,O
18152,O
18153,O
18154,O
18155,O
18156,B-AM-TMP
18157,I-AM-TMP
18158,I-AM-TMP
18159,I-AM-TMP
18160,I-AM-TMP
18161,O
18162,B-V
18163,B-A1
18164,I-A1
18165,I-A1
18166,I-A1
18167,I-A1
18168,I-A1
18169,I-A1
18170,I-A1
18171,I-A1
18172,I-A1
18173,I-A1
18174,I-A1
18175,I-A1
18176,I-A1
18177,I-A1
18178,I-A1
18179,I-A1
18180,I-A1
18181,O
18182,O
18183,O
18184,O
18185,O
18186,O
18187,O
18188,O
18189,O
18190,O
18191,O
18192,O
18193,O
18194,O
18195,O
18196,O
18197,O
18198,O
18199,O
18200,O
18201,B-A1
18202,O
18203,B-V
18204,B-A0
18205,I-A0
18206,I-A0
18207,I-A0
18208,I-A0
18209,I-A0
18210,I-A0
18211,I-A0
18212,I-A0
18213,I-A0
18214,I-A0
18215,I-A0
18216,I-A0
18217,O
18218,O
18219,B-V
18220,B-A1
18221,I-A1
18222,I-A1
18223,I-A1
18224,I-A1
18225,O
18226,O
18227,O
18228,O
18229,O
18230,O
18231,O
18232,O
18233,O
18234,O
18235,O
18236,O
18237,O
18238,O
18239,O
18240,O
18241,O
18242,O
18243,O
18244,O
18245,B-AM-ADV
18246,I-AM-ADV
18247,I-AM-ADV
18248,I-AM-ADV
18249,I-AM-ADV
18250,I-AM-ADV
18251,I-AM-ADV
18252,O
18253,B-A0
18254,B-V
18255,B-A1
18256,I-A1
18257,I-A1
18258,I-A1
18259,I-A1
18260,I-A1
18261,I-A1
18262,I-A1
18263,I-A1
18264,I-A1
18265,I-A1
18266,I-A1
18267,I-A1
18268,I-A1
18269,I-A1
18270,I-A1
18271,I-A1
18272,O
18273,O
18274,B-V
18275,B-A1
18276,I-A1
18277,O
18278,O
18279,O
18280,O
18281,O
18282,O
18283,O
18284,O
18285,O
18286,O
18287,O
18288,O
18289,O
18290,O
18291,O
18292,O
18293,O
18294,O
18295,O
18296,O
18297,O
18298,O
18299,B-AM-TMP
18300,I-AM-TMP
18301,I-AM-TMP
18302,I-AM-TMP
18303,I-AM-TMP
18304,O
18305,B-A0
18306,I-A0
18307,I-A0
18308,I-A0
18309,I-A0
18310,B-V
18311,B-A1
18312,I-A1
18313,I-A1
18314,I-A1
18315,I-A1
18316,I-A1
18317,I-A1
18318,I-A1
18319,I-A1
18320,I-A1
18321,I-A1
18322,I-A1
18323,I-A1
18324,I-A1
18325,O
18326,O
18327,O
18328,O
18329,O
18330,B-A1
18331,I-A1
18332,I-A1
18333,I-A1
18334,I-A1
18335,I-A1
18336,O
18337,O
18338,O
18339,B-V
18340,B-A0
18341,I-A0
18342,I-A0
18343,O
18344,O
18345,B-A0
18346,I-A0
18347,I-A0
18348,I-A0
18349,B-V
18350,B-A1
18351,I-A1
18352,I-A1
18353,O
18354,B-AM-LOC
18355,I-AM-LOC
18356,I-AM-LOC
18357,I-AM-LOC
18358,O
18359,B-A0
18360,I-A0
18361,I-A0
18362,B-AM-NEG
18363,B-V
18364,B-AM-MNR
18365,O
18366,B-A0
18367,I-A0
18368,I-A0
18369,I-A0
18370,I-A0
18371,I-A0
18372,I-A0
18373,I-A0
18374,O
18375,B-V
18376,B-AM-EXT
18377,B-A1
18378,I-A1
18379,I-A1
18380,O
18381,B-A0
18382,I-A0
18383,I-A0
18384,B-V
18385,B-AM-TMP
18386,B-A1
18387,I-A1
18388,I-A1
18389,I-A1
18390,I-A1
18391,I-A1
18392,I-A1
18393,I-A1
18394,I-A1
18395,I-A1
18396,I-A1
18397,I-A1
18398,I-A1
18399,I-A1
18400,I-A1
18401,I-A1
18402,I-A1
18403,I-A1
18404,I-A1
18405,I-A1
18406,I-A1
18407,O
18408,O
18409,O
18410,O
18411,O
18412,O
18413,O
18414,O
18415,O
18416,O
18417,O
18418,O
18419,O
18420,O
18421,O
18422,O
18423,O
18424,B-V
18425,B-A1
18426,I-A1
18427,I-A1
18428,I-A1
18429,I-A1
18430,O
18431,O
18432,O
18433,O
18434,O
18435,O
18436,B-A1
18437,B-V
18438,B-A2
18439,I-A2
18440,I-A2
18441,I-A2
18442,O
18443,O
18444,O
18445,O
18446,O
18447,O
18448,O
18449,O
18450,O
18451,B-A1
18452,I-A1
18453,I-A1
18454,I-A1
18455,I-A1
18456,I-A1
18457,I-A1
18458,I-A1
18459,O
18460,B-V
18461,B-A0
18462,I-A0
18463,I-A0
18464,I-A0
18465,I-A0
18466,O
18467,B-A0
18468,B-V
18469,B-A1
18470,I-A1
18471,I-A1
18472,B-AM-TMP
18473,I-AM-TMP
18474,I-AM-TMP
18475,O
18476,O
18477,O
18478,O
18479,O
18480,O
18481,O
18482,B-A1
18483,O
18484,O
18485,O
18486,O
18487,O
18488,O
18489,O
18490,O
18491,O
18492,B-V
18493,B-AM-TMP
18494,I-AM-TMP
18495,I-AM-TMP
18496,O
18497,B-A1
18498,I-A1
18499,I-A1
18500,I-A1
18501,I-A1
18502,O
18503,B-V
18504,B-A2
18505,I-A2
18506,I-A2
18507,O
18508,B-V
18509,B-A4
18510,I-A4
18511,I-A4
18512,I-A4
18513,O
18514,O
18515,O
18516,O
18517,O
18518,O
18519,O
18520,O
18521,O
18522,O
18523,O
18524,O
18525,O
18526,O
18527,O
18528,O
18529,O
18530,O
18531,O
18532,O
18533,O
18534,B-A1
18535,I-A1
18536,I-A1
18537,I-A1
18538,I-A1
18539,B-V
18540,B-A2
18541,I-A2
18542,B-C-A2
18543,I-C-A2
18544,I-C-A2
18545,I-C-A2
18546,I-C-A2
18547,I-C-A2
18548,I-C-A2
18549,I-C-A2
18550,I-C-A2
18551,I-C-A2
18552,I-C-A2
18553,I-C-A2
18554,I-C-A2
18555,I-C-A2
18556,I-C-A2
18557,I-C-A2
18558,I-C-A2
18559,O
18560,O
18561,O
18562,O
18563,O
18564,O
18565,O
18566,O
18567,O
18568,O
18569,B-A0
18570,I-A0
18571,B-V
18572,B-A1
18573,I-A1
18574,I-A1
18575,I-A1
18576,I-A1
18577,I-A1
18578,I-A1
18579,I-A1
18580,I-A1
18581,I-A1
18582,I-A1
18583,I-A1
18584,I-A1
18585,O
18586,O
18587,O
18588,O
18589,O
18590,O
18591,O
18592,O
18593,O
18594,O
18595,O
18596,O
18597,O
18598,O
18599,B-V
18600,B-A1
18601,I-A1
18602,I-A1
18603,I-A1
18604,I-A1
18605,B-AM-PRD
18606,I-AM-PRD
18607,I-AM-PRD
18608,I-AM-PRD
18609,I-AM-PRD
18610,I-AM-PRD
18611,O
18612,O
18613,O
18614,O
18615,O
18616,O
18617,O
18618,O
18619,O
18620,O
18621,B-A0
18622,B-V
18623,B-C-V
18624,B-AM-TMP
18625,I-AM-TMP
18626,I-AM-TMP
18627,O
18628,O
18629,O
18630,O
18631,O
18632,O
18633,O
18634,O
18635,O
18636,O
18637,O
18638,O
18639,O
18640,O
18641,O
18642,O
18643,O
18644,O
18645,O
18646,O
18647,O
18648,O
18649,O
18650,O
18651,O
18652,O
18653,O
18654,O
18655,O
18656,O
18657,O
18658,O
18659,O
18660,B-A0
18661,I-A0
18662,I-A0
18663,I-A0
18664,I-A0
18665,I-A0
18666,I-A0
18667,I-A0
18668,I-A0
18669,I-A0
18670,I-A0
18671,I-A0
18672,I-A0
18673,I-A0
18674,I-A0
18675,I-A0
18676,B-V
18677,B-A1
18678,I-A1
18679,I-A1
18680,B-A2
18681,I-A2
18682,I-A2
18683,I-A2
18684,I-A2
18685,I-A2
18686,I-A2
18687,I-A2
18688,I-A2
18689,I-A2
18690,I-A2
18691,I-A2
18692,I-A2
18693,I-A2
18694,I-A2
18695,I-A2
18696,I-A2
18697,I-A2
18698,I-A2
18699,I-A2
18700,I-A2
18701,I-A2
18702,I-A2
18703,I-A2
18704,I-A2
18705,I-A2
18706,I-A2
18707,O
18708,O
18709,O
18710,O
18711,O
18712,O
18713,O
18714,O
18715,O
18716,O
18717,O
18718,O
18719,O
18720,O
18721,O
18722,O
18723,O
18724,O
18725,B-A0
18726,I-A0
18727,I-A0
18728,O
18729,B-V
18730,B-A1
18731,I-A1
18732,I-A1
18733,I-A1
18734,I-A1
18735,I-A1
18736,I-A1
18737,I-A1
18738,I-A1
18739,I-A1
18740,B-AM-PNC
18741,I-AM-PNC
18742,I-AM-PNC
18743,I-AM-PNC
18744,I-AM-PNC
18745,I-AM-PNC
18746,I-AM-PNC
18747,I-AM-PNC
18748,I-AM-PNC
18749,I-AM-PNC
18750,I-AM-PNC
18751,I-AM-PNC
18752,I-AM-PNC
18753,I-AM-PNC
18754,I-AM-PNC
18755,O
18756,O
18757,O
18758,O
18759,O
18760,O
18761,O
18762,O
18763,O
18764,O
18765,O
18766,O
18767,O
18768,O
18769,O
18770,O
18771,O
18772,O
18773,O
18774,O
18775,O
18776,O
18777,O
18778,O
18779,O
18780,O
18781,O
18782,O
18783,O
18784,O
18785,O
18786,O
18787,O
18788,O
18789,O
18790,O
18791,O
18792,O
18793,B-A0
18794,O
18795,B-AM-TMP
18796,I-AM-TMP
18797,I-AM-TMP
18798,B-V
18799,B-A1
18800,I-A1
18801,I-A1
18802,I-A1
18803,O
18804,B-A0
18805,I-A0
18806,I-A0
18807,I-A0
18808,I-A0
18809,I-A0
18810,I-A0
18811,I-A0
18812,I-A0
18813,I-A0
18814,I-A0
18815,B-V
18816,B-A1
18817,I-A1
18818,I-A1
18819,I-A1
18820,I-A1
18821,I-A1
18822,I-A1
18823,I-A1
18824,I-A1
18825,I-A1
18826,I-A1
18827,I-A1
18828,I-A1
18829,I-A1
18830,I-A1
18831,I-A1
18832,I-A1
18833,I-A1
18834,I-A1
18835,I-A1
18836,I-A1
18837,I-A1
18838,I-A1
18839,I-A1
18840,I-A1
18841,I-A1
18842,I-A1
18843,I-A1
18844,I-A1
18845,I-A1
18846,I-A1
18847,O
18848,O
18849,O
18850,O
18851,O
18852,O
18853,O
18854,O
18855,O
18856,O
18857,O
18858,O
18859,O
18860,O
18861,B-A0
18862,I-A0
18863,I-A0
18864,I-A0
18865,I-A0
18866,B-V
18867,B-AM-REC
18868,B-A2
18869,I-A2
18870,I-A2
18871,I-A2
18872,I-A2
18873,B-AM-PRD
18874,I-AM-PRD
18875,I-AM-PRD
18876,I-AM-PRD
18877,I-AM-PRD
18878,I-AM-PRD
18879,I-AM-PRD
18880,I-AM-PRD
18881,I-AM-PRD
18882,I-AM-PRD
18883,I-AM-PRD
18884,I-AM-PRD
18885,I-AM-PRD
18886,I-AM-PRD
18887,I-AM-PRD
18888,I-AM-PRD
18889,I-AM-PRD
18890,I-AM-PRD
18891,O
18892,B-A0
18893,I-A0
18894,O
18895,O
18896,O
18897,O
18898,O
18899,O
18900,O
18901,O
18902,O
18903,O
18904,O
18905,O
18906,O
18907,O
18908,B-V
18909,B-A1
18910,I-A1
18911,I-A1
18912,I-A1
18913,I-A1
18914,I-A1
18915,I-A1
18916,I-A1
18917,O
18918,O
18919,O
18920,O
18921,O
18922,O
18923,O
18924,O
18925,O
18926,O
18927,O
18928,O
18929,O
18930,O
18931,O
18932,O
18933,O
18934,O
18935,O
18936,B-V
18937,B-A1
18938,I-A1
18939,I-A1
18940,I-A1
18941,I-A1
18942,I-A1
18943,O
18944,O
18945,O
18946,O
18947,O
18948,O
18949,O
18950,O
18951,O
18952,O
18953,O
18954,O
18955,O
18956,O
18957,O
18958,O
18959,O
18960,O
18961,O
18962,O
18963,O
18964,B-A1
18965,O
18966,B-A2
18967,I-A2
18968,B-V
18969,O
18970,B-AM-TMP
18971,I-AM-TMP
18972,O
18973,B-A0
18974,I-A0
18975,B-V
18976,B-AM-MNR
18977,I-AM-MNR
18978,I-AM-MNR
