,ID,S,P,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG0,ARG1,ARG2,ARG3,ARG4,ARG5,ARG6
19058,16,905,1618,",",-,PU,-,4,PU,*,-,*,*,*,,,,
19059,17,905,1618,mas,mas,CONJ-C,-,4,CO,*,-,*,*,*,,,,
19060,18,905,1619,fechou,fechar,V-FIN,PS|3S|IND,4,CJT,(FCL(VP*),fechar,*,(V*),*,,,,
19061,19,905,1619,em,em,PRP,-,18,ADVL,(PP*,-,*,(AM-EXT*,*,,,,
19062,20,905,1619,baixa,baixa,N,F|S,19,P<,(NP*,-,*,*,*,,,,
19063,21,905,1619,de,de,PRP,-,20,N<,(PP*,-,*,*,*,,,,
19064,22,905,1619,"0,34","0,34",NUM,M|P,23,>N,(NP*,-,*,*,*,,,,
19065,23,905,1619,%,%,N,M|P,21,P<,*)))),-,*,*),*,,,,
19066,24,905,1619,",",-,PU,-,18,PU,*,-,*,*,*,,,,
19067,25,905,1620,considerando,considerar,V-GER,-,18,ADVL,(ICL(VP*),considerar,*,(AM-ADV*,(V*),,,,
19068,26,905,1620,as,o,ART,F|P,27,>N,(NP*,-,*,*,(A1*,,,,
19069,27,905,1620,medidas,medida,N,F|P,25,ACC,*,-,*,*,*,,,,
19070,28,905,1620,de,de,PRP,-,27,N<,(PP*,-,*,*,*,,,,
19071,29,905,1620,o,o,ART,M|S,30,>N,(NP*,-,*,*,*,,,,
19072,30,905,1620,CMN,CMN,PROP,M|S,28,P<,*))),-,*,*,*),,,,
19073,31,905,1620,como,como,ADV,-,25,OC,(ACL*,-,*,*,(A2*,,,,
19074,32,905,1620,restritivas,restritivo,ADJ,F|P,31,SC,(ADJP*,-,*,*,*,,,,
19075,33,905,1620,a,a,PRP,-,32,A<,(PP*,-,*,*,*,,,,
19076,34,905,1620,o,o,ART,M|S,35,>N,(NP*,-,*,*,*,,,,
19077,35,905,1620,funcionamento,funcionamento,N,M|S,33,P<,*,-,*,*,*,,,,
19078,36,905,1620,de,de,PRP,-,35,N<ARGS,(PP*,-,*,*,*,,,,
19079,37,905,1620,o,o,ART,M|S,38,>N,(NP*,-,*,*,*,,,,
19080,38,905,1620,sistema,sistema,N,M|S,36,P<,*,-,*,*,*,,,,
19081,39,905,1620,financeiro,financeiro,ADJ,M|S,38,N<,(ADJP*))))))))),-,*,*),*),,,,
19082,40,905,1620,.,-,PU,-,4,PU,*),-,*,*,*,,,,
19083,1,906,1620,Seria,ser,V-FIN,COND|3S,0,STA,(FCL(VP*),-,*,*,,,,,
19084,2,906,1620,uma,um,ART,F|S,3,>N,(NP*,-,*,*,,,,,
19085,3,906,1620,repetição,repetição,N,F|S,1,SC,*,-,*,*,,,,,
19086,4,906,1620,de,de,PRP,-,3,N<,(PP*,-,*,*,,,,,
19087,5,906,1620,o,o,PRON-DET,M|S,4,P<,(NP*,-,*,*,,,,,
19088,6,906,1620,que,que,PRON-INDP,M|S,7,SUBJ,(FCL(NP*),-,(A1*),*,,,,,
19089,7,906,1621,ocorreu,ocorrer,V-FIN,PS|3S|IND,5,N<,(VP*),ocorrer,(V*),*,,,,,
19090,8,906,1621,em,em,PRP,-,7,ADVL,(PP*,-,(AM-TMP*,*,,,,,
19091,9,906,1621,1989,1989,NUM,M|S,8,P<,(ADJP*)),-,*),*,,,,,
19092,10,906,1621,",",-,PU,-,7,PU,*,-,*,*,,,,,
19093,11,906,1621,durante,durante,PRP,-,7,ADVL,(PP*,-,(AM-TMP*,*,,,,,
19094,12,906,1621,o,o,ART,M|S,13,>N,(NP*,-,*,*,,,,,
19095,13,906,1621,Plano_Verão,Plano_Verão,PROP,M|S,11,P<,*,-,*,*,,,,,
19096,14,906,1621,",",-,PU,-,13,PU,*,-,*,*,,,,,
19097,15,906,1621,quando,quando,ADV,-,17,ADVL,(FCL(ADVP*),-,*,(AM-TMP*),,,,,
19098,16,906,1621,«,-,PU,-,17,PU,*,-,*,*,,,,,
19099,17,906,1622,desapareceram,desaparecer,V-FIN,PS/MQP|3P|IND,13,N<,(VP*),desaparecer,*,(V*),,,,,
19100,18,906,1622,»,-,PU,-,17,PU,*,-,*,*,,,,,
19101,19,906,1622,"51,87","51,87",NUM,M|P,20,>N,(NP*,-,*,(A1*,,,,,
19102,20,906,1622,%,%,N,M|P,17,SUBJ,*,-,*,*,,,,,
19103,21,906,1622,de,de,PRP,-,20,N<,(PP*,-,*,*,,,,,
19104,22,906,1622,inflação,inflação,N,F|S,21,P<,(NP*))),-,*,*),,,,,
19105,23,906,1622,de,de,PRP,-,17,PIV,(PP*,-,*,(A2*,,,,,
19106,24,906,1622,o,o,ART,M|S,25,>N,(NP*,-,*,*,,,,,
19107,25,906,1622,índice,índice,N,M|S,23,P<,*,-,*,*,,,,,
19108,26,906,1622,oficial,oficial,ADJ,M|S,25,N<,(ADJP*),-,*,*,,,,,
19109,27,906,1622,de,de,PRP,-,25,N<,(PP*,-,*,*,,,,,
19110,28,906,1622,correção,correção,N,F|S,27,P<,(NP*,-,*,*,,,,,
19111,29,906,1622,monetária,monetário,ADJ,F|S,28,N<,(ADJP*)))))))))))),-,*),*),,,,,
19112,30,906,1622,.,-,PU,-,1,PU,*),-,*,*,,,,,
19113,1,907,1622,Muitas,muito,PRON-DET,F|P,2,>N,(CU(FCL(NP*,-,(A0*,*,*,(A0*,,,
19114,2,907,1622,empresas,empresa,N,F|P,3,SUBJ,*),-,*),*,*,*),,,
19115,3,907,1623,entraram,entrar,V-FIN,PS/MQP|3P|IND,0,STA,(VP*),entrar,(V*),*,*,*,,,
19116,4,907,1623,em,em,PRP,-,3,SA,(PP*,-,(A1*,*,*,*,,,
19117,5,907,1623,a,o,ART,F|S,6,>N,(NP*,-,*,*,*,*,,,
19118,6,907,1623,Justiça,justiça,N,F|S,4,P<,*)),-,*),*,*,*,,,
19119,7,907,1623,para,para,PRP,-,3,ADVL,(PP*,-,(A2*,*,*,*,,,
19120,8,907,1624,obter,obter,V-INF,-,7,P<,(ICL(VP*),obter,*,(V*),*,*,,,
19121,9,907,1624,o,o,ART,M|S,10,>N,(NP*,-,*,(A1*,*,*,,,
19122,10,907,1624,direito,direito,N,M|S,8,ACC,*,-,*,*,*,*,,,
19123,11,907,1624,de,de,PRP,-,10,N<,(PP*,-,*,*,*,*,,,
19124,12,907,1625,contabilizar,contabilizar,V-INF,-,11,P<,(ICL(VP*),contabilizar,*,*,(V*),*,,,
19125,13,907,1625,essa,esse,PRON-DET,F|S,14,>N,(NP*,-,*,*,(A1*,*,,,
19126,14,907,1625,corrosão,corrosão,N,F|S,12,ACC,*,-,*,*,*,*,,,
19127,15,907,1625,inflacionária,inflacionário,ADJ,F|S,14,N<,(ADJP*)),-,*,*,*),*,,,
19128,16,907,1625,em,em,PRP,-,12,ADVL,(PP*,-,*,*,(A2*,*,,,
19129,17,907,1625,seus,seu,PRON-DET,M|P,18,>N,(NP*,-,*,*,*,*,,,
19130,18,907,1625,balanços,balanço,N,M|P,16,P<,*)))))))),-,*),*),*),*,,,
19131,19,907,1625,",",-,PU,-,3,PU,*,-,*,*,*,*,,,
19132,20,907,1625,e,e,CONJ-C,-,3,CO,*,-,*,*,*,*,,,
19133,21,907,1626,ganharam,ganhar,V-FIN,PS/MQP|3P|IND,3,CJT,(FCL(VP*),ganhar,*,*,*,(V*),,,
19134,22,907,1626,as,o,ART,F|P,23,>N,(NP*,-,*,*,*,(A1*,,,
19135,23,907,1626,ações,ação,N,F|P,21,ACC,*),-,*,*,*,*),,,
19136,24,907,1626,em,em,PRP,-,21,ADVL,(PP*,-,*,*,*,*,,,
19137,25,907,1626,primeira,primeiro,ADJ,F|S,26,>N,(NP*,-,*,*,*,*,,,
19138,26,907,1626,instância,instância,N,F|S,24,P<,*))),-,*,*,*,*,,,
19139,27,907,1626,.,-,PU,-,3,PU,*),-,*,*,*,*,,,
19140,1,908,1626,Os,o,ART,M|P,2,>N,(FCL(NP*,-,(A1*,,,,,,
19141,2,908,1626,processos,processo,N,M|P,3,SUBJ,*),-,*),,,,,,
19142,3,908,1626,continuam,continuar,V-FIN,PR|3P|IND,0,STA,(VP*,-,*,,,,,,
19143,4,908,1627,tramitando,tramitar,V-GER,-,3,MV,*),tramitar,(V*),,,,,,
19144,5,908,1627,.,-,PU,-,3,PU,*),-,*,,,,,,
19145,1,909,1627,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
19146,2,909,1627,dólar,dólar,N,M|S,7,SUBJ,*,-,*,,,,,,
19147,3,909,1627,futuro,futuro,ADJ,M|S,2,N<,(ADJP*),-,*,,,,,,
19148,4,909,1627,em,em,PRP,-,2,N<,(PP*,-,*,,,,,,
19149,5,909,1627,a,o,ART,F|S,6,>N,(NP*,-,*,,,,,,
19150,6,909,1627,BM&F,BM&F,PROP,M|S,4,P<,*))),-,*),,,,,,
19151,7,909,1627,foi,ser,V-FIN,PS|3S|IND,0,STA,(VP*,-,*,,,,,,
19152,8,909,1628,cotado,cotar,V-PCP,M|S,7,MV,*),cotar,(V*),,,,,,
19153,9,909,1628,a,a,PRP,-,8,PIV,(PP*,-,(A2*,,,,,,
19154,10,909,1628,R$,R$,N,M|P,9,P<,(NP*,-,*,,,,,,
19155,11,909,1628,"0,977425","0,977425",NUM,M|P,10,N<,(ADJP*))),-,*),,,,,,
19156,12,909,1628,para,para,PRP,-,8,ADVL,(PP*,-,(AM-PRD*,,,,,,
19157,13,909,1628,os,o,ART,M|P,14,>N,(NP*,-,*,,,,,,
19158,14,909,1628,negócios,negócio,N,M|P,12,P<,*,-,*,,,,,,
19159,15,909,1628,com,com,PRP,-,14,N<,(PP*,-,*,,,,,,
19160,16,909,1628,vencimento,vencimento,N,M|S,15,P<,(NP*,-,*,,,,,,
19161,17,909,1628,em,em,PRP,-,16,N<,(PP*,-,*,,,,,,
19162,18,909,1628,o,o,ART,M|S,20,>N,(NP*,-,*,,,,,,
19163,19,909,1628,próximo,próximo,ADJ,M|S,20,>N,*,-,*,,,,,,
19164,20,909,1628,dia,dia,N,M|S,17,P<,*,-,*,,,,,,
19165,21,909,1628,29,29,NUM,M|P,20,N<,(ADJP*))))))),-,*),,,,,,
19166,22,909,1628,.,-,PU,-,7,PU,*),-,*,,,,,,
19167,1,910,1628,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A1*,,,,,,
19168,2,910,1628,índice,índice,N,M|S,5,SUBJ,*,-,*,,,,,,
19169,3,910,1628,Bovespa,Bovespa,PROP,M|S,2,N<,(NP*),-,*,,,,,,
19170,4,910,1628,futuro,futuro,ADJ,M|S,2,N<,(ADJP*)),-,*),,,,,,
19171,5,910,1629,fechou,fechar,V-FIN,PS|3S|IND,0,STA,(VP*),fechar,(V*),,,,,,
19172,6,910,1629,a,a,PRP,-,5,ADVL,(PP*,-,(AM-EXT*,,,,,,
19173,7,910,1629,39.600,39.600,NUM,M|P,8,>N,(NP*,-,*,,,,,,
19174,8,910,1629,pontos,ponto,N,M|P,6,P<,*)),-,*),,,,,,
19175,9,910,1629,",",-,PU,-,5,PU,*,-,*,,,,,,
19176,10,910,1629,com,com,PRP,-,5,ADVL,(PP*,-,(AM-ADV*,,,,,,
19177,11,910,1629,expectativa,expectativa,N,F|S,10,P<,(NP*,-,*,,,,,,
19178,12,910,1629,de,de,PRP,-,11,N<,(PP*,-,*,,,,,,
19179,13,910,1629,valorização,valorização,N,F|S,12,P<,(NP*,-,*,,,,,,
19180,14,910,1629,de,de,PRP,-,13,N<,(PP*,-,*,,,,,,
19181,15,910,1629,"7,10","7,10",NUM,M|P,16,>N,(NP*,-,*,,,,,,
19182,16,910,1629,%,%,N,M|P,14,P<,*)),-,*,,,,,,
19183,17,910,1629,a,a,PRP,-,13,N<,(PP*,-,*,,,,,,
19184,18,910,1629,o,o,ART,M|S,19,>N,(NP*,-,*,,,,,,
19185,19,910,1629,mês,mês,N,M|S,17,P<,*)))))),-,*),,,,,,
19186,20,910,1629,.,-,PU,-,5,PU,*),-,*,,,,,,
19187,1,911,1630,Procurando,procurar,V-GER,-,0,UTT,(ICL(VP*),procurar,(V*),,,,,,
19188,2,911,1630,Max,Max,PROP,M|S,1,ACC,(NP*)),-,(A2*),,,,,,
19189,1,912,1631,Aposto,apostar,V-FIN,PR|1S|IND,0,STA,(FCL(VP*),apostar,(V*),*,,,,,
19190,2,912,1631,uma,um,ART,F|S,3,>N,(NP*,-,(A1*,*,,,,,
19191,3,912,1631,boneca,boneca,N,F|S,1,ACC,*,-,*,*,,,,,
19192,4,912,1631,Barbie,Barbie,PROP,F|S,3,N<,(NP*)),-,*),*,,,,,
19193,5,912,1631,como,como,ADV,-,16,SUB,(FCL*,-,(A2*,*,,,,,
19194,6,912,1631,os,o,ART,M|P,7,>N,(NP*,-,*,(A0*,,,,,
19195,7,912,1631,pais,pai,N,M|P,16,SUBJ,*,-,*,*,,,,,
19196,8,912,1631,de,de,PRP,-,7,N<,(PP*,-,*,*,,,,,
19197,9,912,1631,crianças,criança,N,F|P,8,P<,(NP*,-,*,*,,,,,
19198,10,912,1631,entre,entre,PRP,-,9,N<,(PP*,-,*,*,,,,,
19199,11,912,1631,cinco,cinco,NUM,M|P,14,>N,(NP(CU(ADJP*),-,*,*,,,,,
19200,12,912,1631,e,e,CONJ-C,-,11,CO,*,-,*,*,,,,,
19201,13,912,1631,doze,doze,NUM,M|P,11,CJT,(ADJP*)),-,*,*,,,,,
19202,14,912,1631,anos,ano,N,M|P,10,P<,*))))),-,*,*),,,,,
19203,15,912,1631,ainda,ainda,ADV,-,17,ADVL,(ADVP*),-,*,(AM-ADV*),,,,,
19204,16,912,1631,vão,ir,V-FIN,PR|3P|IND,1,ADVL,(VP*,-,*,*,,,,,
19205,17,912,1632,perder,perder,V-INF,-,16,MV,*),perder,*,(V*),,,,,
19206,18,912,1632,vários,vários,PRON-DET,M|P,19,>N,(NP*,-,*,(A1*,,,,,
19207,19,912,1632,fios,fio,N,M|P,17,ACC,*,-,*,*,,,,,
19208,20,912,1632,de,de,PRP,-,19,N<,(PP*,-,*,*,,,,,
19209,21,912,1632,cabelo,cabelo,N,M|S,20,P<,(NP*)),-,*,*,,,,,
19210,22,912,1632,procurando,procurar,V-GER,-,19,ADVL,(ICL(VP*),-,*,*,,,,,
19211,23,912,1632,por,por,PRP,-,22,PIV,(PP*,-,*,*,,,,,
19212,24,912,1632,um,um,ART,M|S,25,>N,(NP*,-,*,*,,,,,
19213,25,912,1632,tal,tal,PRON-INDP,M|S,23,P<,*,-,*,*,,,,,
19214,26,912,1632,de,de,PRP,-,25,N<,(PP*,-,*,*,,,,,
19215,27,912,1632,Mighty_Max,Mighty_Max,PROP,M|S,26,P<,(NP*))),-,*,*,,,,,
19216,28,912,1632,debaixo_de,debaixo_de,PRP,-,23,ADVL,(CU(PP*,-,*,*,,,,,
19217,29,912,1632,o,o,ART,M|S,30,>N,(NP*,-,*,*,,,,,
19218,30,912,1632,sofá,sofá,N,M|S,28,P<,*)),-,*,*,,,,,
19219,31,912,1632,",",-,PU,-,28,PU,*,-,*,*,,,,,
19220,32,912,1632,em,em,PRP,-,28,CJT,(PP*,-,*,*,,,,,
19221,33,912,1632,o,o,ART,M|S,34,>N,(NP*,-,*,*,,,,,
19222,34,912,1632,cinzeiro,cinzeiro,N,M|S,32,P<,*,-,*,*,,,,,
19223,35,912,1632,de,de,PRP,-,34,N<,(PP*,-,*,*,,,,,
19224,36,912,1632,o,o,ART,M|S,37,>N,(NP*,-,*,*,,,,,
19225,37,912,1632,carro,carro,N,M|S,35,P<,*)))),-,*,*,,,,,
19226,38,912,1632,ou,ou,CONJ-C,-,28,CO,*,-,*,*,,,,,
19227,39,912,1632,atrás_de,atrás_de,PRP,-,28,CJT,(PP*,-,*,*,,,,,
19228,40,912,1632,a,o,ART,F|S,41,>N,(NP*,-,*,*,,,,,
19229,41,912,1632,geladeira,geladeira,N,F|S,39,P<,*))))))),-,*),*),,,,,
19230,42,912,1632,.,-,PU,-,1,PU,*),-,*,*,,,,,
19231,1,913,1632,Mighty_Max,Mighty_Max,PROP,M|S,2,SUBJ,(FCL(NP*),-,*,,,,,,
19232,2,913,1632,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,,,,,,
19233,3,913,1632,um,um,ART,M|S,4,>N,(NP*,-,*,,,,,,
19234,4,913,1632,boneco,boneco,N,M|S,2,SC,*,-,*,,,,,,
19235,5,913,1632,de,de,PRP,-,4,N<,(PP*,-,*,,,,,,
19236,6,913,1632,plástico,plástico,N,M|S,5,P<,(NP*,-,*,,,,,,
19237,7,913,1632,",",-,PU,-,6,PU,*,-,*,,,,,,
19238,8,913,1632,que,que,PRON-INDP,M|S,9,SUBJ,(FCL(NP*),-,(A0*),,,,,,
19239,9,913,1633,convive,conviver,V-FIN,PR|3S|IND,6,N<PRED,(VP*),conviver,(V*),,,,,,
19240,10,913,1633,com,com,PRP,-,9,PIV,(PP*,-,(A1*,,,,,,
19241,11,913,1633,monstros,monstro,N,M|P,10,P<,(CU(NP*),-,*,,,,,,
19242,12,913,1633,e,e,CONJ-C,-,11,CO,*,-,*,,,,,,
19243,13,913,1633,morcegos,morcego,N,M|P,11,CJT,(NP*))),-,*),,,,,,
19244,14,913,1633,em,em,PRP,-,9,ADVL,(PP*,-,(AM-LOC*,,,,,,
19245,15,913,1633,um,um,ART,M|S,16,>N,(NP*,-,*,,,,,,
19246,16,913,1633,universo,universo,N,M|S,14,P<,*,-,*,,,,,,
19247,17,913,1633,miniaturizado,miniaturizar,V-PCP,M|S,16,N<,*)))))),-,*),,,,,,
19248,18,913,1633,.,-,PU,-,2,PU,*),-,*,,,,,,
19249,1,914,1633,Juan_Manuel_Fangio,Juan_Manuel_Fangio,PROP,M|S,11,SUBJ,(FCL(NP*,-,(A0*,*,*,,,,
19250,2,914,1633,",",-,PU,-,1,PU,*,-,*,*,*,,,,
19251,3,914,1633,sobrinho,sobrinho,N,M|S,1,N<PRED,(NP*,-,*,*,*,,,,
19252,4,914,1633,de,de,PRP,-,3,N<,(PP*,-,*,*,*,,,,
19253,5,914,1633,o,o,ART,M|S,6,>N,(NP*,-,*,*,*,,,,
19254,6,914,1633,argentino,argentino,N,M|S,4,P<,*,-,*,*,*,,,,
19255,7,914,1633,pentacampeão,pentacampeão,ADJ,M|S,6,N<,(ADJP*,-,*,*,*,,,,
19256,8,914,1633,de,de,PRP,-,7,A<,(PP*,-,*,*,*,,,,
19257,9,914,1633,Fórmula_1,Fórmula_1,PROP,F|S,8,P<,(NP*)))))),-,*,*,*,,,,
19258,10,914,1633,",",-,PU,-,1,PU,*),-,*),*,*,,,,
19259,11,914,1633,está,estar,V-FIN,PR|3S|IND,0,STA,(VP*,-,*,*,*,,,,
19260,12,914,1634,testando,testar,V-GER,-,11,MV,*),testar,(V*),*,*,,,,
19261,13,914,1634,em,em,PRP,-,12,ADVL,(PP*,-,(AM-LOC*,*,*,,,,
19262,14,914,1634,a,o,ART,F|S,15,>N,(NP*,-,*,*,*,,,,
19263,15,914,1634,Califórnia,Califórnia,PROP,F|S,13,P<,*)),-,*),*,*,,,,
19264,16,914,1634,um,um,ART,M|S,18,>N,(NP*,-,(A1*,*,*,,,,
19265,17,914,1634,novo,novo,ADJ,M|S,18,>N,*,-,*,*,*,,,,
19266,18,914,1634,protótipo,protótipo,N,M|S,12,ACC,*,-,*,*,*,,,,
19267,19,914,1634,que,que,PRON-INDP,M|S,20,SUBJ,(FCL(NP*),-,*,(A0*),*,,,,
19268,20,914,1634,vai,ir,V-FIN,PR|3S|IND,18,N<,(VP*,-,*,*,*,,,,
19269,21,914,1635,dar,dar,V-INF,-,20,MV,*),dar,*,(V*),*,,,,
19270,22,914,1635,o_que,o_que,PRON-INDP,M|S,23,SUBJ,(FCL(NP*),-,*,(A1*,(A1*),,,,
19271,23,914,1636,falar,falar,V-FIN,FUT|3S|SUBJ,21,ACC,(VP*),falar,*,*,(V*),,,,
19272,24,914,1636,em,em,PRP,-,23,ADVL,(PP*,-,*,*,(AM-LOC*,,,,
19273,25,914,1636,a,o,ART,F|S,26,>N,(NP*,-,*,*,*,,,,
19274,26,914,1636,Fórmula_Indy,Fórmula_Indy,PROP,F|S,24,P<,*))))),-,*),*),*),,,,
19275,27,914,1636,.,-,PU,-,11,PU,*),-,*,*,*,,,,
19276,1,915,1637,Trata-,tratar,V-FIN,PR|3S|IND,0,STA,(FCL(VP*),tratar,(V*),,,,,,
19277,2,915,1637,se,se,PRON-PERS,M/F|3S|ACC,1,ACC,(NP*),-,(A0*),,,,,,
19278,3,915,1637,de,de,PRP,-,1,PIV,(PP*,-,(A1*,,,,,,
19279,4,915,1637,o,o,ART,M|S,5,>N,(NP*,-,*,,,,,,
19280,5,915,1637,Eagle,Eagle,PROP,M|S,3,P<,*,-,*,,,,,,
19281,6,915,1637,uma,um,ART,F|S,7,>N,(NP*,-,*,,,,,,
19282,7,915,1637,reedição,reedição,N,F|S,5,N<PRED,*,-,*,,,,,,
19283,8,915,1637,com,com,PRP,-,7,N<,(PP*,-,*,,,,,,
19284,9,915,1637,motor,motor,N,M|S,8,P<,(CU(NP*,-,*,,,,,,
19285,10,915,1637,Toyota,Toyota,PROP,M|S,9,N<,(NP*)),-,*,,,,,,
19286,11,915,1637,e,e,CONJ-C,-,9,CO,*,-,*,,,,,,
19287,12,915,1637,chassis,chassi,N,M|P,9,CJT,(NP*,-,*,,,,,,
19288,13,915,1637,Lola,Lola,PROP,F|S,12,N<,(NP*,-,*,,,,,,
19289,14,915,1637,de,de,PRP,-,13,N<,(PP*,-,*,,,,,,
19290,15,915,1637,o,o,ART,M|S,17,>N,(NP*,-,*,,,,,,
19291,16,915,1637,legendário,legendário,ADJ,M|S,17,>N,*,-,*,,,,,,
19292,17,915,1637,carro,carro,N,M|S,14,P<,*,-,*,,,,,,
19293,18,915,1637,feito,fazer,V-PCP,M|S,17,N<,(ICL(VP*),-,*,,,,,,
19294,19,915,1637,por,por,PRP,-,18,PASS,(PP*,-,*,,,,,,
19295,20,915,1637,Dan_Gurney,Dan_Gurney,PROP,M|S,19,P<,(NP*)))))))))))),-,*),,,,,,
19296,21,915,1637,.,-,PU,-,1,PU,*),-,*,,,,,,
19297,1,916,1638,Assinaram,assinar,V-FIN,PS/MQP|3P|IND,0,STA,(FCL(VP*),assinar,(V*),,,,,,
19298,2,916,1638,o,o,ART,M|S,3,>N,(NP*,-,(A1*,,,,,,
19299,3,916,1638,acordo,acordo,N,M|S,1,ACC,*),-,*),,,,,,
19300,4,916,1638,Luxemburgo,Luxemburgo,PROP,M|S,1,SUBJ,(CU(NP*),-,(A0*,,,,,,
19301,5,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19302,6,916,1638,Bélgica,Bélgica,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19303,7,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19304,8,916,1638,Holanda,Holanda,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19305,9,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19306,10,916,1638,Itália,Itália,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19307,11,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19308,12,916,1638,França,França,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19309,13,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19310,14,916,1638,Alemanha,Alemanha,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19311,15,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19312,16,916,1638,Espanha,Espanha,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19313,17,916,1638,",",-,PU,-,4,PU,*,-,*,,,,,,
19314,18,916,1638,Grécia,Grécia,PROP,F|S,4,CJT,(NP*),-,*,,,,,,
19315,19,916,1638,e,e,CONJ-C,-,4,CO,*,-,*,,,,,,
19316,20,916,1638,Portugal,Portugal,PROP,M|S,4,CJT,(NP*)),-,*),,,,,,
19317,21,916,1638,.,-,PU,-,1,PU,*),-,*,,,,,,
19318,1,917,1638,Os,o,ART,M|P,2,>N,(FCL(NP*,-,(A0*,,,,,,
19319,2,917,1638,países,país,N,M|P,4,SUBJ,*,-,*,,,,,,
19320,3,917,1638,visitados,visitar,V-PCP,M|P,2,N<,*),-,*),,,,,,
19321,4,917,1638,poderão,poder,V-FIN,FUT|3P|IND,0,STA,(VP*,-,*,,,,,,
19322,5,917,1639,exigir,exigir,V-INF,-,4,MV,*),exigir,(V*),,,,,,
19323,6,917,1639,a,o,ART,F|S,7,>N,(NP*,-,(A1*,,,,,,
19324,7,917,1639,comprovação,comprovação,N,F|S,5,ACC,*,-,*,,,,,,
19325,8,917,1639,de,de,PRP,-,7,N<ARGO,(PP*,-,*,,,,,,
19326,9,917,1639,«,-,PU,-,10,PU,(NP*,-,*,,,,,,
19327,10,917,1639,meios,meio,N,M|P,8,P<,*,-,*,,,,,,
19328,11,917,1639,de,de,PRP,-,10,N<,(PP*,-,*,,,,,,
19329,12,917,1639,subsistência,subsistência,N,F|S,11,P<,(NP*)),-,*,,,,,,
19330,13,917,1639,»,-,PU,-,10,PU,*))),-,*),,,,,,
19331,14,917,1639,para,para,PRP,-,5,ADVL,(PP*,-,(AM-PNC*,,,,,,
19332,15,917,1639,a,o,ART,F|S,16,>N,(NP*,-,*,,,,,,
19333,16,917,1639,permanência,permanência,N,F|S,14,P<,*,-,*,,,,,,
19334,17,917,1639,de,de,PRP,-,16,N<ARGS,(PP*,-,*,,,,,,
19335,18,917,1639,o,o,ART,M|S,19,>N,(NP*,-,*,,,,,,
19336,19,917,1639,turista,turista,N,M|S,17,P<,*)))),-,*),,,,,,
19337,20,917,1639,.,-,PU,-,4,PU,*),-,*,,,,,,
19338,1,918,1639,Essa,esse,PRON-DET,F|S,2,>N,(FCL(NP*,-,(A0*,,,,,,
19339,2,918,1639,permissão,permissão,N,F|S,12,SUBJ,*,-,*,,,,,,
19340,3,918,1639,de,de,PRP,-,2,N<ARGO,(PP*,-,*,,,,,,
19341,4,918,1639,entrada,entrada,N,F|S,3,P<,(NP*,-,*,,,,,,
19342,5,918,1639,de,de,PRP,-,4,N<ARGS,(PP*,-,*,,,,,,
19343,6,918,1639,brasileiros,brasileiro,N,M|P,5,P<,(NP*,-,*,,,,,,
19344,7,918,1639,",",-,PU,-,6,PU,*,-,*,,,,,,
19345,8,918,1639,sem,sem,PRP,-,6,N<PRED,(PP*,-,*,,,,,,
19346,9,918,1639,o,o,ART,M|S,10,>N,(NP*,-,*,,,,,,
19347,10,918,1639,visto,visto,N,M|S,8,P<,*)),-,*,,,,,,
19348,11,918,1639,",",-,PU,-,6,PU,*))))),-,*),,,,,,
19349,12,918,1640,partiu,partir,V-FIN,PS|3S|IND,0,STA,(VP*),partir,(V*),,,,,,
19350,13,918,1640,de,de,PRP,-,12,PIV,(PP*,-,(A1*,,,,,,
19351,14,918,1640,uma,um,ART,F|S,15,>N,(NP*,-,*,,,,,,
19352,15,918,1640,negociação,negociação,N,F|S,13,P<,*,-,*,,,,,,
19353,16,918,1640,entre,entre,PRP,-,15,N<,(PP*,-,*,,,,,,
19354,17,918,1640,Portugal,Portugal,PROP,M|S,16,P<,(CU(NP*),-,*,,,,,,
19355,18,918,1640,e,e,CONJ-C,-,17,CO,*,-,*,,,,,,
19356,19,918,1640,a,o,ART,F|S,20,>N,(NP*,-,*,,,,,,
19357,20,918,1640,União_Européia,União_Européia,PROP,F|S,17,CJT,*))))),-,*),,,,,,
19358,21,918,1640,.,-,PU,-,12,PU,*),-,*,,,,,,
19359,1,919,1640,Ontem,ontem,ADV,-,4,ADVL,(FCL(ADVP*),-,(AM-TMP*),(AM-TMP*),*,,,,
