,FUNC_CTX_P+0,FUNC_CTX_P+1,FUNC_CTX_P-1
13862,SUBJ,>N,PU
13863,SUBJ,>N,PU
13864,SUBJ,>N,PU
13865,SUBJ,>N,PU
13866,SUBJ,>N,PU
13867,SUBJ,>N,PU
13868,SUBJ,>N,PU
13869,SUBJ,>N,PU
13870,SUBJ,>N,PU
13871,N<,SA,SUBJ
13872,N<,SA,SUBJ
13873,N<,SA,SUBJ
13874,N<,SA,SUBJ
13875,N<,SA,SUBJ
13876,N<,SA,SUBJ
13877,N<,SA,SUBJ
13878,N<,SA,SUBJ
13879,N<,SA,SUBJ
13880,N<,SA,SUBJ
13881,N<,SA,SUBJ
13882,N<,SA,SUBJ
13883,N<,SA,SUBJ
13884,N<,SA,SUBJ
13885,N<,SA,SUBJ
13886,N<,SA,SUBJ
13887,N<,SA,SUBJ
13888,N<,SA,SUBJ
13889,N<,SA,SUBJ
13890,STA,PU,SUBJ
13891,STA,PU,SUBJ
13892,STA,PU,SUBJ
13893,STA,PU,SUBJ
13894,STA,PU,SUBJ
13895,STA,PU,SUBJ
13896,STA,PU,SUBJ
13897,STA,PU,SUBJ
13898,STA,PU,SUBJ
13899,STA,PU,SUBJ
13900,STA,PU,SUBJ
13901,STA,>A,ADVL
13902,STA,>A,ADVL
13903,STA,>A,ADVL
13904,STA,>A,ADVL
13905,STA,>A,ADVL
13906,STA,>A,ADVL
13907,STA,>A,ADVL
13908,STA,>A,ADVL
13909,STA,>A,ADVL
13910,STA,>A,ADVL
13911,STA,>A,ADVL
13912,STA,>A,ADVL
13913,STA,>A,ADVL
13914,STA,>A,ADVL
13915,STA,>A,ADVL
13916,STA,>A,ADVL
13917,STA,>A,ADVL
13918,STA,>A,ADVL
13919,STA,>A,ADVL
13920,STA,>A,ADVL
13921,STA,>A,ADVL
13922,STA,>A,ADVL
13923,STA,>A,ADVL
13924,STA,>A,ADVL
13925,STA,>A,ADVL
13926,STA,>A,ADVL
13927,STA,>A,ADVL
13928,STA,>A,ADVL
13929,STA,>A,ADVL
13930,STA,>A,ADVL
13931,STA,>A,ADVL
13932,STA,>A,ADVL
13933,STA,>A,ADVL
13934,STA,>A,ADVL
13935,STA,>A,ADVL
13936,STA,>A,ADVL
13937,STA,>A,ADVL
13938,STA,>A,ADVL
13939,STA,>A,ADVL
13940,STA,>A,ADVL
13941,STA,>A,ADVL
13942,STA,>A,ADVL
13943,STA,>A,ADVL
13944,STA,>A,ADVL
13945,STA,>A,ADVL
13946,STA,>A,ADVL
13947,STA,>A,ADVL
13948,STA,>A,ADVL
13949,STA,>A,ADVL
13950,STA,>A,ADVL
13951,STA,>A,ADVL
13952,STA,>A,ADVL
13953,STA,>A,ADVL
13954,STA,>A,ADVL
13955,STA,>A,ADVL
13956,P<,ACC,ACC-PASS
13957,P<,ACC,ACC-PASS
13958,P<,ACC,ACC-PASS
13959,P<,ACC,ACC-PASS
13960,P<,ACC,ACC-PASS
13961,P<,ACC,ACC-PASS
13962,P<,ACC,ACC-PASS
13963,P<,ACC,ACC-PASS
13964,P<,ACC,ACC-PASS
13965,P<,ACC,ACC-PASS
13966,P<,ACC,ACC-PASS
13967,P<,ACC,ACC-PASS
13968,P<,ACC,ACC-PASS
13969,P<,ACC,ACC-PASS
13970,P<,ACC,ACC-PASS
13971,P<,ACC,ACC-PASS
13972,P<,ACC,ACC-PASS
13973,P<,ACC,ACC-PASS
13974,P<,ACC,ACC-PASS
13975,P<,ACC,ACC-PASS
13976,P<,ACC,ACC-PASS
13977,P<,ACC,ACC-PASS
13978,P<,ACC,ACC-PASS
13979,P<,ACC,ACC-PASS
13980,P<,ACC,ACC-PASS
13981,P<,ACC,ACC-PASS
13982,P<,ACC,ACC-PASS
13983,P<,ACC,ACC-PASS
13984,P<,ACC,ACC-PASS
13985,P<,ACC,ACC-PASS
13986,P<,ACC,ACC-PASS
13987,P<,ACC,ACC-PASS
13988,P<,ACC,ACC-PASS
13989,P<,ACC,ACC-PASS
13990,P<,ACC,ACC-PASS
13991,P<,ACC,ACC-PASS
13992,P<,ACC,ACC-PASS
13993,P<,ACC,ACC-PASS
13994,P<,ACC,ACC-PASS
13995,P<,ACC,ACC-PASS
13996,P<,ACC,ACC-PASS
13997,P<,ACC,ACC-PASS
13998,P<,ACC,ACC-PASS
13999,P<,ACC,ACC-PASS
14000,P<,ACC,ACC-PASS
14001,P<,ACC,ACC-PASS
14002,P<,ACC,ACC-PASS
14003,P<,ACC,ACC-PASS
14004,P<,ACC,ACC-PASS
14005,P<,ACC,ACC-PASS
14006,P<,ACC,ACC-PASS
14007,P<,ACC,ACC-PASS
14008,P<,ACC,ACC-PASS
14009,P<,ACC,ACC-PASS
14010,P<,ACC,ACC-PASS
14011,P<,ACC,A<ARG
14012,P<,ACC,A<ARG
14013,P<,ACC,A<ARG
14014,P<,ACC,A<ARG
14015,P<,ACC,A<ARG
14016,P<,ACC,A<ARG
14017,P<,ACC,A<ARG
14018,P<,ACC,A<ARG
14019,P<,ACC,A<ARG
14020,P<,ACC,A<ARG
14021,P<,ACC,A<ARG
14022,P<,ACC,A<ARG
14023,P<,ACC,A<ARG
14024,P<,ACC,A<ARG
14025,P<,ACC,A<ARG
14026,P<,ACC,A<ARG
14027,P<,ACC,A<ARG
14028,P<,ACC,A<ARG
14029,P<,ACC,A<ARG
14030,P<,ACC,A<ARG
14031,P<,ACC,A<ARG
14032,P<,ACC,A<ARG
14033,P<,ACC,A<ARG
14034,P<,ACC,A<ARG
14035,P<,ACC,A<ARG
14036,P<,ACC,A<ARG
14037,P<,ACC,A<ARG
14038,P<,ACC,A<ARG
14039,P<,ACC,A<ARG
14040,P<,ACC,A<ARG
14041,P<,ACC,A<ARG
14042,P<,ACC,A<ARG
14043,P<,ACC,A<ARG
14044,P<,ACC,A<ARG
14045,P<,ACC,A<ARG
14046,P<,ACC,A<ARG
14047,P<,ACC,A<ARG
14048,P<,ACC,A<ARG
14049,P<,ACC,A<ARG
14050,P<,ACC,A<ARG
14051,P<,ACC,A<ARG
14052,P<,ACC,A<ARG
14053,P<,ACC,A<ARG
14054,P<,ACC,A<ARG
14055,P<,ACC,A<ARG
14056,P<,ACC,A<ARG
14057,P<,ACC,A<ARG
14058,P<,ACC,A<ARG
14059,P<,ACC,A<ARG
14060,P<,ACC,A<ARG
14061,P<,ACC,A<ARG
14062,P<,ACC,A<ARG
14063,P<,ACC,A<ARG
14064,P<,ACC,A<ARG
14065,P<,ACC,A<ARG
14066,ADVL,SC,ADVL
14067,ADVL,SC,ADVL
14068,ADVL,SC,ADVL
14069,ADVL,SC,ADVL
14070,ADVL,SC,ADVL
14071,ADVL,SC,ADVL
14072,ADVL,SC,ADVL
14073,ADVL,SC,ADVL
14074,ADVL,SC,ADVL
14075,ADVL,SC,ADVL
14076,ADVL,SC,ADVL
14077,ADVL,SC,ADVL
14078,ADVL,SC,ADVL
14079,ADVL,SC,ADVL
14080,ADVL,SC,ADVL
14081,ADVL,SC,ADVL
14082,ADVL,SC,ADVL
14083,ADVL,SC,ADVL
14084,ADVL,SC,ADVL
14085,ADVL,SC,ADVL
14086,ADVL,SC,ADVL
14087,ADVL,SC,ADVL
14088,ADVL,SC,ADVL
14089,ADVL,SC,ADVL
14090,ADVL,SC,ADVL
14091,ADVL,SC,ADVL
14092,ADVL,SC,ADVL
14093,ADVL,SC,ADVL
14094,ADVL,SC,ADVL
14095,ADVL,SC,ADVL
14096,ADVL,SC,ADVL
14097,ADVL,SC,ADVL
14098,ADVL,SC,ADVL
14099,ADVL,SC,ADVL
14100,ADVL,SC,ADVL
14101,ADVL,SC,ADVL
14102,ADVL,SC,ADVL
14103,ADVL,SC,ADVL
14104,ADVL,SC,ADVL
14105,ADVL,SC,ADVL
14106,ADVL,SC,ADVL
14107,ADVL,SC,ADVL
14108,ADVL,SC,ADVL
14109,ADVL,SC,ADVL
14110,ADVL,SC,ADVL
14111,ADVL,SC,ADVL
14112,ADVL,SC,ADVL
14113,ADVL,SC,ADVL
14114,ADVL,SC,ADVL
14115,ADVL,SC,ADVL
14116,ADVL,SC,ADVL
14117,ADVL,SC,ADVL
14118,ADVL,SC,ADVL
14119,ADVL,SC,ADVL
14120,ADVL,SC,ADVL
14121,N<,ACC,SUBJ
14122,N<,ACC,SUBJ
14123,N<,ACC,SUBJ
14124,N<,ACC,SUBJ
14125,N<,ACC,SUBJ
14126,N<,ACC,SUBJ
14127,N<,ACC,SUBJ
14128,N<,ACC,SUBJ
14129,N<,ACC,SUBJ
14130,N<,ACC,SUBJ
14131,N<,ACC,SUBJ
14132,N<,ACC,SUBJ
14133,N<,ACC,SUBJ
14134,N<,ACC,SUBJ
14135,N<,ACC,SUBJ
14136,N<,ACC,SUBJ
14137,N<,ACC,SUBJ
14138,N<,ACC,SUBJ
14139,N<,ACC,SUBJ
14140,N<,ACC,SUBJ
14141,N<,ACC,SUBJ
14142,N<,ACC,SUBJ
14143,N<,ACC,SUBJ
14144,N<,ACC,SUBJ
14145,N<,ACC,SUBJ
14146,N<,ACC,SUBJ
14147,N<,ACC,SUBJ
14148,N<,ACC,SUBJ
14149,N<,ACC,SUBJ
14150,N<,ACC,SUBJ
14151,N<,ACC,SUBJ
14152,N<,ACC,SUBJ
14153,N<,ACC,SUBJ
14154,N<,ACC,SUBJ
14155,N<,ACC,SUBJ
14156,N<,ACC,SUBJ
14157,N<,ACC,SUBJ
14158,N<,ACC,SUBJ
14159,N<,ACC,SUBJ
14160,N<,ACC,SUBJ
14161,N<,ACC,SUBJ
14162,N<,ACC,SUBJ
14163,N<,ACC,SUBJ
14164,N<,ACC,SUBJ
14165,N<,ACC,SUBJ
14166,N<,ACC,SUBJ
14167,N<,ACC,SUBJ
14168,N<,ACC,SUBJ
14169,N<,ACC,SUBJ
14170,N<,ACC,SUBJ
14171,N<,ACC,SUBJ
14172,N<,ACC,SUBJ
14173,N<,ACC,SUBJ
14174,N<,ACC,SUBJ
14175,N<,ACC,SUBJ
14176,STA,>N,PU
14177,STA,>N,PU
14178,STA,>N,PU
14179,STA,>N,PU
14180,STA,>N,PU
14181,STA,>N,PU
14182,STA,>N,PU
14183,STA,>N,PU
14184,STA,>N,PU
14185,STA,>N,PU
14186,STA,>N,PU
14187,STA,>N,PU
14188,STA,>N,PU
14189,STA,>N,PU
14190,STA,>N,PU
14191,STA,>N,PU
14192,STA,>N,PU
14193,STA,>N,PU
14194,STA,>N,PU
14195,STA,>N,PU
14196,STA,>N,PU
14197,STA,>N,PU
14198,STA,>N,PU
14199,STA,>N,PU
14200,STA,>N,PU
14201,STA,>N,PU
14202,STA,>N,PU
14203,STA,>N,PU
14204,STA,>N,PU
14205,STA,>N,PU
14206,STA,>N,PU
14207,STA,>N,PU
14208,STA,>N,PU
14209,STA,>N,PU
14210,STA,>N,PU
14211,STA,>N,PU
14212,STA,>N,PU
14213,N<PRED,SUB,SUBJ
14214,N<PRED,SUB,SUBJ
14215,N<PRED,SUB,SUBJ
14216,N<PRED,SUB,SUBJ
14217,N<PRED,SUB,SUBJ
14218,N<PRED,SUB,SUBJ
14219,N<PRED,SUB,SUBJ
14220,N<PRED,SUB,SUBJ
14221,N<PRED,SUB,SUBJ
14222,N<PRED,SUB,SUBJ
14223,N<PRED,SUB,SUBJ
14224,N<PRED,SUB,SUBJ
14225,N<PRED,SUB,SUBJ
14226,N<PRED,SUB,SUBJ
14227,N<PRED,SUB,SUBJ
14228,N<PRED,SUB,SUBJ
14229,N<PRED,SUB,SUBJ
14230,N<PRED,SUB,SUBJ
14231,N<PRED,SUB,SUBJ
14232,N<PRED,SUB,SUBJ
14233,N<PRED,SUB,SUBJ
14234,N<PRED,SUB,SUBJ
14235,N<PRED,SUB,SUBJ
14236,N<PRED,SUB,SUBJ
14237,N<PRED,SUB,SUBJ
14238,N<PRED,SUB,SUBJ
14239,N<PRED,SUB,SUBJ
14240,N<PRED,SUB,SUBJ
14241,N<PRED,SUB,SUBJ
14242,N<PRED,SUB,SUBJ
14243,N<PRED,SUB,SUBJ
14244,N<PRED,SUB,SUBJ
14245,N<PRED,SUB,SUBJ
14246,N<PRED,SUB,SUBJ
14247,N<PRED,SUB,SUBJ
14248,N<PRED,SUB,SUBJ
14249,N<PRED,SUB,SUBJ
14250,STA,ADVL,PU
14251,STA,ADVL,PU
14252,STA,ADVL,PU
14253,STA,ADVL,PU
14254,STA,ADVL,PU
14255,STA,ADVL,PU
14256,STA,ADVL,PU
14257,STA,ADVL,PU
14258,STA,ADVL,PU
14259,STA,ADVL,PU
14260,STA,ADVL,PU
14261,STA,ADVL,PU
14262,STA,ADVL,PU
14263,STA,ADVL,PU
14264,STA,ADVL,PU
14265,STA,ADVL,PU
14266,STA,ADVL,PU
14267,STA,ADVL,PU
14268,STA,ADVL,PU
14269,STA,ADVL,PU
14270,STA,ADVL,PU
14271,STA,ADVL,PU
14272,STA,ADVL,PU
14273,STA,ADVL,PU
14274,STA,ADVL,PU
14275,STA,ADVL,PU
14276,STA,ADVL,PU
14277,STA,ADVL,PU
14278,STA,ADVL,PU
14279,STA,ADVL,PU
14280,STA,ADVL,PU
14281,STA,ADVL,PU
14282,STA,ADVL,PU
14283,STA,ADVL,PU
14284,STA,ADVL,PU
14285,STA,ADVL,PU
14286,STA,ADVL,PU
14287,STA,ADVL,PU
14288,STA,ADVL,PU
14289,P<,PIV,SUBJ
14290,P<,PIV,SUBJ
14291,P<,PIV,SUBJ
14292,P<,PIV,SUBJ
14293,P<,PIV,SUBJ
14294,P<,PIV,SUBJ
14295,P<,PIV,SUBJ
14296,P<,PIV,SUBJ
14297,P<,PIV,SUBJ
14298,P<,PIV,SUBJ
14299,P<,PIV,SUBJ
14300,P<,PIV,SUBJ
14301,P<,PIV,SUBJ
14302,P<,PIV,SUBJ
14303,P<,PIV,SUBJ
14304,P<,PIV,SUBJ
14305,P<,PIV,SUBJ
14306,P<,PIV,SUBJ
14307,P<,PIV,SUBJ
14308,P<,PIV,SUBJ
14309,P<,PIV,SUBJ
14310,P<,PIV,SUBJ
14311,P<,PIV,SUBJ
14312,P<,PIV,SUBJ
14313,P<,PIV,SUBJ
14314,P<,PIV,SUBJ
14315,P<,PIV,SUBJ
14316,P<,PIV,SUBJ
14317,P<,PIV,SUBJ
14318,P<,PIV,SUBJ
14319,STA,ACC,PU
14320,STA,ACC,PU
14321,STA,ACC,PU
14322,STA,ACC,PU
14323,STA,ACC,PU
14324,STA,ACC,PU
14325,STA,ACC,PU
14326,STA,ACC,PU
14327,STA,ACC,PU
14328,STA,ACC,PU
14329,STA,ACC,PU
14330,STA,ACC,PU
14331,STA,ACC,PU
14332,STA,ACC,PU
14333,STA,ACC,PU
14334,STA,ACC,PU
14335,STA,ACC,PU
14336,STA,ACC,PU
14337,ADVL,>N,PU
14338,ADVL,>N,PU
14339,ADVL,>N,PU
14340,ADVL,>N,PU
14341,ADVL,>N,PU
14342,ADVL,>N,PU
14343,ADVL,>N,PU
14344,ADVL,>N,PU
14345,ADVL,>N,PU
14346,ADVL,>N,PU
14347,ADVL,>N,PU
14348,ADVL,>N,PU
14349,ADVL,>N,PU
14350,ADVL,>N,PU
14351,ADVL,>N,PU
14352,ADVL,>N,PU
14353,ADVL,>N,PU
14354,ADVL,>N,PU
14355,STA,>N,SUBJ
14356,STA,>N,SUBJ
14357,STA,>N,SUBJ
14358,STA,>N,SUBJ
14359,STA,>N,SUBJ
14360,STA,>N,SUBJ
14361,STA,>N,SUBJ
14362,STA,>N,SUBJ
14363,STA,>N,SUBJ
14364,STA,>N,SUBJ
14365,STA,>N,SUBJ
14366,STA,>N,SUBJ
14367,STA,>N,SUBJ
14368,STA,>N,SUBJ
14369,STA,>N,SUBJ
14370,STA,>N,SUBJ
14371,STA,>N,SUBJ
14372,STA,>N,SUBJ
14373,STA,>N,SUBJ
14374,STA,>N,SUBJ
14375,STA,>N,SUBJ
14376,STA,>N,SUBJ
14377,STA,>N,SUBJ
14378,STA,>N,SUBJ
14379,STA,>N,SUBJ
14380,STA,>N,SUBJ
14381,STA,>N,SUBJ
14382,STA,>N,SUBJ
14383,STA,>N,SUBJ
14384,STA,>N,SUBJ
14385,STA,>N,SUBJ
14386,STA,>N,SUBJ
14387,STA,>N,SUBJ
14388,STA,>N,SUBJ
14389,STA,>N,SUBJ
14390,STA,>N,SUBJ
14391,STA,>N,SUBJ
14392,MV,>N,SUBJ
14393,MV,>N,SUBJ
14394,MV,>N,SUBJ
14395,MV,>N,SUBJ
14396,MV,>N,SUBJ
14397,MV,>N,SUBJ
14398,MV,>N,SUBJ
14399,MV,>N,SUBJ
14400,MV,>N,SUBJ
14401,MV,>N,SUBJ
14402,MV,>N,SUBJ
14403,MV,>N,SUBJ
14404,MV,>N,SUBJ
14405,MV,>N,SUBJ
14406,MV,>N,SUBJ
14407,MV,>N,SUBJ
14408,P<,ACC,ADVL
14409,P<,ACC,ADVL
14410,P<,ACC,ADVL
14411,P<,ACC,ADVL
14412,P<,ACC,ADVL
14413,P<,ACC,ADVL
14414,P<,ACC,ADVL
14415,P<,ACC,ADVL
14416,P<,ACC,ADVL
14417,P<,ACC,ADVL
14418,P<,ACC,ADVL
14419,P<,ACC,ADVL
14420,P<,ACC,ADVL
14421,P<,ACC,ADVL
14422,P<,ACC,ADVL
14423,P<,ACC,ADVL
14424,P<,>N,N<
14425,P<,>N,N<
14426,P<,>N,N<
14427,P<,>N,N<
14428,P<,>N,N<
14429,P<,>N,N<
14430,P<,>N,N<
14431,P<,>N,N<
14432,P<,>N,N<
14433,P<,>N,N<
14434,P<,>N,N<
14435,P<,>N,N<
14436,P<,>N,N<
14437,P<,>N,N<
14438,P<,>N,N<
14439,P<,>N,N<
14440,P<,>N,N<
14441,P<,>N,N<
14442,P<,>N,N<
14443,P<,>N,N<
14444,P<,>N,N<
14445,P<,>N,N<
14446,P<,>N,N<
14447,P<,>N,N<
14448,P<,>N,N<
14449,P<,>N,N<
14450,P<,>N,N<
14451,P<,>N,N<
14452,P<,>N,N<
14453,P<,ACC,N<
14454,P<,ACC,N<
14455,P<,ACC,N<
14456,P<,ACC,N<
14457,P<,ACC,N<
14458,P<,ACC,N<
14459,P<,ACC,N<
14460,P<,ACC,N<
14461,P<,ACC,N<
14462,P<,ACC,N<
14463,P<,ACC,N<
14464,P<,ACC,N<
14465,P<,ACC,N<
14466,P<,ACC,N<
14467,P<,ACC,N<
14468,P<,ACC,N<
14469,P<,ACC,N<
14470,P<,ACC,N<
14471,P<,ACC,N<
14472,P<,ACC,N<
14473,P<,ACC,N<
14474,P<,ACC,N<
14475,P<,ACC,N<
14476,P<,ACC,N<
14477,P<,ACC,N<
14478,P<,ACC,N<
14479,P<,ACC,N<
14480,P<,ACC,N<
14481,P<,ACC,N<
14482,STA,>N,SUBJ
14483,STA,>N,SUBJ
14484,STA,>N,SUBJ
14485,STA,>N,SUBJ
14486,STA,>N,SUBJ
14487,STA,>N,SUBJ
14488,STA,>N,SUBJ
14489,STA,>N,SUBJ
14490,STA,>N,SUBJ
14491,STA,>N,SUBJ
14492,STA,>N,SUBJ
14493,STA,>N,SUBJ
14494,STA,>N,SUBJ
14495,STA,>N,SUBJ
14496,STA,>N,SUBJ
14497,STA,>N,SUBJ
14498,STA,>N,SUBJ
14499,STA,>N,SUBJ
14500,STA,>N,SUBJ
14501,STA,>N,SUBJ
14502,STA,>N,SUBJ
14503,STA,>N,SUBJ
14504,STA,>N,SUBJ
14505,STA,>N,SUBJ
14506,ADVL,SUB,PU
14507,ADVL,SUB,PU
14508,ADVL,SUB,PU
14509,ADVL,SUB,PU
14510,ADVL,SUB,PU
14511,ADVL,SUB,PU
14512,ADVL,SUB,PU
14513,ADVL,SUB,PU
14514,ADVL,SUB,PU
14515,ADVL,SUB,PU
14516,ADVL,SUB,PU
14517,ADVL,SUB,PU
14518,ADVL,SUB,PU
14519,ADVL,SUB,PU
14520,ADVL,SUB,PU
14521,ADVL,SUB,PU
14522,ADVL,SUB,PU
14523,ADVL,SUB,PU
14524,ADVL,SUB,PU
14525,ADVL,SUB,PU
14526,ADVL,SUB,PU
14527,ADVL,SUB,PU
14528,ADVL,SUB,PU
14529,ADVL,SUB,PU
14530,ACC,ADVL,SUBJ
14531,ACC,ADVL,SUBJ
14532,ACC,ADVL,SUBJ
14533,ACC,ADVL,SUBJ
14534,ACC,ADVL,SUBJ
14535,ACC,ADVL,SUBJ
14536,ACC,ADVL,SUBJ
14537,ACC,ADVL,SUBJ
14538,ACC,ADVL,SUBJ
14539,ACC,ADVL,SUBJ
14540,ACC,ADVL,SUBJ
14541,ACC,ADVL,SUBJ
14542,ACC,ADVL,SUBJ
14543,ACC,ADVL,SUBJ
14544,ACC,ADVL,SUBJ
14545,ACC,ADVL,SUBJ
14546,ACC,ADVL,SUBJ
14547,ACC,ADVL,SUBJ
14548,ACC,ADVL,SUBJ
14549,ACC,ADVL,SUBJ
14550,ACC,ADVL,SUBJ
14551,ACC,ADVL,SUBJ
14552,ACC,ADVL,SUBJ
14553,ACC,ADVL,SUBJ
14554,MV,>P,PRT-AUX
14555,MV,>P,PRT-AUX
14556,MV,>P,PRT-AUX
14557,MV,>P,PRT-AUX
14558,MV,>P,PRT-AUX
14559,MV,>P,PRT-AUX
14560,MV,>P,PRT-AUX
14561,MV,>P,PRT-AUX
14562,MV,>P,PRT-AUX
14563,MV,>P,PRT-AUX
14564,MV,>P,PRT-AUX
14565,MV,>P,PRT-AUX
14566,MV,>P,PRT-AUX
14567,MV,>P,PRT-AUX
14568,MV,>P,PRT-AUX
14569,MV,>P,PRT-AUX
14570,MV,>P,PRT-AUX
14571,MV,>P,PRT-AUX
14572,MV,>P,PRT-AUX
14573,MV,>P,PRT-AUX
14574,MV,>P,PRT-AUX
14575,MV,>P,PRT-AUX
14576,MV,>P,PRT-AUX
14577,MV,>P,PRT-AUX
14578,MV,>P,PRT-AUX
14579,MV,ADVL,N<PRED
14580,MV,ADVL,N<PRED
14581,MV,ADVL,N<PRED
14582,MV,ADVL,N<PRED
14583,MV,ADVL,N<PRED
14584,MV,ADVL,N<PRED
14585,MV,ADVL,N<PRED
14586,MV,ADVL,N<PRED
14587,MV,ADVL,N<PRED
14588,MV,ADVL,N<PRED
14589,MV,ADVL,N<PRED
14590,MV,ADVL,N<PRED
14591,MV,ADVL,N<PRED
14592,MV,ADVL,N<PRED
14593,MV,ADVL,N<PRED
14594,MV,ADVL,N<PRED
14595,MV,ADVL,N<PRED
14596,MV,ADVL,N<PRED
14597,MV,ADVL,N<PRED
14598,MV,ADVL,N<PRED
14599,MV,ADVL,N<PRED
14600,MV,ADVL,N<PRED
14601,MV,ADVL,N<PRED
14602,MV,ADVL,N<PRED
14603,MV,ADVL,N<PRED
14604,ACC,>N,
14605,ACC,>N,
14606,ACC,>N,
14607,ACC,>N,
14608,ACC,>N,
14609,ACC,>N,
14610,ACC,>N,
14611,ACC,>N,
14612,ACC,>N,
14613,ACC,>N,
14614,ACC,>N,
14615,ACC,>N,
14616,ACC,>N,
14617,ACC,>N,
14618,ACC,>N,
14619,ACC,>N,
14620,ACC,>N,
14621,ACC,>N,
14622,ACC,>N,
14623,ACC,>N,
14624,ACC,>N,
14625,ACC,>N,
14626,ACC,>N,
14627,ACC,>N,
14628,ACC,>N,
14629,ACC,>N,
14630,ACC,>N,
14631,ACC,>N,
14632,ACC,>N,
14633,ACC,>N,
14634,N<,PIV,SUBJ
14635,N<,PIV,SUBJ
14636,N<,PIV,SUBJ
14637,N<,PIV,SUBJ
14638,N<,PIV,SUBJ
14639,N<,PIV,SUBJ
14640,N<,PIV,SUBJ
14641,N<,PIV,SUBJ
14642,N<,PIV,SUBJ
14643,N<,PIV,SUBJ
14644,N<,PIV,SUBJ
14645,N<,PIV,SUBJ
14646,N<,PIV,SUBJ
14647,N<,PIV,SUBJ
14648,N<,PIV,SUBJ
14649,N<,PIV,SUBJ
14650,N<,PIV,SUBJ
14651,N<,PIV,SUBJ
14652,N<,PIV,SUBJ
14653,N<,PIV,SUBJ
14654,N<,PIV,SUBJ
14655,N<,PIV,SUBJ
14656,N<,PIV,SUBJ
14657,N<,PIV,SUBJ
14658,N<,PIV,SUBJ
14659,N<,PIV,SUBJ
14660,N<,PIV,SUBJ
14661,N<,PIV,SUBJ
14662,N<,PIV,SUBJ
14663,N<,PIV,SUBJ
14664,CJT,ACC,CO
14665,CJT,ACC,CO
14666,CJT,ACC,CO
14667,CJT,ACC,CO
14668,CJT,ACC,CO
14669,CJT,ACC,CO
14670,CJT,ACC,CO
14671,CJT,ACC,CO
14672,CJT,ACC,CO
14673,CJT,ACC,CO
14674,CJT,ACC,CO
14675,CJT,ACC,CO
14676,CJT,ACC,CO
14677,CJT,ACC,CO
14678,CJT,ACC,CO
14679,CJT,ACC,CO
14680,CJT,ACC,CO
14681,CJT,ACC,CO
14682,CJT,ACC,CO
14683,CJT,ACC,CO
14684,CJT,ACC,CO
14685,CJT,ACC,CO
14686,CJT,ACC,CO
14687,CJT,ACC,CO
14688,CJT,ACC,CO
14689,CJT,ACC,CO
14690,CJT,ACC,CO
14691,CJT,ACC,CO
14692,CJT,ACC,CO
14693,CJT,ACC,CO
14694,P<,ACC,ADVL
14695,P<,ACC,ADVL
14696,P<,ACC,ADVL
14697,P<,ACC,ADVL
14698,P<,ACC,ADVL
14699,P<,ACC,ADVL
14700,P<,ACC,ADVL
14701,P<,ACC,ADVL
14702,P<,ACC,ADVL
14703,P<,ACC,ADVL
14704,P<,ACC,ADVL
14705,P<,ACC,ADVL
14706,P<,ACC,ADVL
14707,P<,ACC,ADVL
14708,P<,ACC,ADVL
14709,P<,ACC,ADVL
14710,P<,ACC,ADVL
14711,P<,ACC,ADVL
14712,P<,ACC,ADVL
14713,P<,ACC,ADVL
14714,P<,ACC,ADVL
14715,P<,ACC,ADVL
14716,P<,ACC,ADVL
14717,P<,ACC,ADVL
14718,P<,ACC,ADVL
14719,P<,ACC,ADVL
14720,P<,ACC,ADVL
14721,P<,ACC,ADVL
14722,P<,ACC,ADVL
14723,P<,ACC,ADVL
14724,STA,SUBJ,PU
14725,STA,SUBJ,PU
14726,STA,SUBJ,PU
14727,STA,SUBJ,PU
14728,STA,SUBJ,PU
14729,STA,SUBJ,PU
14730,STA,SUBJ,PU
14731,STA,SUBJ,PU
14732,STA,SUBJ,PU
14733,STA,SUBJ,PU
14734,STA,SUBJ,PU
14735,STA,SUBJ,PU
14736,STA,SUBJ,PU
14737,STA,SUBJ,PU
14738,STA,SUBJ,PU
14739,STA,SUBJ,PU
14740,STA,SUBJ,PU
14741,STA,SUBJ,PU
14742,STA,SUBJ,PU
14743,STA,SUBJ,PU
14744,STA,SUBJ,PU
14745,STA,SUBJ,PU
14746,STA,SUBJ,PU
14747,STA,SUBJ,PU
14748,STA,SUBJ,PU
14749,STA,SUBJ,PU
14750,STA,SUBJ,PU
14751,STA,SUBJ,PU
14752,STA,SUBJ,PU
14753,STA,SUBJ,PU
14754,STA,>N,
14755,STA,>N,
14756,STA,>N,
14757,STA,>N,
14758,STA,>N,
14759,STA,>N,
14760,MV,ADVL,STA
14761,MV,ADVL,STA
14762,MV,ADVL,STA
14763,MV,ADVL,STA
14764,MV,ADVL,STA
14765,MV,ADVL,STA
14766,MV,ADVL,STA
14767,MV,ADVL,STA
14768,MV,ADVL,STA
14769,MV,ADVL,STA
14770,MV,ADVL,STA
14771,MV,ADVL,STA
14772,MV,ADVL,STA
14773,MV,ADVL,STA
14774,MV,ADVL,STA
14775,MV,ADVL,STA
14776,MV,ADVL,STA
14777,MV,ADVL,STA
14778,MV,ADVL,STA
14779,MV,ADVL,STA
14780,MV,ADVL,STA
14781,MV,ADVL,STA
14782,MV,ADVL,STA
14783,MV,ADVL,STA
14784,MV,ADVL,STA
14785,MV,ADVL,STA
