,LEMMA_CTX_P+0,LEMMA_CTX_P+1,LEMMA_CTX_P-1
9100,se,mandar,e
9101,se,mandar,e
9102,se,mandar,e
9103,se,mandar,e
9104,se,mandar,e
9105,se,mandar,e
9106,se,mandar,e
9107,se,mandar,e
9108,se,mandar,e
9109,se,mandar,e
9110,se,mandar,e
9111,se,mandar,e
9112,se,mandar,e
9113,se,mandar,e
9114,priorizar,algum,imprescindível
9115,priorizar,algum,imprescindível
9116,priorizar,algum,imprescindível
9117,priorizar,algum,imprescindível
9118,priorizar,algum,imprescindível
9119,priorizar,algum,imprescindível
9120,priorizar,algum,imprescindível
9121,priorizar,algum,imprescindível
9122,priorizar,algum,imprescindível
9123,priorizar,algum,imprescindível
9124,priorizar,algum,imprescindível
9125,priorizar,algum,imprescindível
9126,priorizar,algum,imprescindível
9127,priorizar,algum,imprescindível
9128,priorizar,algum,imprescindível
9129,priorizar,algum,imprescindível
9130,priorizar,algum,imprescindível
9131,priorizar,algum,imprescindível
9132,priorizar,algum,imprescindível
9133,priorizar,algum,imprescindível
9134,priorizar,algum,imprescindível
9135,priorizar,algum,imprescindível
9136,priorizar,algum,imprescindível
9137,priorizar,algum,imprescindível
9138,priorizar,algum,imprescindível
9139,priorizar,algum,imprescindível
9140,priorizar,algum,imprescindível
9141,priorizar,algum,imprescindível
9142,priorizar,algum,imprescindível
9143,priorizar,algum,imprescindível
9144,alertar,todo,necessário
9145,alertar,todo,necessário
9146,alertar,todo,necessário
9147,alertar,todo,necessário
9148,alertar,todo,necessário
9149,alertar,todo,necessário
9150,alertar,todo,necessário
9151,alertar,todo,necessário
9152,alertar,todo,necessário
9153,alertar,todo,necessário
9154,alertar,todo,necessário
9155,alertar,todo,necessário
9156,alertar,todo,necessário
9157,alertar,todo,necessário
9158,alertar,todo,necessário
9159,alertar,todo,necessário
9160,alertar,todo,necessário
9161,alertar,todo,necessário
9162,reduzir,o,se
9163,reduzir,o,se
9164,reduzir,o,se
9165,reduzir,o,se
9166,reduzir,o,se
9167,reduzir,o,se
9168,reduzir,o,se
9169,reduzir,o,se
9170,reduzir,o,se
9171,reduzir,o,se
9172,reduzir,o,se
9173,reduzir,o,se
9174,reduzir,o,se
9175,reduzir,o,se
9176,reduzir,o,se
9177,reduzir,o,se
9178,reduzir,o,se
9179,reduzir,o,se
9180,desenvolver,novo,e
9181,desenvolver,novo,e
9182,desenvolver,novo,e
9183,desenvolver,novo,e
9184,desenvolver,novo,e
9185,desenvolver,novo,e
9186,desenvolver,novo,e
9187,desenvolver,novo,e
9188,desenvolver,novo,e
9189,desenvolver,novo,e
9190,desenvolver,novo,e
9191,desenvolver,novo,e
9192,desenvolver,novo,e
9193,desenvolver,novo,e
9194,desenvolver,novo,e
9195,desenvolver,novo,e
9196,desenvolver,novo,e
9197,desenvolver,novo,e
9198,desenvolver,novo,e
9199,desenvolver,novo,e
9200,desenvolver,novo,e
9201,desenvolver,novo,e
9202,desenvolver,novo,e
9203,desenvolver,novo,e
9204,desenvolver,novo,e
9205,desenvolver,novo,e
9206,desenvolver,novo,e
9207,desenvolver,novo,e
9208,desenvolver,novo,e
9209,desenvolver,novo,e
9210,desenvolver,novo,e
9211,ter,tamanho,
9212,ter,tamanho,
9213,ter,tamanho,
9214,ter,tamanho,
9215,ter,tamanho,
9216,ter,tamanho,
9217,ter,tamanho,
9218,ter,tamanho,
9219,ter,tamanho,
9220,ter,tamanho,
9221,dispensar,volume,que
9222,dispensar,volume,que
9223,dispensar,volume,que
9224,dispensar,volume,que
9225,dispensar,volume,que
9226,dispensar,volume,que
9227,dispensar,volume,que
9228,dispensar,volume,que
9229,dispensar,volume,que
9230,dispensar,volume,que
9231,cortejar,por,ser
9232,cortejar,por,ser
9233,cortejar,por,ser
9234,cortejar,por,ser
9235,cortejar,por,ser
9236,cortejar,por,ser
9237,cortejar,por,ser
9238,cortejar,por,ser
9239,cortejar,por,ser
9240,cortejar,por,ser
9241,cortejar,por,ser
9242,cortejar,por,ser
9243,cortejar,por,ser
9244,cortejar,por,ser
9245,cortejar,por,ser
9246,cortejar,por,ser
9247,cortejar,por,ser
9248,cortejar,por,ser
9249,ver,em,que
9250,ver,em,que
9251,ver,em,que
9252,ver,em,que
9253,ver,em,que
9254,ver,em,que
9255,ver,em,que
9256,ver,em,que
9257,ver,em,que
9258,ver,em,que
9259,ver,em,que
9260,ver,em,que
9261,ver,em,que
9262,ver,em,que
9263,ver,em,que
9264,ver,em,que
9265,ver,em,que
9266,ver,em,que
9267,assinar,com,acabar
9268,assinar,com,acabar
9269,assinar,com,acabar
9270,assinar,com,acabar
9271,assinar,com,acabar
9272,assinar,com,acabar
9273,assinar,com,acabar
9274,assinar,com,acabar
9275,assinar,com,acabar
9276,assinar,com,acabar
9277,assinar,com,acabar
9278,assinar,com,acabar
9279,assinar,com,acabar
9280,assinar,com,acabar
9281,assinar,com,acabar
9282,assinar,com,acabar
9283,assinar,com,acabar
9284,assinar,com,acabar
9285,assinar,com,acabar
9286,notar,o,como
9287,notar,o,como
9288,notar,o,como
9289,notar,o,como
9290,notar,o,como
9291,notar,o,como
9292,notar,o,como
9293,notar,o,como
9294,notar,o,como
9295,notar,o,como
9296,notar,o,como
9297,notar,o,como
9298,notar,o,como
9299,notar,o,como
9300,notar,o,como
9301,notar,o,como
9302,notar,o,como
9303,notar,o,como
9304,notar,o,como
9305,notar,o,como
9306,notar,o,como
9307,notar,o,como
9308,notar,o,como
9309,notar,o,como
9310,vender,500,-
9311,vender,500,-
9312,vender,500,-
9313,vender,500,-
9314,vender,500,-
9315,vender,500,-
9316,vender,500,-
9317,vender,500,-
9318,vender,500,-
9319,vender,500,-
9320,vender,500,-
9321,vender,500,-
9322,vender,500,-
9323,vender,500,-
9324,vender,500,-
9325,vender,500,-
9326,vender,500,-
9327,vender,500,-
9328,vender,500,-
9329,atacar,sempre,Helmet
9330,atacar,sempre,Helmet
9331,atacar,sempre,Helmet
9332,atacar,sempre,Helmet
9333,atacar,sempre,Helmet
9334,atacar,sempre,Helmet
9335,atacar,sempre,Helmet
9336,atacar,sempre,Helmet
9337,atacar,sempre,Helmet
9338,atacar,sempre,Helmet
9339,atacar,sempre,Helmet
9340,atacar,sempre,Helmet
9341,atacar,sempre,Helmet
9342,atacar,sempre,Helmet
9343,atacar,sempre,Helmet
9344,atacar,sempre,Helmet
9345,atacar,sempre,Helmet
9346,atacar,sempre,Helmet
9347,atacar,sempre,Helmet
9348,atacar,sempre,Helmet
9349,atacar,sempre,Helmet
9350,atacar,sempre,Helmet
9351,denunciar,que,-
9352,denunciar,que,-
9353,denunciar,que,-
9354,denunciar,que,-
9355,denunciar,que,-
9356,denunciar,que,-
9357,denunciar,que,-
9358,denunciar,que,-
9359,denunciar,que,-
9360,denunciar,que,-
9361,denunciar,que,-
9362,denunciar,que,-
9363,denunciar,que,-
9364,denunciar,que,-
9365,denunciar,que,-
9366,denunciar,que,-
9367,denunciar,que,-
9368,denunciar,que,-
9369,estudar,um_pouco,ter
9370,estudar,um_pouco,ter
9371,estudar,um_pouco,ter
9372,estudar,um_pouco,ter
9373,estudar,um_pouco,ter
9374,estudar,um_pouco,ter
9375,estudar,um_pouco,ter
9376,estudar,um_pouco,ter
9377,estudar,um_pouco,ter
9378,estudar,um_pouco,ter
9379,estudar,um_pouco,ter
9380,estudar,um_pouco,ter
9381,estudar,um_pouco,ter
9382,estudar,um_pouco,ter
9383,estudar,um_pouco,ter
9384,estudar,um_pouco,ter
9385,estudar,um_pouco,ter
9386,estudar,um_pouco,ter
9387,gritar,-,ser
9388,gritar,-,ser
9389,gritar,-,ser
9390,gritar,-,ser
9391,gritar,-,ser
9392,gritar,-,ser
9393,gritar,-,ser
9394,gritar,-,ser
9395,gritar,-,ser
9396,gritar,-,ser
9397,gritar,-,ser
9398,gritar,-,ser
9399,gritar,-,ser
9400,gritar,-,ser
9401,gritar,-,ser
9402,gritar,-,ser
9403,gritar,-,ser
9404,gritar,-,ser
9405,haver,nenhum,não
9406,haver,nenhum,não
9407,haver,nenhum,não
9408,haver,nenhum,não
9409,haver,nenhum,não
9410,haver,nenhum,não
9411,haver,nenhum,não
9412,haver,nenhum,não
9413,definir,o,-
9414,definir,o,-
9415,definir,o,-
9416,definir,o,-
9417,definir,o,-
9418,definir,o,-
9419,definir,o,-
9420,definir,o,-
9421,definir,o,-
9422,definir,o,-
9423,definir,o,-
9424,definir,o,-
9425,definir,o,-
9426,definir,o,-
9427,definir,o,-
9428,definir,o,-
9429,definir,o,-
9430,definir,o,-
9431,definir,o,-
9432,definir,o,-
9433,definir,o,-
9434,definir,o,-
9435,definir,o,-
9436,definir,o,-
9437,definir,o,-
9438,definir,o,-
9439,definir,o,-
9440,definir,o,-
9441,desmitificar,-,-
9442,desmitificar,-,-
9443,desmitificar,-,-
9444,desmitificar,-,-
9445,desmitificar,-,-
9446,desmitificar,-,-
9447,exigir,calhamaço,japonês
9448,exigir,calhamaço,japonês
9449,exigir,calhamaço,japonês
9450,exigir,calhamaço,japonês
9451,exigir,calhamaço,japonês
9452,exigir,calhamaço,japonês
9453,exigir,calhamaço,japonês
9454,exigir,calhamaço,japonês
9455,exigir,calhamaço,japonês
9456,exigir,calhamaço,japonês
9457,exigir,calhamaço,japonês
9458,exigir,calhamaço,japonês
9459,exigir,calhamaço,japonês
9460,exigir,calhamaço,japonês
9461,exigir,calhamaço,japonês
9462,exigir,calhamaço,japonês
9463,exigir,calhamaço,japonês
9464,exigir,calhamaço,japonês
9465,dizer,que,opositor
9466,dizer,que,opositor
9467,dizer,que,opositor
9468,dizer,que,opositor
9469,dizer,que,opositor
9470,dizer,que,opositor
9471,dizer,que,opositor
9472,dizer,que,opositor
9473,dizer,que,opositor
9474,dizer,que,opositor
9475,dizer,que,opositor
9476,dizer,que,opositor
9477,dizer,que,opositor
9478,dizer,que,opositor
9479,dizer,que,opositor
9480,dizer,que,opositor
9481,dizer,que,opositor
9482,dizer,que,opositor
9483,pecar,por,técnica
9484,pecar,por,técnica
9485,pecar,por,técnica
9486,pecar,por,técnica
9487,pecar,por,técnica
9488,pecar,por,técnica
9489,pecar,por,técnica
9490,pecar,por,técnica
9491,pecar,por,técnica
9492,pecar,por,técnica
9493,pecar,por,técnica
9494,pecar,por,técnica
9495,pecar,por,técnica
9496,pecar,por,técnica
9497,pecar,por,técnica
9498,pecar,por,técnica
9499,pecar,por,técnica
9500,pecar,por,técnica
9501,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9502,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9503,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9504,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9505,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9506,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9507,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9508,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9509,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9510,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9511,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9512,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9513,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9514,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9515,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9516,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9517,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9518,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9519,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9520,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9521,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9522,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9523,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9524,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9525,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9526,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9527,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9528,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9529,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9530,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9531,baixar,uma,Secretaria_Nacional_de_Direito_Econômico
9532,aplicar,um,que
9533,aplicar,um,que
9534,aplicar,um,que
9535,aplicar,um,que
9536,aplicar,um,que
9537,aplicar,um,que
9538,aplicar,um,que
9539,aplicar,um,que
9540,aplicar,um,que
9541,aplicar,um,que
9542,aplicar,um,que
9543,aplicar,um,que
9544,aplicar,um,que
9545,aplicar,um,que
9546,aplicar,um,que
9547,aplicar,um,que
9548,aplicar,um,que
9549,aplicar,um,que
9550,aplicar,um,que
9551,aplicar,um,que
9552,aplicar,um,que
9553,aplicar,um,que
9554,aplicar,um,que
9555,aplicar,um,que
9556,aplicar,um,que
9557,aplicar,um,que
9558,aplicar,um,que
9559,aplicar,um,que
9560,aplicar,um,que
9561,aplicar,um,que
9562,aplicar,um,que
9563,aplicar,porque,ser
9564,aplicar,porque,ser
9565,aplicar,porque,ser
9566,aplicar,porque,ser
9567,aplicar,porque,ser
9568,aplicar,porque,ser
9569,aplicar,porque,ser
9570,aplicar,porque,ser
9571,aplicar,porque,ser
9572,aplicar,porque,ser
9573,aplicar,porque,ser
9574,aplicar,porque,ser
9575,aplicar,porque,ser
9576,aplicar,porque,ser
9577,aplicar,porque,ser
9578,aplicar,porque,ser
9579,aplicar,porque,ser
9580,aplicar,porque,ser
9581,aplicar,porque,ser
9582,aplicar,porque,ser
9583,aplicar,porque,ser
9584,aplicar,porque,ser
9585,aplicar,porque,ser
9586,aplicar,porque,ser
9587,aplicar,porque,ser
9588,aplicar,porque,ser
9589,aplicar,porque,ser
9590,aplicar,porque,ser
9591,aplicar,porque,ser
9592,aplicar,porque,ser
9593,aplicar,porque,ser
9594,aplicar,porque,ser
9595,aplicar,porque,ser
9596,aplicar,porque,ser
9597,aplicar,porque,ser
9598,aplicar,porque,ser
9599,aplicar,porque,ser
9600,aplicar,porque,ser
9601,aplicar,porque,ser
9602,aplicar,porque,ser
9603,aplicar,porque,ser
9604,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9605,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9606,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9607,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9608,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9609,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9610,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9611,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9612,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9613,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9614,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9615,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9616,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9617,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9618,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9619,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9620,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9621,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9622,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9623,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9624,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9625,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9626,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9627,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9628,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9629,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9630,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9631,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9632,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9633,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9634,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9635,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9636,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9637,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9638,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9639,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9640,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9641,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9642,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9643,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9644,garantir,o,Estatuto_da_Criança_e_do_Adolescente
9645,dizer,Márcia_Mendes,-
9646,dizer,Márcia_Mendes,-
9647,dizer,Márcia_Mendes,-
9648,dizer,Márcia_Mendes,-
9649,dizer,Márcia_Mendes,-
9650,dizer,Márcia_Mendes,-
9651,dizer,Márcia_Mendes,-
9652,dizer,Márcia_Mendes,-
9653,dizer,Márcia_Mendes,-
9654,dizer,Márcia_Mendes,-
9655,dizer,Márcia_Mendes,-
9656,dizer,Márcia_Mendes,-
9657,dizer,Márcia_Mendes,-
9658,dizer,Márcia_Mendes,-
9659,dizer,Márcia_Mendes,-
9660,dizer,Márcia_Mendes,-
9661,dizer,Márcia_Mendes,-
9662,dizer,Márcia_Mendes,-
9663,dizer,Márcia_Mendes,-
9664,dizer,Márcia_Mendes,-
9665,dizer,Márcia_Mendes,-
9666,dizer,Márcia_Mendes,-
9667,dizer,Márcia_Mendes,-
9668,dizer,Márcia_Mendes,-
9669,dizer,Márcia_Mendes,-
9670,dizer,Márcia_Mendes,-
9671,dizer,Márcia_Mendes,-
9672,dizer,Márcia_Mendes,-
9673,dizer,Márcia_Mendes,-
9674,dizer,Márcia_Mendes,-
9675,dizer,Márcia_Mendes,-
9676,dizer,Márcia_Mendes,-
9677,dizer,Márcia_Mendes,-
9678,dizer,Márcia_Mendes,-
9679,dizer,Márcia_Mendes,-
9680,dizer,Márcia_Mendes,-
9681,dizer,Márcia_Mendes,-
9682,dizer,Márcia_Mendes,-
9683,dizer,Márcia_Mendes,-
9684,dizer,Márcia_Mendes,-
9685,dizer,Márcia_Mendes,-
9686,recusar,o,de
9687,recusar,o,de
9688,recusar,o,de
9689,recusar,o,de
9690,recusar,o,de
9691,recusar,o,de
9692,recusar,o,de
9693,recusar,o,de
9694,recusar,o,de
9695,recusar,o,de
9696,recusar,o,de
9697,recusar,o,de
9698,recusar,o,de
9699,recusar,o,de
9700,recusar,o,de
9701,recusar,o,de
9702,recusar,o,de
9703,recusar,o,de
9704,recusar,o,de
9705,recusar,o,de
9706,recusar,o,de
9707,recusar,o,de
9708,recusar,o,de
9709,recusar,o,de
9710,recusar,o,de
9711,recusar,o,de
9712,recusar,o,de
9713,recusar,o,de
9714,recusar,o,de
9715,recusar,o,de
9716,recusar,o,de
9717,recusar,o,de
9718,recusar,o,de
9719,recusar,o,de
9720,recusar,o,de
9721,recusar,o,de
9722,recusar,o,de
9723,recusar,o,de
9724,recusar,o,de
9725,recusar,o,de
9726,recusar,o,de
9727,dizer,de,poder
9728,dizer,de,poder
9729,dizer,de,poder
9730,dizer,de,poder
9731,dizer,de,poder
9732,dizer,de,poder
9733,dizer,de,poder
9734,dizer,de,poder
9735,dizer,de,poder
9736,dizer,de,poder
9737,dizer,de,poder
9738,dizer,de,poder
9739,sustentar,o,mais
9740,sustentar,o,mais
9741,sustentar,o,mais
9742,sustentar,o,mais
9743,sustentar,o,mais
9744,sustentar,o,mais
9745,sustentar,o,mais
9746,sustentar,o,mais
9747,sustentar,o,mais
9748,sustentar,o,mais
9749,sustentar,o,mais
9750,sustentar,o,mais
9751,sustentar,o,mais
9752,sustentar,o,mais
9753,sustentar,o,mais
9754,sustentar,o,mais
9755,sustentar,o,mais
9756,sustentar,o,mais
9757,sustentar,o,mais
9758,sustentar,o,mais
9759,sustentar,o,mais
9760,sustentar,o,mais
9761,sustentar,o,mais
9762,sustentar,o,mais
9763,sustentar,o,mais
9764,ter,fracasso,-
9765,ter,fracasso,-
9766,ter,fracasso,-
9767,ter,fracasso,-
9768,ter,fracasso,-
9769,ter,fracasso,-
9770,ter,fracasso,-
9771,ter,fracasso,-
9772,ter,fracasso,-
9773,ter,fracasso,-
9774,ter,fracasso,-
9775,ter,fracasso,-
9776,ter,fracasso,-
9777,ter,fracasso,-
9778,ter,fracasso,-
9779,ter,fracasso,-
9780,ter,fracasso,-
9781,ter,fracasso,-
9782,ter,fracasso,-
9783,ter,fracasso,-
9784,ter,fracasso,-
9785,ter,fracasso,-
9786,ter,fracasso,-
9787,ter,fracasso,-
9788,ter,fracasso,-
9789,escolher,Cardoso,brasileiro
9790,escolher,Cardoso,brasileiro
9791,escolher,Cardoso,brasileiro
9792,escolher,Cardoso,brasileiro
9793,escolher,Cardoso,brasileiro
9794,escolher,Cardoso,brasileiro
9795,escolher,Cardoso,brasileiro
9796,escolher,Cardoso,brasileiro
9797,escolher,Cardoso,brasileiro
9798,escolher,Cardoso,brasileiro
9799,escolher,Cardoso,brasileiro
9800,escolher,Cardoso,brasileiro
9801,escolher,Cardoso,brasileiro
9802,escolher,Cardoso,brasileiro
9803,comparar,o,jornal
9804,comparar,o,jornal
9805,comparar,o,jornal
9806,comparar,o,jornal
9807,comparar,o,jornal
9808,comparar,o,jornal
9809,comparar,o,jornal
9810,comparar,o,jornal
9811,comparar,o,jornal
9812,comparar,o,jornal
9813,comparar,o,jornal
9814,comparar,o,jornal
9815,comparar,o,jornal
9816,comparar,o,jornal
9817,comparar,o,jornal
9818,comparar,o,jornal
9819,comparar,o,jornal
9820,comparar,o,jornal
9821,comparar,o,jornal
9822,comparar,o,jornal
9823,comparar,o,jornal
9824,comparar,o,jornal
9825,comparar,o,jornal
9826,comparar,o,jornal
9827,comparar,o,jornal
9828,comparar,o,jornal
9829,comparar,o,jornal
9830,comparar,o,jornal
9831,comparar,o,jornal
9832,afirmar,que,-
9833,afirmar,que,-
9834,afirmar,que,-
9835,afirmar,que,-
9836,afirmar,que,-
9837,afirmar,que,-
9838,afirmar,que,-
9839,afirmar,que,-
9840,afirmar,que,-
9841,afirmar,que,-
9842,afirmar,que,-
9843,afirmar,que,-
9844,afirmar,que,-
9845,afirmar,que,-
9846,afirmar,que,-
9847,afirmar,que,-
9848,afirmar,que,-
9849,afirmar,que,-
9850,afirmar,que,-
9851,afirmar,que,-
9852,afirmar,que,-
9853,afirmar,que,-
9854,afirmar,que,-
9855,afirmar,que,-
9856,afirmar,que,-
9857,afirmar,que,-
9858,afirmar,que,-
9859,afirmar,que,-
9860,afirmar,que,-
9861,perder,-,poder
9862,perder,-,poder
9863,perder,-,poder
9864,perder,-,poder
9865,perder,-,poder
9866,perder,-,poder
9867,perder,-,poder
9868,perder,-,poder
9869,perder,-,poder
9870,perder,-,poder
9871,perder,-,poder
9872,perder,-,poder
9873,perder,-,poder
9874,perder,-,poder
9875,perder,-,poder
9876,perder,-,poder
9877,perder,-,poder
9878,perder,-,poder
9879,perder,-,poder
9880,perder,-,poder
9881,perder,-,poder
9882,perder,-,poder
9883,perder,-,poder
9884,perder,-,poder
9885,perder,-,poder
9886,perder,-,poder
9887,perder,-,poder
9888,perder,-,poder
9889,perder,-,poder
9890,residir,em,não
9891,residir,em,não
9892,residir,em,não
9893,residir,em,não
9894,residir,em,não
9895,residir,em,não
9896,residir,em,não
9897,residir,em,não
9898,residir,em,não
9899,residir,em,não
9900,residir,em,não
9901,residir,em,não
9902,residir,em,não
9903,residir,em,não
9904,residir,em,não
9905,residir,em,não
9906,residir,em,não
9907,residir,em,não
9908,residir,em,não
