,FORM_CTX_P+0,FORM_CTX_P+1,FORM_CTX_P-1
46689,rotulados,como,são
46690,rotulados,como,são
46691,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46692,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46693,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46694,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46695,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46696,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46697,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46698,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46699,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46700,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46701,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46702,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46703,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46704,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46705,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46706,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46707,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46708,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46709,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46710,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46711,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46712,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46713,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46714,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46715,promove,hoje,Conselho_Municipal_de_Defesa_dos_Direitos_das_Mulheres_e_das_Minorias
46716,promove,debate,)
46717,promove,debate,)
46718,promove,debate,)
46719,promove,debate,)
46720,promove,debate,)
46721,promove,debate,)
46722,promove,debate,)
46723,promove,debate,)
46724,promove,debate,)
46725,promove,debate,)
46726,promove,debate,)
46727,promove,debate,)
46728,promove,debate,)
46729,promove,debate,)
46730,promove,debate,)
46731,promove,debate,)
46732,promove,debate,)
46733,promove,debate,)
46734,promove,debate,)
46735,promove,debate,)
46736,promove,debate,)
46737,promove,debate,)
46738,promove,debate,)
46739,incluir,envio,vão
46740,incluir,envio,vão
46741,incluir,envio,vão
46742,incluir,envio,vão
46743,incluir,envio,vão
46744,incluir,envio,vão
46745,incluir,envio,vão
46746,incluir,envio,vão
46747,incluir,envio,vão
46748,incluir,envio,vão
46749,incluir,envio,vão
46750,incluir,envio,vão
46751,incluir,envio,vão
46752,incluir,envio,vão
46753,incluir,envio,vão
46754,incluir,envio,vão
46755,incluir,envio,vão
46756,haverá,hoje,","
46757,haverá,hoje,","
46758,haverá,hoje,","
46759,haverá,hoje,","
46760,haverá,hoje,","
46761,haverá,hoje,","
46762,haverá,hoje,","
46763,haverá,hoje,","
46764,haverá,hoje,","
46765,haverá,hoje,","
46766,haverá,hoje,","
46767,haverá,hoje,","
46768,haverá,hoje,","
46769,haverá,hoje,","
46770,haverá,hoje,","
46771,haverá,hoje,","
46772,haverá,hoje,","
46773,haverá,hoje,","
46774,haverá,hoje,","
46775,haverá,hoje,","
46776,haverá,hoje,","
46777,haverá,hoje,","
46778,haverá,hoje,","
46779,haverá,hoje,","
46780,haverá,hoje,","
46781,haverá,hoje,","
46782,haverá,hoje,","
46783,haverá,hoje,","
46784,expedirão,carteiras,Instituro_Pedro_Melo
46785,expedirão,carteiras,Instituro_Pedro_Melo
46786,expedirão,carteiras,Instituro_Pedro_Melo
46787,expedirão,carteiras,Instituro_Pedro_Melo
46788,expedirão,carteiras,Instituro_Pedro_Melo
46789,expedirão,carteiras,Instituro_Pedro_Melo
46790,expedirão,carteiras,Instituro_Pedro_Melo
46791,expedirão,carteiras,Instituro_Pedro_Melo
46792,expedirão,carteiras,Instituro_Pedro_Melo
46793,expedirão,carteiras,Instituro_Pedro_Melo
46794,expedirão,carteiras,Instituro_Pedro_Melo
46795,expedirão,carteiras,Instituro_Pedro_Melo
46796,expedirão,carteiras,Instituro_Pedro_Melo
46797,expedirão,carteiras,Instituro_Pedro_Melo
46798,expedirão,carteiras,Instituro_Pedro_Melo
46799,expedirão,carteiras,Instituro_Pedro_Melo
46800,expedirão,carteiras,Instituro_Pedro_Melo
46801,expedirão,carteiras,Instituro_Pedro_Melo
46802,expedirão,carteiras,Instituro_Pedro_Melo
46803,expedirão,carteiras,Instituro_Pedro_Melo
46804,expedirão,carteiras,Instituro_Pedro_Melo
46805,expedirão,carteiras,Instituro_Pedro_Melo
46806,organizada,por,sendo
46807,organizada,por,sendo
46808,organizada,por,sendo
46809,organizada,por,sendo
46810,organizada,por,sendo
46811,organizada,por,sendo
46812,organizada,por,sendo
46813,organizada,por,sendo
46814,organizada,por,sendo
46815,organizada,por,sendo
46816,organizada,por,sendo
46817,organizada,por,sendo
46818,organizada,por,sendo
46819,organizada,por,sendo
46820,organizada,por,sendo
46821,organizada,por,sendo
46822,organizada,por,sendo
46823,organizada,por,sendo
46824,organizada,por,sendo
46825,organizada,por,sendo
46826,organizada,por,sendo
46827,organizada,por,sendo
46828,organizada,por,sendo
46829,organizada,por,sendo
46830,organizada,por,sendo
46831,organizada,por,sendo
46832,organizada,por,sendo
46833,promove,a,que
46834,promove,a,que
46835,promove,a,que
46836,promove,a,que
46837,promove,a,que
46838,promove,a,que
46839,promove,a,que
46840,promove,a,que
46841,promove,a,que
46842,promove,a,que
46843,promove,a,que
46844,promove,a,que
46845,promove,a,que
46846,promove,a,que
46847,promove,a,que
46848,promove,a,que
46849,promove,a,que
46850,promove,a,que
46851,promove,a,que
46852,promove,a,que
46853,promove,a,que
46854,promove,a,que
46855,promove,a,que
46856,promove,a,que
46857,promove,a,que
46858,promove,a,que
46859,promove,a,que
46860,expor,publicamente,querem
46861,expor,publicamente,querem
46862,expor,publicamente,querem
46863,expor,publicamente,querem
46864,expor,publicamente,querem
46865,expor,publicamente,querem
46866,expor,publicamente,querem
46867,expor,publicamente,querem
46868,expor,publicamente,querem
46869,expor,publicamente,querem
46870,expor,publicamente,querem
46871,expor,publicamente,querem
46872,expor,publicamente,querem
46873,expor,publicamente,querem
46874,expor,publicamente,querem
46875,expor,publicamente,querem
46876,expor,publicamente,querem
46877,expor,publicamente,querem
46878,expor,publicamente,querem
46879,expor,publicamente,querem
46880,expor,publicamente,querem
46881,expor,publicamente,querem
46882,expor,publicamente,querem
46883,expor,publicamente,querem
46884,expor,publicamente,querem
46885,expor,publicamente,querem
46886,expor,publicamente,querem
46887,reservado,suas,haviam
46888,reservado,suas,haviam
46889,reservado,suas,haviam
46890,reservado,suas,haviam
46891,reservado,suas,haviam
46892,reservado,suas,haviam
46893,reservado,suas,haviam
46894,reservado,suas,haviam
46895,reservado,suas,haviam
46896,reservado,suas,haviam
46897,reservado,suas,haviam
46898,lotar,dois,Queremos
46899,lotar,dois,Queremos
46900,lotar,dois,Queremos
46901,lotar,dois,Queremos
46902,lotar,dois,Queremos
46903,lotar,dois,Queremos
46904,lotar,dois,Queremos
46905,lotar,dois,Queremos
46906,lotar,dois,Queremos
46907,lotar,dois,Queremos
46908,lotar,dois,Queremos
46909,lotar,dois,Queremos
46910,lotar,dois,Queremos
46911,lotar,dois,Queremos
46912,lotar,dois,Queremos
46913,lotar,dois,Queremos
46914,lotar,dois,Queremos
46915,lotar,dois,Queremos
46916,lotar,dois,Queremos
46917,lotar,dois,Queremos
46918,lotar,dois,Queremos
46919,lotar,dois,Queremos
46920,lotar,dois,Queremos
46921,lotar,dois,Queremos
46922,lotar,dois,Queremos
46923,lotar,dois,Queremos
46924,lotar,dois,Queremos
46925,lotar,dois,Queremos
46926,lotar,dois,Queremos
46927,fechar,o,e
46928,fechar,o,e
46929,fechar,o,e
46930,fechar,o,e
46931,fechar,o,e
46932,fechar,o,e
46933,fechar,o,e
46934,fechar,o,e
46935,fechar,o,e
46936,fechar,o,e
46937,fechar,o,e
46938,fechar,o,e
46939,fechar,o,e
46940,fechar,o,e
46941,fechar,o,e
46942,fechar,o,e
46943,fechar,o,e
46944,fechar,o,e
46945,fechar,o,e
46946,fechar,o,e
46947,fechar,o,e
46948,fechar,o,e
46949,fechar,o,e
46950,fechar,o,e
46951,fechar,o,e
46952,fechar,o,e
46953,fechar,o,e
46954,fechar,o,e
46955,fechar,o,e
46956,disse,o,","
46957,disse,o,","
46958,disse,o,","
46959,disse,o,","
46960,disse,o,","
46961,disse,o,","
46962,disse,o,","
46963,disse,o,","
46964,disse,o,","
46965,disse,o,","
46966,disse,o,","
46967,disse,o,","
46968,disse,o,","
46969,disse,o,","
46970,disse,o,","
46971,disse,o,","
46972,disse,o,","
46973,disse,o,","
46974,disse,o,","
46975,disse,o,","
46976,disse,o,","
46977,disse,o,","
46978,disse,o,","
46979,disse,o,","
46980,disse,o,","
46981,disse,o,","
46982,disse,o,","
46983,disse,o,","
46984,disse,o,","
46985,facilitam,»,«
46986,facilitam,»,«
46987,facilitam,»,«
46988,facilitam,»,«
46989,facilitam,»,«
46990,facilitam,»,«
46991,facilitam,»,«
46992,facilitam,»,«
46993,facilitam,»,«
46994,facilitam,»,«
46995,facilitam,»,«
46996,facilitam,»,«
46997,facilitam,»,«
46998,facilitam,»,«
46999,facilitam,»,«
47000,facilitam,»,«
47001,facilitam,»,«
47002,facilitam,»,«
47003,facilitam,»,«
47004,facilitam,»,«
47005,facilitam,»,«
47006,facilitam,»,«
47007,facilitam,»,«
47008,facilitam,»,«
47009,facilitam,»,«
47010,facilitam,»,«
47011,facilitam,»,«
47012,facilitam,»,«
47013,facilitam,»,«
47014,fazer,diante_de,pode
47015,fazer,diante_de,pode
47016,fazer,diante_de,pode
47017,fazer,diante_de,pode
47018,fazer,diante_de,pode
47019,fazer,diante_de,pode
47020,fazer,diante_de,pode
47021,fazer,diante_de,pode
47022,fazer,diante_de,pode
47023,fazer,diante_de,pode
47024,fazer,diante_de,pode
47025,fazer,diante_de,pode
47026,fazer,diante_de,pode
47027,fazer,diante_de,pode
47028,fazer,diante_de,pode
47029,fazer,diante_de,pode
47030,fazer,diante_de,pode
47031,fazer,diante_de,pode
47032,fazer,diante_de,pode
47033,fazer,diante_de,pode
47034,fazer,diante_de,pode
47035,fazer,diante_de,pode
47036,fazer,diante_de,pode
47037,fazer,diante_de,pode
47038,fazer,diante_de,pode
47039,fazer,diante_de,pode
47040,fazer,diante_de,pode
47041,fazer,diante_de,pode
47042,fazer,diante_de,pode
47043,fazer,diante_de,pode
47044,fazer,diante_de,pode
47045,fazer,diante_de,pode
47046,fazer,diante_de,pode
47047,fazer,diante_de,pode
47048,fazer,diante_de,pode
47049,fazer,diante_de,pode
47050,fazer,diante_de,pode
47051,fazer,diante_de,pode
47052,fazer,diante_de,pode
47053,fazer,diante_de,pode
47054,fazer,diante_de,pode
47055,fazer,diante_de,pode
47056,fazer,diante_de,pode
47057,fazer,diante_de,pode
47058,fazer,diante_de,pode
47059,fazer,diante_de,pode
47060,fazer,diante_de,pode
47061,fazer,diante_de,pode
47062,fazer,diante_de,pode
47063,fazer,diante_de,pode
47064,exigiam,que,antes
47065,exigiam,que,antes
47066,exigiam,que,antes
47067,exigiam,que,antes
47068,exigiam,que,antes
47069,exigiam,que,antes
47070,exigiam,que,antes
47071,exigiam,que,antes
47072,exigiam,que,antes
47073,exigiam,que,antes
47074,exigiam,que,antes
47075,exigiam,que,antes
47076,exigiam,que,antes
47077,exigiam,que,antes
47078,exigiam,que,antes
47079,exigiam,que,antes
47080,exigiam,que,antes
47081,exigiam,que,antes
47082,exigiam,que,antes
47083,exigiam,que,antes
47084,exigiam,que,antes
47085,exigiam,que,antes
47086,exigiam,que,antes
47087,exigiam,que,antes
47088,exigiam,que,antes
47089,exigiam,que,antes
47090,exigiam,que,antes
47091,exigiam,que,antes
47092,exigiam,que,antes
47093,exigiam,que,antes
47094,exigiam,que,antes
47095,exigiam,que,antes
47096,exigiam,que,antes
47097,exigiam,que,antes
47098,exigiam,que,antes
47099,exigiam,que,antes
47100,exigiam,que,antes
47101,exigiam,que,antes
47102,exigiam,que,antes
47103,exigiam,que,antes
47104,exigiam,que,antes
47105,exigiam,que,antes
47106,exigiam,que,antes
47107,exigiam,que,antes
47108,exigiam,que,antes
47109,exigiam,que,antes
47110,exigiam,que,antes
47111,exigiam,que,antes
47112,exigiam,que,antes
47113,exigiam,que,antes
47114,tirasse,o,ele
47115,tirasse,o,ele
47116,tirasse,o,ele
47117,tirasse,o,ele
47118,tirasse,o,ele
47119,tirasse,o,ele
47120,tirasse,o,ele
47121,tirasse,o,ele
47122,tirasse,o,ele
47123,tirasse,o,ele
47124,tirasse,o,ele
47125,tirasse,o,ele
47126,tirasse,o,ele
47127,tirasse,o,ele
47128,tirasse,o,ele
47129,tirasse,o,ele
47130,tirasse,o,ele
47131,tirasse,o,ele
47132,tirasse,o,ele
47133,tirasse,o,ele
47134,tirasse,o,ele
47135,tirasse,o,ele
47136,tirasse,o,ele
47137,tirasse,o,ele
47138,tirasse,o,ele
47139,tirasse,o,ele
47140,tirasse,o,ele
47141,tirasse,o,ele
47142,tirasse,o,ele
47143,tirasse,o,ele
47144,tirasse,o,ele
47145,tirasse,o,ele
47146,tirasse,o,ele
47147,tirasse,o,ele
47148,tirasse,o,ele
47149,tirasse,o,ele
47150,tirasse,o,ele
47151,tirasse,o,ele
47152,tirasse,o,ele
47153,tirasse,o,ele
47154,tirasse,o,ele
47155,tirasse,o,ele
47156,tirasse,o,ele
47157,tirasse,o,ele
47158,tirasse,o,ele
47159,tirasse,o,ele
47160,tirasse,o,ele
47161,tirasse,o,ele
47162,tirasse,o,ele
47163,tirasse,o,ele
47164,receber,fax,e
47165,receber,fax,e
47166,receber,fax,e
47167,receber,fax,e
47168,receber,fax,e
47169,receber,fax,e
47170,receber,fax,e
47171,receber,fax,e
47172,receber,fax,e
47173,receber,fax,e
47174,receber,fax,e
47175,receber,fax,e
47176,receber,fax,e
47177,receber,fax,e
47178,receber,fax,e
47179,receber,fax,e
47180,receber,fax,e
47181,receber,fax,e
47182,receber,fax,e
47183,receber,fax,e
47184,receber,fax,e
47185,receber,fax,e
47186,receber,fax,e
47187,receber,fax,e
47188,receber,fax,e
47189,receber,fax,e
47190,receber,fax,e
47191,receber,fax,e
47192,receber,fax,e
47193,receber,fax,e
47194,receber,fax,e
47195,receber,fax,e
47196,receber,fax,e
47197,receber,fax,e
47198,receber,fax,e
47199,receber,fax,e
47200,receber,fax,e
47201,receber,fax,e
47202,receber,fax,e
47203,receber,fax,e
47204,receber,fax,e
47205,receber,fax,e
47206,receber,fax,e
47207,receber,fax,e
47208,receber,fax,e
47209,receber,fax,e
47210,receber,fax,e
47211,receber,fax,e
47212,receber,fax,e
47213,receber,fax,e
47214,reservar,passagens,","
47215,reservar,passagens,","
47216,reservar,passagens,","
47217,reservar,passagens,","
47218,reservar,passagens,","
47219,reservar,passagens,","
47220,reservar,passagens,","
47221,reservar,passagens,","
47222,reservar,passagens,","
47223,reservar,passagens,","
47224,reservar,passagens,","
47225,reservar,passagens,","
47226,reservar,passagens,","
47227,reservar,passagens,","
47228,reservar,passagens,","
47229,reservar,passagens,","
47230,reservar,passagens,","
47231,reservar,passagens,","
47232,reservar,passagens,","
47233,reservar,passagens,","
47234,reservar,passagens,","
47235,reservar,passagens,","
47236,reservar,passagens,","
47237,reservar,passagens,","
47238,reservar,passagens,","
47239,reservar,passagens,","
47240,reservar,passagens,","
47241,reservar,passagens,","
47242,reservar,passagens,","
47243,reservar,passagens,","
47244,reservar,passagens,","
47245,reservar,passagens,","
47246,reservar,passagens,","
47247,reservar,passagens,","
47248,reservar,passagens,","
47249,reservar,passagens,","
47250,reservar,passagens,","
47251,reservar,passagens,","
47252,reservar,passagens,","
47253,reservar,passagens,","
47254,reservar,passagens,","
47255,reservar,passagens,","
47256,reservar,passagens,","
47257,reservar,passagens,","
47258,reservar,passagens,","
47259,reservar,passagens,","
47260,reservar,passagens,","
47261,reservar,passagens,","
47262,reservar,passagens,","
47263,reservar,passagens,","
47264,controlar,a,","
47265,controlar,a,","
47266,controlar,a,","
47267,controlar,a,","
47268,controlar,a,","
47269,controlar,a,","
47270,controlar,a,","
47271,controlar,a,","
47272,controlar,a,","
47273,controlar,a,","
47274,controlar,a,","
47275,controlar,a,","
47276,controlar,a,","
47277,controlar,a,","
47278,controlar,a,","
47279,controlar,a,","
47280,controlar,a,","
47281,controlar,a,","
47282,controlar,a,","
47283,controlar,a,","
47284,controlar,a,","
47285,controlar,a,","
47286,controlar,a,","
47287,controlar,a,","
47288,controlar,a,","
47289,controlar,a,","
47290,controlar,a,","
47291,controlar,a,","
47292,controlar,a,","
47293,controlar,a,","
47294,controlar,a,","
47295,controlar,a,","
47296,controlar,a,","
47297,controlar,a,","
47298,controlar,a,","
47299,controlar,a,","
47300,controlar,a,","
47301,controlar,a,","
47302,controlar,a,","
47303,controlar,a,","
47304,controlar,a,","
47305,controlar,a,","
47306,controlar,a,","
47307,controlar,a,","
47308,controlar,a,","
47309,controlar,a,","
47310,controlar,a,","
47311,controlar,a,","
47312,controlar,a,","
47313,controlar,a,","
47314,acessar,bancos,","
47315,acessar,bancos,","
47316,acessar,bancos,","
47317,acessar,bancos,","
47318,acessar,bancos,","
47319,acessar,bancos,","
47320,acessar,bancos,","
47321,acessar,bancos,","
47322,acessar,bancos,","
47323,acessar,bancos,","
47324,acessar,bancos,","
47325,acessar,bancos,","
47326,acessar,bancos,","
47327,acessar,bancos,","
47328,acessar,bancos,","
47329,acessar,bancos,","
47330,acessar,bancos,","
47331,acessar,bancos,","
47332,acessar,bancos,","
47333,acessar,bancos,","
47334,acessar,bancos,","
47335,acessar,bancos,","
47336,acessar,bancos,","
47337,acessar,bancos,","
47338,acessar,bancos,","
47339,acessar,bancos,","
47340,acessar,bancos,","
47341,acessar,bancos,","
47342,acessar,bancos,","
47343,acessar,bancos,","
47344,acessar,bancos,","
47345,acessar,bancos,","
47346,acessar,bancos,","
47347,acessar,bancos,","
47348,acessar,bancos,","
47349,acessar,bancos,","
47350,acessar,bancos,","
47351,acessar,bancos,","
47352,acessar,bancos,","
47353,acessar,bancos,","
47354,acessar,bancos,","
47355,acessar,bancos,","
47356,acessar,bancos,","
47357,acessar,bancos,","
47358,acessar,bancos,","
47359,acessar,bancos,","
47360,acessar,bancos,","
47361,acessar,bancos,","
47362,acessar,bancos,","
47363,acessar,bancos,","
47364,casar,tecnologia,querem
47365,casar,tecnologia,querem
47366,casar,tecnologia,querem
47367,casar,tecnologia,querem
47368,casar,tecnologia,querem
47369,casar,tecnologia,querem
47370,marcar,a,Para
47371,marcar,a,Para
47372,marcar,a,Para
47373,marcar,a,Para
47374,marcar,a,Para
47375,marcar,a,Para
47376,marcar,a,Para
47377,marcar,a,Para
47378,marcar,a,Para
47379,marcar,a,Para
47380,marcar,a,Para
47381,marcar,a,Para
47382,marcar,a,Para
47383,marcar,a,Para
47384,marcar,a,Para
47385,marcar,a,Para
47386,marcar,a,Para
47387,marcar,a,Para
47388,marcar,a,Para
47389,marcar,a,Para
47390,marcar,a,Para
47391,marcar,a,Para
47392,marcar,a,Para
47393,marcar,a,Para
47394,marcar,a,Para
47395,marcar,a,Para
47396,marcar,a,Para
47397,fizeram,ontem,japoneses
47398,fizeram,ontem,japoneses
47399,fizeram,ontem,japoneses
47400,fizeram,ontem,japoneses
47401,fizeram,ontem,japoneses
47402,fizeram,ontem,japoneses
47403,fizeram,ontem,japoneses
47404,fizeram,ontem,japoneses
47405,fizeram,ontem,japoneses
47406,fizeram,ontem,japoneses
47407,fizeram,ontem,japoneses
47408,fizeram,ontem,japoneses
47409,fizeram,ontem,japoneses
47410,fizeram,ontem,japoneses
47411,fizeram,ontem,japoneses
47412,fizeram,ontem,japoneses
47413,fizeram,ontem,japoneses
47414,fizeram,ontem,japoneses
47415,fizeram,ontem,japoneses
47416,fizeram,ontem,japoneses
47417,fizeram,ontem,japoneses
47418,fizeram,ontem,japoneses
47419,fizeram,ontem,japoneses
47420,fizeram,ontem,japoneses
47421,fizeram,ontem,japoneses
47422,fizeram,ontem,japoneses
47423,fizeram,ontem,japoneses
47424,vieram,falar,","
47425,vieram,falar,","
47426,vieram,falar,","
47427,vieram,falar,","
47428,vieram,falar,","
47429,vieram,falar,","
47430,vieram,falar,","
47431,vieram,falar,","
47432,vieram,falar,","
47433,vieram,falar,","
47434,vieram,falar,","
47435,vieram,falar,","
47436,vieram,falar,","
47437,vieram,falar,","
47438,vieram,falar,","
47439,vieram,falar,","
47440,vieram,falar,","
47441,vieram,falar,","
47442,vieram,falar,","
47443,vieram,falar,","
47444,falar,sobre,vieram
