INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
127889,12,2978,5274,1,a,o,ART,F|S,13,>N,(NP*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127890,13,2978,5274,1,atividade,atividade,N,F|S,11,P<,*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127891,14,2978,5274,1,industrial,industrial,ADJ,F|S,13,N<,(ADJP*))),-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127892,15,2978,5274,1,sem,sem,PRP,-,10,N<,(PP*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127893,16,2978,5274,1,a,o,ART,F|S,17,>N,(NP*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127894,17,2978,5274,1,influência,influência,N,F|S,15,P<,*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127895,18,2978,5274,1,de,de,PRP,-,17,N<,(PP*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127896,19,2978,5274,1,fatores,fator,N,M|P,18,P<,(NP*,-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127897,20,2978,5274,1,sazonais,sazonal,ADJ,M|P,19,N<,(ADJP*))))))),-,*),o,variação,de,permitir,anualizado,comparação,1,verificar,A1
127898,21,2978,5274,1,.,-,PU,-,7,PU,*),-,*,o,variação,de,permitir,anualizado,comparação,1,verificar,*
127899,1,2979,5275,0,Com,com,PRP,-,12,ADVL,(FCL(PP*,-,(AM-CAU*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127900,2,2979,5275,0,a,o,ART,F|S,3,>N,(NP*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127901,3,2979,5275,0,inclusão,inclusão,N,F|S,1,P<,*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127902,4,2979,5275,0,de,de,PRP,-,3,N<,(PP*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127903,5,2979,5275,0,mais,muito,PRON-DET,M|S,7,>N,(NP*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127904,6,2979,5275,0,esse,esse,PRON-DET,M|S,7,>N,*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127905,7,2979,5275,0,dado,dado,N,M|S,4,P<,*,-,*,mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127906,8,2979,5275,0,comparativo,comparativo,ADJ,M|S,7,N<,(ADJP*))))),-,*),mais,completo,-,tabela,o,-,0,ficar,AM-CAU
127907,9,2979,5275,0,",",-,PU,-,12,PU,*,-,*,mais,completo,-,tabela,o,-,0,ficar,*
127908,10,2979,5275,0,a,o,ART,F|S,11,>N,(NP*,-,(A1*,mais,completo,-,tabela,o,-,0,ficar,A1
127909,11,2979,5275,0,tabela,tabela,N,F|S,12,SUBJ,*),-,*),mais,completo,-,tabela,o,-,0,ficar,A1
127910,12,2979,5275,0,fica,ficar,V-FIN,PR|3S|IND,0,STA,(VP*),ficar,(V*),mais,completo,-,tabela,o,-,1,ficar,V
127911,13,2979,5275,0,mais,mais,ADV,-,14,>A,(ADJP*,-,(A2*,mais,completo,-,tabela,o,-,1,ficar,A2
127912,14,2979,5275,0,completa,completo,ADJ,F|S,12,SC,*),-,*),mais,completo,-,tabela,o,-,1,ficar,A2
127913,15,2979,5275,0,.,-,PU,-,12,PU,*),-,*,mais,completo,-,tabela,o,-,1,ficar,*
127914,1,2980,5276,0,A,o,ART,F|S,2,>N,(FCL(NP*,-,(A1*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127915,2,2980,5276,0,versão,versão,N,F|S,13,SUBJ,*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127916,3,2980,5276,0,mais,mais,ADV,-,4,>A,(ADJP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127917,4,2980,5276,0,corrente,corrente,ADJ,F|S,2,N<,*),-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127918,5,2980,5276,0,sobre,sobre,PRP,-,2,N<,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127919,6,2980,5276,0,o,o,ART,M|S,7,>N,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127920,7,2980,5276,0,início,início,N,M|S,5,P<,*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127921,8,2980,5276,0,de,de,PRP,-,7,N<ARGS,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127922,9,2980,5276,0,o,o,ART,M|S,10,>N,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127923,10,2980,5276,0,enriquecimento,enriquecimento,N,M|S,8,P<,*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127924,11,2980,5276,0,de,de,PRP,-,10,N<ARGS,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127925,12,2980,5276,0,Quércia,Quércia,PROP,M|S,11,P<,(NP*))))))),-,*),de,que,ele,Quércia,de,enriquecimento,0,ser,A1
127926,13,2980,5276,0,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),ser,(V*),de,que,ele,Quércia,de,enriquecimento,1,ser,V
127927,14,2980,5276,0,de,de,PRP,-,13,SC,(PP*,-,(A2*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127928,15,2980,5276,0,que,que,CONJ-S,-,17,SUB,(FCL*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127929,16,2980,5276,0,ele,ele,PRON-PERS,M|3S|NOM,17,SUBJ,(NP*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127930,17,2980,5276,0,comprou,comprar,V-FIN,PS|3S|IND,14,P<,(VP*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127931,18,2980,5276,0,terrenos,terreno,N,M|P,17,ACC,(NP*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127932,19,2980,5276,0,em,em,PRP,-,17,ADVL,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127933,20,2980,5276,0,áreas,área,N,F|P,19,P<,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127934,21,2980,5276,0,de,de,PRP,-,20,N<,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127935,22,2980,5276,0,periferia,periferia,N,F|S,21,P<,(NP*)),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127936,23,2980,5276,0,que,que,PRON-INDP,F|P,24,SUBJ,(FCL(NP*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127937,24,2980,5276,0,seriam,ser,V-FIN,COND|3P,20,N<,(VP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127938,25,2980,5276,0,beneficiadas,beneficiar,V-PCP,F|P,24,MV,*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127939,26,2980,5276,0,por,por,PRP,-,25,PASS,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127940,27,2980,5276,0,os,o,ART,M|P,28,>N,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127941,28,2980,5276,0,projetos,projeto,N,M|P,26,P<,*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127942,29,2980,5276,0,de,de,PRP,-,28,N<,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127943,30,2980,5276,0,melhoria,melhoria,N,F|S,29,P<,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127944,31,2980,5276,0,urbana,urbano,ADJ,F|S,30,N<,(ADJP*))),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127945,32,2980,5276,0,de,de,PRP,-,28,N<,(PP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127946,33,2980,5276,0,a,o,ART,F|S,34,>N,(NP*,-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127947,34,2980,5276,0,Prefeitura,prefeitura,N,F|S,32,P<,*))))))))),-,*),de,que,ele,Quércia,de,enriquecimento,1,ser,A2
127948,35,2980,5276,0,.,-,PU,-,13,PU,*),-,*,de,que,ele,Quércia,de,enriquecimento,1,ser,*
127949,1,2980,5277,1,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127950,2,2980,5277,1,versão,versão,N,F|S,13,SUBJ,*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127951,3,2980,5277,1,mais,mais,ADV,-,4,>A,(ADJP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127952,4,2980,5277,1,corrente,corrente,ADJ,F|S,2,N<,*),-,*,terreno,em,área,ele,que,de,0,comprar,*
127953,5,2980,5277,1,sobre,sobre,PRP,-,2,N<,(PP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127954,6,2980,5277,1,o,o,ART,M|S,7,>N,(NP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127955,7,2980,5277,1,início,início,N,M|S,5,P<,*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127956,8,2980,5277,1,de,de,PRP,-,7,N<ARGS,(PP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127957,9,2980,5277,1,o,o,ART,M|S,10,>N,(NP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127958,10,2980,5277,1,enriquecimento,enriquecimento,N,M|S,8,P<,*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127959,11,2980,5277,1,de,de,PRP,-,10,N<ARGS,(PP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127960,12,2980,5277,1,Quércia,Quércia,PROP,M|S,11,P<,(NP*))))))),-,*,terreno,em,área,ele,que,de,0,comprar,*
127961,13,2980,5277,1,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,terreno,em,área,ele,que,de,0,comprar,*
127962,14,2980,5277,1,de,de,PRP,-,13,SC,(PP*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127963,15,2980,5277,1,que,que,CONJ-S,-,17,SUB,(FCL*,-,*,terreno,em,área,ele,que,de,0,comprar,*
127964,16,2980,5277,1,ele,ele,PRON-PERS,M|3S|NOM,17,SUBJ,(NP*),-,(A0*),terreno,em,área,ele,que,de,0,comprar,A0
127965,17,2980,5277,1,comprou,comprar,V-FIN,PS|3S|IND,14,P<,(VP*),comprar,(V*),terreno,em,área,ele,que,de,1,comprar,V
127966,18,2980,5277,1,terrenos,terreno,N,M|P,17,ACC,(NP*),-,(A1*),terreno,em,área,ele,que,de,1,comprar,A1
127967,19,2980,5277,1,em,em,PRP,-,17,ADVL,(PP*,-,(AM-LOC*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127968,20,2980,5277,1,áreas,área,N,F|P,19,P<,(NP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127969,21,2980,5277,1,de,de,PRP,-,20,N<,(PP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127970,22,2980,5277,1,periferia,periferia,N,F|S,21,P<,(NP*)),-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127971,23,2980,5277,1,que,que,PRON-INDP,F|P,24,SUBJ,(FCL(NP*),-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127972,24,2980,5277,1,seriam,ser,V-FIN,COND|3P,20,N<,(VP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127973,25,2980,5277,1,beneficiadas,beneficiar,V-PCP,F|P,24,MV,*),-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127974,26,2980,5277,1,por,por,PRP,-,25,PASS,(PP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127975,27,2980,5277,1,os,o,ART,M|P,28,>N,(NP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127976,28,2980,5277,1,projetos,projeto,N,M|P,26,P<,*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127977,29,2980,5277,1,de,de,PRP,-,28,N<,(PP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127978,30,2980,5277,1,melhoria,melhoria,N,F|S,29,P<,(NP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127979,31,2980,5277,1,urbana,urbano,ADJ,F|S,30,N<,(ADJP*))),-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127980,32,2980,5277,1,de,de,PRP,-,28,N<,(PP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127981,33,2980,5277,1,a,o,ART,F|S,34,>N,(NP*,-,*,terreno,em,área,ele,que,de,1,comprar,AM-LOC
127982,34,2980,5277,1,Prefeitura,prefeitura,N,F|S,32,P<,*))))))))),-,*),terreno,em,área,ele,que,de,1,comprar,AM-LOC
127983,35,2980,5277,1,.,-,PU,-,13,PU,*),-,*,terreno,em,área,ele,que,de,1,comprar,*
127984,1,2980,5278,2,A,o,ART,F|S,2,>N,(FCL(NP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127985,2,2980,5278,2,versão,versão,N,F|S,13,SUBJ,*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127986,3,2980,5278,2,mais,mais,ADV,-,4,>A,(ADJP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127987,4,2980,5278,2,corrente,corrente,ADJ,F|S,2,N<,*),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127988,5,2980,5278,2,sobre,sobre,PRP,-,2,N<,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127989,6,2980,5278,2,o,o,ART,M|S,7,>N,(NP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127990,7,2980,5278,2,início,início,N,M|S,5,P<,*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127991,8,2980,5278,2,de,de,PRP,-,7,N<ARGS,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127992,9,2980,5278,2,o,o,ART,M|S,10,>N,(NP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127993,10,2980,5278,2,enriquecimento,enriquecimento,N,M|S,8,P<,*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127994,11,2980,5278,2,de,de,PRP,-,10,N<ARGS,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127995,12,2980,5278,2,Quércia,Quércia,PROP,M|S,11,P<,(NP*))))))),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127996,13,2980,5278,2,é,ser,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127997,14,2980,5278,2,de,de,PRP,-,13,SC,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127998,15,2980,5278,2,que,que,CONJ-S,-,17,SUB,(FCL*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
127999,16,2980,5278,2,ele,ele,PRON-PERS,M|3S|NOM,17,SUBJ,(NP*),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128000,17,2980,5278,2,comprou,comprar,V-FIN,PS|3S|IND,14,P<,(VP*),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128001,18,2980,5278,2,terrenos,terreno,N,M|P,17,ACC,(NP*),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128002,19,2980,5278,2,em,em,PRP,-,17,ADVL,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128003,20,2980,5278,2,áreas,área,N,F|P,19,P<,(NP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128004,21,2980,5278,2,de,de,PRP,-,20,N<,(PP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128005,22,2980,5278,2,periferia,periferia,N,F|S,21,P<,(NP*)),-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128006,23,2980,5278,2,que,que,PRON-INDP,F|P,24,SUBJ,(FCL(NP*),-,(A1*),por,o,projeto,ser,que,periferia,0,beneficiar,A1
128007,24,2980,5278,2,seriam,ser,V-FIN,COND|3P,20,N<,(VP*,-,*,por,o,projeto,ser,que,periferia,0,beneficiar,*
128008,25,2980,5278,2,beneficiadas,beneficiar,V-PCP,F|P,24,MV,*),beneficiar,(V*),por,o,projeto,ser,que,periferia,1,beneficiar,V
128009,26,2980,5278,2,por,por,PRP,-,25,PASS,(PP*,-,(A0*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128010,27,2980,5278,2,os,o,ART,M|P,28,>N,(NP*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128011,28,2980,5278,2,projetos,projeto,N,M|P,26,P<,*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128012,29,2980,5278,2,de,de,PRP,-,28,N<,(PP*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128013,30,2980,5278,2,melhoria,melhoria,N,F|S,29,P<,(NP*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128014,31,2980,5278,2,urbana,urbano,ADJ,F|S,30,N<,(ADJP*))),-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128015,32,2980,5278,2,de,de,PRP,-,28,N<,(PP*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128016,33,2980,5278,2,a,o,ART,F|S,34,>N,(NP*,-,*,por,o,projeto,ser,que,periferia,1,beneficiar,A0
128017,34,2980,5278,2,Prefeitura,prefeitura,N,F|S,32,P<,*))))))))),-,*),por,o,projeto,ser,que,periferia,1,beneficiar,A0
128018,35,2980,5278,2,.,-,PU,-,13,PU,*),-,*,por,o,projeto,ser,que,periferia,1,beneficiar,*
128019,1,2981,5279,0,Em,em,PRP,-,6,ADVL,(FCL(PP*,-,(AM-LOC*,um,plano,viário,-,administração,seu,0,executar,AM-LOC
128020,2,2981,5279,0,a,o,ART,F|S,4,>N,(NP*,-,*,um,plano,viário,-,administração,seu,0,executar,AM-LOC
128021,3,2981,5279,0,sua,seu,PRON-DET,F|S,4,>N,*,-,*,um,plano,viário,-,administração,seu,0,executar,AM-LOC
128022,4,2981,5279,0,administração,administração,N,F|S,1,P<,*)),-,*),um,plano,viário,-,administração,seu,0,executar,AM-LOC
128023,5,2981,5279,0,",",-,PU,-,6,PU,*,-,*,um,plano,viário,-,administração,seu,0,executar,*
128024,6,2981,5279,0,executou,executar,V-FIN,PS|3S|IND,0,STA,(VP*),executar,(V*),um,plano,viário,-,administração,seu,1,executar,V
128025,7,2981,5279,0,um,um,ART,M|S,8,>N,(NP*,-,(A1*,um,plano,viário,-,administração,seu,1,executar,A1
128026,8,2981,5279,0,plano,plano,N,M|S,6,ACC,*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128027,9,2981,5279,0,viário,viário,ADJ,M|S,8,N<,(ADJP*),-,*,um,plano,viário,-,administração,seu,1,executar,A1
128028,10,2981,5279,0,com,com,PRP,-,8,N<,(PP*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128029,11,2981,5279,0,largas,largo,ADJ,F|P,12,>N,(ICL(NP*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128030,12,2981,5279,0,avenidas,avenida,N,F|P,13,SUBJ,*),-,*,um,plano,viário,-,administração,seu,1,executar,A1
128031,13,2981,5279,0,interligando,interligar,V-GER,-,10,P<,(VP*),-,*,um,plano,viário,-,administração,seu,1,executar,A1
128032,14,2981,5279,0,os,o,ART,M|P,15,>N,(NP*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128033,15,2981,5279,0,bairros,bairro,N,M|P,13,ACC,*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128034,16,2981,5279,0,",",-,PU,-,15,PU,*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128035,17,2981,5279,0,que,que,PRON-INDP,F|P,18,SUBJ,(FCL(NP*),-,*,um,plano,viário,-,administração,seu,1,executar,A1
128036,18,2981,5279,0,provocaram,provocar,V-FIN,PS/MQP|3P|IND,15,N<PRED,(VP*),-,*,um,plano,viário,-,administração,seu,1,executar,A1
128037,19,2981,5279,0,um,um,ART,M|S,20,>N,(NP*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128038,20,2981,5279,0,boom,boom,N,M|S,18,ACC,*,-,*,um,plano,viário,-,administração,seu,1,executar,A1
128039,21,2981,5279,0,imobiliário,imobiliário,ADJ,M|S,20,N<,(ADJP*))))))),-,*),um,plano,viário,-,administração,seu,1,executar,A1
128040,22,2981,5279,0,.,-,PU,-,6,PU,*),-,*,um,plano,viário,-,administração,seu,1,executar,*
128041,1,2981,5280,1,Em,em,PRP,-,6,ADVL,(FCL(PP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128042,2,2981,5280,1,a,o,ART,F|S,4,>N,(NP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128043,3,2981,5280,1,sua,seu,PRON-DET,F|S,4,>N,*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128044,4,2981,5280,1,administração,administração,N,F|S,1,P<,*)),-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128045,5,2981,5280,1,",",-,PU,-,6,PU,*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128046,6,2981,5280,1,executou,executar,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128047,7,2981,5280,1,um,um,ART,M|S,8,>N,(NP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128048,8,2981,5280,1,plano,plano,N,M|S,6,ACC,*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128049,9,2981,5280,1,viário,viário,ADJ,M|S,8,N<,(ADJP*),-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128050,10,2981,5280,1,com,com,PRP,-,8,N<,(PP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128051,11,2981,5280,1,largas,largo,ADJ,F|P,12,>N,(ICL(NP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128052,12,2981,5280,1,avenidas,avenida,N,F|P,13,SUBJ,*),-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128053,13,2981,5280,1,interligando,interligar,V-GER,-,10,P<,(VP*),-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128054,14,2981,5280,1,os,o,ART,M|P,15,>N,(NP*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128055,15,2981,5280,1,bairros,bairro,N,M|P,13,ACC,*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128056,16,2981,5280,1,",",-,PU,-,15,PU,*,-,*,um,boom,imobiliário,que,-,bairro,0,provocar,*
128057,17,2981,5280,1,que,que,PRON-INDP,F|P,18,SUBJ,(FCL(NP*),-,(A0*),um,boom,imobiliário,que,-,bairro,0,provocar,A0
128058,18,2981,5280,1,provocaram,provocar,V-FIN,PS/MQP|3P|IND,15,N<PRED,(VP*),provocar,(V*),um,boom,imobiliário,que,-,bairro,1,provocar,V
128059,19,2981,5280,1,um,um,ART,M|S,20,>N,(NP*,-,(A1*,um,boom,imobiliário,que,-,bairro,1,provocar,A1
128060,20,2981,5280,1,boom,boom,N,M|S,18,ACC,*,-,*,um,boom,imobiliário,que,-,bairro,1,provocar,A1
128061,21,2981,5280,1,imobiliário,imobiliário,ADJ,M|S,20,N<,(ADJP*))))))),-,*),um,boom,imobiliário,que,-,bairro,1,provocar,A1
128062,22,2981,5280,1,.,-,PU,-,6,PU,*),-,*,um,boom,imobiliário,que,-,bairro,1,provocar,*
128063,1,2982,5281,0,Nicolau,Nicolau,PROP,M|S,2,SUBJ,(FCL(NP*),-,(A0*),que,hoje,o,Nicolau,-,-,0,dizer,A0
128064,2,2982,5281,0,diz,dizer,V-FIN,PR|3S|IND,0,STA,(VP*),dizer,(V*),que,hoje,o,Nicolau,-,-,1,dizer,V
128065,3,2982,5281,0,que,que,CONJ-S,-,10,SUB,(FCL*,-,(A1*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128066,4,2982,5281,0,hoje,hoje,ADV,-,10,ADVL,(ADVP*),-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128067,5,2982,5281,0,o,o,ART,M|S,6,>N,(NP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128068,6,2982,5281,0,produtor,produtor,N,M|S,10,SUBJ,*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128069,7,2982,5281,0,de,de,PRP,-,6,N<,(PP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128070,8,2982,5281,0,leite,leite,N,M|S,7,P<,(NP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128071,9,2982,5281,0,C,C,N,M|S,8,N<,(NP*)))),-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128072,10,2982,5281,0,recebe,receber,V-FIN,PR|3S|IND,2,ACC,(VP*),-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128073,11,2982,5281,0,US$,US$,N,M|P,10,ACC,(NP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128074,12,2982,5281,0,"0,22","0,22",NUM,M|P,11,N<,(ADJP*)),-,*,que,hoje,o,Nicolau,-,-,1,dizer,A1
128075,13,2982,5281,0,",",-,PU,-,10,PU,*),-,*),que,hoje,o,Nicolau,-,-,1,dizer,A1
128076,14,2982,5281,0,enquanto,enquanto,ADV,-,17,ADVL,(FCL(ADVP*),-,(AM-PRD*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128077,15,2982,5281,0,o,o,ART,M|S,16,>N,(NP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128078,16,2982,5281,0,custo,custo,N,M|S,17,SUBJ,*),-,*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128079,17,2982,5281,0,está,estar,V-FIN,PR|3S|IND,2,ADVL,(VP*),-,*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128080,18,2982,5281,0,em,em,PRP,-,17,SA,(PP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128081,19,2982,5281,0,US$,US$,N,M|P,18,P<,(NP*,-,*,que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128082,20,2982,5281,0,"0,24","0,24",NUM,M|P,19,N<,(ADJP*)))),-,*),que,hoje,o,Nicolau,-,-,1,dizer,AM-PRD
128083,21,2982,5281,0,.,-,PU,-,2,PU,*),-,*,que,hoje,o,Nicolau,-,-,1,dizer,*
128084,1,2982,5282,1,Nicolau,Nicolau,PROP,M|S,2,SUBJ,(FCL(NP*),-,*,US$,"0,22",-,C,leite,de,0,receber,*
128085,2,2982,5282,1,diz,dizer,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,US$,"0,22",-,C,leite,de,0,receber,*
128086,3,2982,5282,1,que,que,CONJ-S,-,10,SUB,(FCL*,-,*,US$,"0,22",-,C,leite,de,0,receber,*
128087,4,2982,5282,1,hoje,hoje,ADV,-,10,ADVL,(ADVP*),-,(AM-TMP*),US$,"0,22",-,C,leite,de,0,receber,AM-TMP
128088,5,2982,5282,1,o,o,ART,M|S,6,>N,(NP*,-,(A0*,US$,"0,22",-,C,leite,de,0,receber,A0
128089,6,2982,5282,1,produtor,produtor,N,M|S,10,SUBJ,*,-,*,US$,"0,22",-,C,leite,de,0,receber,A0
