INDEX,ID,S,P,P_S,FORM,LEMMA,GPOS,MORF,DTREE,FUNC,CTREE,PRED,ARG,CTX_P+1,CTX_P+2,CTX_P+3,CTX_P-1,CTX_P-2,CTX_P-3,M_R,PRED_1,T
137577,1,3240,5739,0,«,-,PU,-,20,PU,(FCL*,-,*,dado,histórico,sobre,nós,normalmente,-,0,utilizar,*
137578,2,3240,5739,0,Normalmente,normalmente,ADV,-,4,ADVL,(FCL(ADVP*),-,(AM-ADV*),dado,histórico,sobre,nós,normalmente,-,0,utilizar,AM-ADV
137579,3,3240,5739,0,nós,nós,PRON-PERS,M/F|1P|NOM,4,SUBJ,(NP*),-,(A0*),dado,histórico,sobre,nós,normalmente,-,0,utilizar,A0
137580,4,3240,5739,0,utilizamos,utilizar,V-FIN,PR|1P|IND,20,ACC,(VP*),utilizar,(V*),dado,histórico,sobre,nós,normalmente,-,1,utilizar,V
137581,5,3240,5739,0,dados,dado,N,M|P,4,ACC,(NP*,-,(A1*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137582,6,3240,5739,0,históricos,histórico,ADJ,M|P,5,N<,(ADJP*),-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137583,7,3240,5739,0,sobre,sobre,PRP,-,5,N<,(PP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137584,8,3240,5739,0,a,o,ART,F|S,9,>N,(CU(NP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137585,9,3240,5739,0,produtividade,produtividade,N,F|S,7,P<,*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137586,10,3240,5739,0,em,em,PRP,-,9,N<,(PP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137587,11,3240,5739,0,cada,cada,PRON-DET,F|S,12,>N,(NP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137588,12,3240,5739,0,região,região,N,F|S,10,P<,*))),-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137589,13,3240,5739,0,",",-,PU,-,9,PU,*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137590,14,3240,5739,0,além_de,além_de,PRP,-,9,CO,*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137591,15,3240,5739,0,informações,informação,N,F|P,9,CJT,(NP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137592,16,3240,5739,0,de,de,PRP,-,15,N<,(PP*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137593,17,3240,5739,0,agricultores,agricultor,N,M|P,16,P<,(NP*))))))),-,*),dado,histórico,sobre,nós,normalmente,-,1,utilizar,A1
137594,18,3240,5739,0,»,-,PU,-,20,PU,*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,*
137595,19,3240,5739,0,",",-,PU,-,20,PU,*,-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,*
137596,20,3240,5739,0,diz,dizer,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,*
137597,21,3240,5739,0,.,-,PU,-,20,PU,*),-,*,dado,histórico,sobre,nós,normalmente,-,1,utilizar,*
137598,1,3240,5740,1,«,-,PU,-,20,PU,(FCL*,-,*,-,-,-,-,-,agricultor,0,dizer,*
137599,2,3240,5740,1,Normalmente,normalmente,ADV,-,4,ADVL,(FCL(ADVP*),-,(A1*,-,-,-,-,-,agricultor,0,dizer,A1
137600,3,3240,5740,1,nós,nós,PRON-PERS,M/F|1P|NOM,4,SUBJ,(NP*),-,*,-,-,-,-,-,agricultor,0,dizer,A1
137601,4,3240,5740,1,utilizamos,utilizar,V-FIN,PR|1P|IND,20,ACC,(VP*),-,*,-,-,-,-,-,agricultor,0,dizer,A1
137602,5,3240,5740,1,dados,dado,N,M|P,4,ACC,(NP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137603,6,3240,5740,1,históricos,histórico,ADJ,M|P,5,N<,(ADJP*),-,*,-,-,-,-,-,agricultor,0,dizer,A1
137604,7,3240,5740,1,sobre,sobre,PRP,-,5,N<,(PP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137605,8,3240,5740,1,a,o,ART,F|S,9,>N,(CU(NP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137606,9,3240,5740,1,produtividade,produtividade,N,F|S,7,P<,*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137607,10,3240,5740,1,em,em,PRP,-,9,N<,(PP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137608,11,3240,5740,1,cada,cada,PRON-DET,F|S,12,>N,(NP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137609,12,3240,5740,1,região,região,N,F|S,10,P<,*))),-,*,-,-,-,-,-,agricultor,0,dizer,A1
137610,13,3240,5740,1,",",-,PU,-,9,PU,*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137611,14,3240,5740,1,além_de,além_de,PRP,-,9,CO,*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137612,15,3240,5740,1,informações,informação,N,F|P,9,CJT,(NP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137613,16,3240,5740,1,de,de,PRP,-,15,N<,(PP*,-,*,-,-,-,-,-,agricultor,0,dizer,A1
137614,17,3240,5740,1,agricultores,agricultor,N,M|P,16,P<,(NP*))))))),-,*),-,-,-,-,-,agricultor,0,dizer,A1
137615,18,3240,5740,1,»,-,PU,-,20,PU,*,-,*,-,-,-,-,-,agricultor,0,dizer,*
137616,19,3240,5740,1,",",-,PU,-,20,PU,*,-,*,-,-,-,-,-,agricultor,0,dizer,*
137617,20,3240,5740,1,diz,dizer,V-FIN,PR|3S|IND,0,STA,(VP*),dizer,(V*),-,-,-,-,-,agricultor,1,dizer,V
137618,21,3240,5740,1,.,-,PU,-,20,PU,*),-,*,-,-,-,-,-,agricultor,1,dizer,*
137619,1,3241,5741,0,Segundo,segundo,PRP,-,4,ADVL,(FCL(PP*,-,(AM-DIS*,em,estudo,outro,-,Formaggio,segundo,0,estar,AM-DIS
137620,2,3241,5741,0,Formaggio,Formaggio,PROP,M|S,1,P<,(NP*)),-,*),em,estudo,outro,-,Formaggio,segundo,0,estar,AM-DIS
137621,3,3241,5741,0,",",-,PU,-,4,PU,*,-,*,em,estudo,outro,-,Formaggio,segundo,0,estar,*
137622,4,3241,5741,0,estão,estar,V-FIN,PR|3P|IND,0,STA,(VP*),estar,(V*),em,estudo,outro,-,Formaggio,segundo,1,estar,V
137623,5,3241,5741,0,em,em,PRP,-,4,SA,(PP*,-,(A2*,em,estudo,outro,-,Formaggio,segundo,1,estar,A2
137624,6,3241,5741,0,estudo,estudo,N,M|S,5,P<,(NP*)),-,*),em,estudo,outro,-,Formaggio,segundo,1,estar,A2
137625,7,3241,5741,0,outras,outro,PRON-DET,F|P,8,>N,(NP*,-,(A1*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137626,8,3241,5741,0,formas,forma,N,F|P,4,SUBJ,*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137627,9,3241,5741,0,de,de,PRP,-,8,N<,(PP*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137628,10,3241,5741,0,obter,obter,V-INF,-,9,P<,(ICL(VP*),-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137629,11,3241,5741,0,a,o,ART,F|S,12,>N,(NP*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137630,12,3241,5741,0,produtividade,produtividade,N,F|S,10,ACC,*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137631,13,3241,5741,0,de,de,PRP,-,12,N<,(PP*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137632,14,3241,5741,0,as,o,ART,F|P,15,>N,(NP*,-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137633,15,3241,5741,0,culturas,cultura,N,F|P,13,P<,*)))))),-,*),em,estudo,outro,-,Formaggio,segundo,1,estar,A1
137634,16,3241,5741,0,.,-,PU,-,4,PU,*),-,*,em,estudo,outro,-,Formaggio,segundo,1,estar,*
137635,1,3241,5742,1,Segundo,segundo,PRP,-,4,ADVL,(FCL(PP*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137636,2,3241,5742,1,Formaggio,Formaggio,PROP,M|S,1,P<,(NP*)),-,*,o,produtividade,de,de,forma,outro,0,obter,*
137637,3,3241,5742,1,",",-,PU,-,4,PU,*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137638,4,3241,5742,1,estão,estar,V-FIN,PR|3P|IND,0,STA,(VP*),-,*,o,produtividade,de,de,forma,outro,0,obter,*
137639,5,3241,5742,1,em,em,PRP,-,4,SA,(PP*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137640,6,3241,5742,1,estudo,estudo,N,M|S,5,P<,(NP*)),-,*,o,produtividade,de,de,forma,outro,0,obter,*
137641,7,3241,5742,1,outras,outro,PRON-DET,F|P,8,>N,(NP*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137642,8,3241,5742,1,formas,forma,N,F|P,4,SUBJ,*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137643,9,3241,5742,1,de,de,PRP,-,8,N<,(PP*,-,*,o,produtividade,de,de,forma,outro,0,obter,*
137644,10,3241,5742,1,obter,obter,V-INF,-,9,P<,(ICL(VP*),obter,(V*),o,produtividade,de,de,forma,outro,1,obter,V
137645,11,3241,5742,1,a,o,ART,F|S,12,>N,(NP*,-,(A1*,o,produtividade,de,de,forma,outro,1,obter,A1
137646,12,3241,5742,1,produtividade,produtividade,N,F|S,10,ACC,*,-,*,o,produtividade,de,de,forma,outro,1,obter,A1
137647,13,3241,5742,1,de,de,PRP,-,12,N<,(PP*,-,*,o,produtividade,de,de,forma,outro,1,obter,A1
137648,14,3241,5742,1,as,o,ART,F|P,15,>N,(NP*,-,*,o,produtividade,de,de,forma,outro,1,obter,A1
137649,15,3241,5742,1,culturas,cultura,N,F|P,13,P<,*)))))),-,*),o,produtividade,de,de,forma,outro,1,obter,A1
137650,16,3241,5742,1,.,-,PU,-,4,PU,*),-,*,o,produtividade,de,de,forma,outro,1,obter,*
137651,1,3242,5743,0,Ele,ele,PRON-PERS,M|3S|NOM,2,SUBJ,(FCL(NP*),-,(A0*),em,dez,hora,ele,-,-,0,estimar,A0
137652,2,3242,5743,0,estima,estimar,V-FIN,PR|3S|IND,0,STA,(VP*),estimar,(V*),em,dez,hora,ele,-,-,1,estimar,V
137653,3,3242,5743,0,em,em,PRP,-,2,PIV,(PP*,-,(A2*,em,dez,hora,ele,-,-,1,estimar,A2
137654,4,3242,5743,0,dez,dez,NUM,F|P,5,>N,(NP*,-,*,em,dez,hora,ele,-,-,1,estimar,A2
137655,5,3242,5743,0,horas,hora,N,F|P,3,P<,*)),-,*),em,dez,hora,ele,-,-,1,estimar,A2
137656,6,3242,5743,0,o,o,ART,M|S,7,>N,(NP*,-,(A1*,em,dez,hora,ele,-,-,1,estimar,A1
137657,7,3242,5743,0,tempo,tempo,N,M|S,2,ACC,*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137658,8,3242,5743,0,necessário,necessário,ADJ,M|S,7,N<,(ADJP*),-,*,em,dez,hora,ele,-,-,1,estimar,A1
137659,9,3242,5743,0,para,para,PRP,-,7,N<,(PP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137660,10,3242,5743,0,classificar,classificar,V-INF,-,9,P<,(ICL(VP*),-,*,em,dez,hora,ele,-,-,1,estimar,A1
137661,11,3242,5743,0,as,o,ART,F|P,12,>N,(NP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137662,12,3242,5743,0,áreas,área,N,F|P,10,ACC,(CU(NP*),-,*,em,dez,hora,ele,-,-,1,estimar,A1
137663,13,3242,5743,0,e,e,CONJ-C,-,12,CO,*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137664,14,3242,5743,0,culturas,cultura,N,F|P,12,CJT,(NP*)),-,*,em,dez,hora,ele,-,-,1,estimar,A1
137665,15,3242,5743,0,plantadas,plantar,V-PCP,F|P,12,N<,(ICL(VP*),-,*,em,dez,hora,ele,-,-,1,estimar,A1
137666,16,3242,5743,0,em,em,PRP,-,15,ADVL,(PP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137667,17,3242,5743,0,uma,um,ART,F|S,18,>N,(NP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137668,18,3242,5743,0,extensão,extensão,N,F|S,16,P<,*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137669,19,3242,5743,0,de,de,PRP,-,18,N<,(PP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137670,20,3242,5743,0,180,180,NUM,M|P,21,>N,(NP*,-,*,em,dez,hora,ele,-,-,1,estimar,A1
137671,21,3242,5743,0,quilômetros,quilômetro,N,M|P,19,P<,*))))))))),-,*),em,dez,hora,ele,-,-,1,estimar,A1
137672,22,3242,5743,0,.,-,PU,-,2,PU,*),-,*,em,dez,hora,ele,-,-,1,estimar,*
137673,1,3242,5744,1,Ele,ele,PRON-PERS,M|3S|NOM,2,SUBJ,(FCL(NP*),-,*,o,área,e,para,necessário,tempo,0,classificar,*
137674,2,3242,5744,1,estima,estimar,V-FIN,PR|3S|IND,0,STA,(VP*),-,*,o,área,e,para,necessário,tempo,0,classificar,*
137675,3,3242,5744,1,em,em,PRP,-,2,PIV,(PP*,-,*,o,área,e,para,necessário,tempo,0,classificar,*
137676,4,3242,5744,1,dez,dez,NUM,F|P,5,>N,(NP*,-,*,o,área,e,para,necessário,tempo,0,classificar,*
137677,5,3242,5744,1,horas,hora,N,F|P,3,P<,*)),-,*,o,área,e,para,necessário,tempo,0,classificar,*
137678,6,3242,5744,1,o,o,ART,M|S,7,>N,(NP*,-,*,o,área,e,para,necessário,tempo,0,classificar,*
137679,7,3242,5744,1,tempo,tempo,N,M|S,2,ACC,*,-,*,o,área,e,para,necessário,tempo,0,classificar,*
137680,8,3242,5744,1,necessário,necessário,ADJ,M|S,7,N<,(ADJP*),-,*,o,área,e,para,necessário,tempo,0,classificar,*
137681,9,3242,5744,1,para,para,PRP,-,7,N<,(PP*,-,*,o,área,e,para,necessário,tempo,0,classificar,*
137682,10,3242,5744,1,classificar,classificar,V-INF,-,9,P<,(ICL(VP*),classificar,(V*),o,área,e,para,necessário,tempo,1,classificar,V
137683,11,3242,5744,1,as,o,ART,F|P,12,>N,(NP*,-,(A1*,o,área,e,para,necessário,tempo,1,classificar,A1
137684,12,3242,5744,1,áreas,área,N,F|P,10,ACC,(CU(NP*),-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137685,13,3242,5744,1,e,e,CONJ-C,-,12,CO,*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137686,14,3242,5744,1,culturas,cultura,N,F|P,12,CJT,(NP*)),-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137687,15,3242,5744,1,plantadas,plantar,V-PCP,F|P,12,N<,(ICL(VP*),-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137688,16,3242,5744,1,em,em,PRP,-,15,ADVL,(PP*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137689,17,3242,5744,1,uma,um,ART,F|S,18,>N,(NP*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137690,18,3242,5744,1,extensão,extensão,N,F|S,16,P<,*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137691,19,3242,5744,1,de,de,PRP,-,18,N<,(PP*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137692,20,3242,5744,1,180,180,NUM,M|P,21,>N,(NP*,-,*,o,área,e,para,necessário,tempo,1,classificar,A1
137693,21,3242,5744,1,quilômetros,quilômetro,N,M|P,19,P<,*))))))))),-,*),o,área,e,para,necessário,tempo,1,classificar,A1
137694,22,3242,5744,1,.,-,PU,-,2,PU,*),-,*,o,área,e,para,necessário,tempo,1,classificar,*
137695,1,3243,5745,0,O,o,ART,M|S,2,>N,(FCL(NP*,-,(A0*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137696,2,3243,5745,0,prefeito,prefeito,N,M|S,11,SUBJ,*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137697,3,3243,5745,0,de,de,PRP,-,2,N<,(PP*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137698,4,3243,5745,0,Juazeiro,Juazeiro,PROP,M|S,3,P<,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137699,5,3243,5745,0,",",-,PU,-,4,PU,*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137700,6,3243,5745,0,Manoel_Salviano,Manoel_Salviano,PROP,M|S,4,APP,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137701,7,3243,5745,0,(,-,PU,-,6,PU,*,-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137702,8,3243,5745,0,PSDB,PSDB,PROP,M|S,6,N<PRED,(NP*),-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137703,9,3243,5745,0,),-,PU,-,6,PU,*),-,*,que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137704,10,3243,5745,0,",",-,PU,-,4,PU,*))),-,*),que,qualquer,funcionário,-,-,PSDB,0,dizer,A0
137705,11,3243,5745,0,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),dizer,(V*),que,qualquer,funcionário,-,-,PSDB,1,dizer,V
137706,12,3243,5745,0,que,que,CONJ-S,-,22,SUB,(FCL*,-,(A1*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137707,13,3243,5745,0,qualquer,qualquer,PRON-DET,M|S,14,>N,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137708,14,3243,5745,0,funcionário,funcionário,N,M|S,22,SUBJ,*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137709,15,3243,5745,0,que,que,PRON-INDP,M|S,16,SUBJ,(FCL(NP*),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137710,16,3243,5745,0,tenha,ter,V-FIN,PR|3S|SUBJ,14,N<,(VP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137711,17,3243,5745,0,participado,participar,V-PCP,-,16,MV,*),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137712,18,3243,5745,0,de,de,PRP,-,17,PIV,(PP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137713,19,3243,5745,0,a,o,ART,F|S,20,>N,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137714,20,3243,5745,0,recepção,recepção,N,F|S,18,P<,*)))),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137715,21,3243,5745,0,«,-,PU,-,22,PU,*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137716,22,3243,5745,0,foi,ser,V-FIN,PS|3S|IND,11,ACC,(VP*),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137717,23,3243,5745,0,espontaneamente,espontaneamente,ADV,-,22,ADVL,(ADVP*),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137718,24,3243,5745,0,",",-,PU,-,22,PU,*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137719,25,3243,5745,0,sem,sem,PRP,-,22,ADVL,(PP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137720,26,3243,5745,0,nenhuma,nenhum,PRON-DET,F|S,27,>N,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137721,27,3243,5745,0,pressão,pressão,N,F|S,25,P<,*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137722,28,3243,5745,0,de,de,PRP,-,27,N<,(PP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137723,29,3243,5745,0,a,o,ART,F|S,30,>N,(NP*,-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137724,30,3243,5745,0,prefeitura,prefeitura,N,F|S,28,P<,*)))),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137725,31,3243,5745,0,»,-,PU,-,22,PU,*),-,*),que,qualquer,funcionário,-,-,PSDB,1,dizer,A1
137726,32,3243,5745,0,.,-,PU,-,11,PU,*),-,*,que,qualquer,funcionário,-,-,PSDB,1,dizer,*
137727,1,3243,5746,1,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137728,2,3243,5746,1,prefeito,prefeito,N,M|S,11,SUBJ,*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137729,3,3243,5746,1,de,de,PRP,-,2,N<,(PP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137730,4,3243,5746,1,Juazeiro,Juazeiro,PROP,M|S,3,P<,(NP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137731,5,3243,5746,1,",",-,PU,-,4,PU,*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137732,6,3243,5746,1,Manoel_Salviano,Manoel_Salviano,PROP,M|S,4,APP,(NP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137733,7,3243,5746,1,(,-,PU,-,6,PU,*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137734,8,3243,5746,1,PSDB,PSDB,PROP,M|S,6,N<PRED,(NP*),-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137735,9,3243,5746,1,),-,PU,-,6,PU,*),-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137736,10,3243,5746,1,",",-,PU,-,4,PU,*))),-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137737,11,3243,5746,1,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137738,12,3243,5746,1,que,que,CONJ-S,-,22,SUB,(FCL*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137739,13,3243,5746,1,qualquer,qualquer,PRON-DET,M|S,14,>N,(NP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137740,14,3243,5746,1,funcionário,funcionário,N,M|S,22,SUBJ,*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137741,15,3243,5746,1,que,que,PRON-INDP,M|S,16,SUBJ,(FCL(NP*),-,(A0*),de,o,recepção,ter,que,funcionário,0,participar,A0
137742,16,3243,5746,1,tenha,ter,V-FIN,PR|3S|SUBJ,14,N<,(VP*,-,*,de,o,recepção,ter,que,funcionário,0,participar,*
137743,17,3243,5746,1,participado,participar,V-PCP,-,16,MV,*),participar,(V*),de,o,recepção,ter,que,funcionário,1,participar,V
137744,18,3243,5746,1,de,de,PRP,-,17,PIV,(PP*,-,(A2*,de,o,recepção,ter,que,funcionário,1,participar,A2
137745,19,3243,5746,1,a,o,ART,F|S,20,>N,(NP*,-,*,de,o,recepção,ter,que,funcionário,1,participar,A2
137746,20,3243,5746,1,recepção,recepção,N,F|S,18,P<,*)))),-,*),de,o,recepção,ter,que,funcionário,1,participar,A2
137747,21,3243,5746,1,«,-,PU,-,22,PU,*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137748,22,3243,5746,1,foi,ser,V-FIN,PS|3S|IND,11,ACC,(VP*),-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137749,23,3243,5746,1,espontaneamente,espontaneamente,ADV,-,22,ADVL,(ADVP*),-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137750,24,3243,5746,1,",",-,PU,-,22,PU,*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137751,25,3243,5746,1,sem,sem,PRP,-,22,ADVL,(PP*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137752,26,3243,5746,1,nenhuma,nenhum,PRON-DET,F|S,27,>N,(NP*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137753,27,3243,5746,1,pressão,pressão,N,F|S,25,P<,*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137754,28,3243,5746,1,de,de,PRP,-,27,N<,(PP*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137755,29,3243,5746,1,a,o,ART,F|S,30,>N,(NP*,-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137756,30,3243,5746,1,prefeitura,prefeitura,N,F|S,28,P<,*)))),-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137757,31,3243,5746,1,»,-,PU,-,22,PU,*),-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137758,32,3243,5746,1,.,-,PU,-,11,PU,*),-,*,de,o,recepção,ter,que,funcionário,1,participar,*
137759,1,3243,5747,2,O,o,ART,M|S,2,>N,(FCL(NP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137760,2,3243,5747,2,prefeito,prefeito,N,M|S,11,SUBJ,*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137761,3,3243,5747,2,de,de,PRP,-,2,N<,(PP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137762,4,3243,5747,2,Juazeiro,Juazeiro,PROP,M|S,3,P<,(NP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137763,5,3243,5747,2,",",-,PU,-,4,PU,*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137764,6,3243,5747,2,Manoel_Salviano,Manoel_Salviano,PROP,M|S,4,APP,(NP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137765,7,3243,5747,2,(,-,PU,-,6,PU,*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137766,8,3243,5747,2,PSDB,PSDB,PROP,M|S,6,N<PRED,(NP*),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137767,9,3243,5747,2,),-,PU,-,6,PU,*),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137768,10,3243,5747,2,",",-,PU,-,4,PU,*))),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137769,11,3243,5747,2,disse,dizer,V-FIN,PS|3S|IND,0,STA,(VP*),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137770,12,3243,5747,2,que,que,CONJ-S,-,22,SUB,(FCL*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
137771,13,3243,5747,2,qualquer,qualquer,PRON-DET,M|S,14,>N,(NP*,-,(A1*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137772,14,3243,5747,2,funcionário,funcionário,N,M|S,22,SUBJ,*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137773,15,3243,5747,2,que,que,PRON-INDP,M|S,16,SUBJ,(FCL(NP*),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137774,16,3243,5747,2,tenha,ter,V-FIN,PR|3S|SUBJ,14,N<,(VP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137775,17,3243,5747,2,participado,participar,V-PCP,-,16,MV,*),-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137776,18,3243,5747,2,de,de,PRP,-,17,PIV,(PP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137777,19,3243,5747,2,a,o,ART,F|S,20,>N,(NP*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,A1
137778,20,3243,5747,2,recepção,recepção,N,F|S,18,P<,*)))),-,*),espontaneamente,-,sem,-,recepção,o,0,ser,A1
137779,21,3243,5747,2,«,-,PU,-,22,PU,*,-,*,espontaneamente,-,sem,-,recepção,o,0,ser,*
