,GPOS_CTX_P+0,GPOS_CTX_P+1,GPOS_CTX_P-1
32509,V-FIN,ADV,PROP
32510,V-FIN,ADV,PROP
32511,V-FIN,ADV,PROP
32512,V-FIN,ADV,PROP
32513,V-FIN,ADV,PROP
32514,V-FIN,ADV,PROP
32515,V-FIN,ADV,PROP
32516,V-FIN,ADV,PROP
32517,V-FIN,ADV,PROP
32518,V-FIN,ADV,PROP
32519,V-FIN,ADV,PROP
32520,V-FIN,ADV,PROP
32521,V-FIN,ADV,PROP
32522,V-FIN,ADV,PROP
32523,V-FIN,,PROP
32524,V-FIN,N,
32525,V-FIN,N,NUM
32526,V-FIN,N,NUM
32527,V-FIN,N,NUM
32528,V-FIN,N,NUM
32529,V-FIN,N,NUM
32530,V-FIN,N,NUM
32531,V-FIN,N,NUM
32532,V-FIN,N,NUM
32533,V-FIN,N,NUM
32534,V-FIN,N,NUM
32535,V-FIN,N,NUM
32536,V-FIN,N,NUM
32537,V-FIN,N,NUM
32538,V-FIN,N,NUM
32539,V-FIN,N,NUM
32540,V-FIN,N,NUM
32541,V-FIN,N,NUM
32542,V-FIN,N,NUM
32543,V-FIN,N,NUM
32544,V-FIN,,NUM
32545,V-FIN,PRP,
32546,V-FIN,PRP,N
32547,V-FIN,PRP,N
32548,V-FIN,PRP,N
32549,V-FIN,PRP,N
32550,V-FIN,PRP,N
32551,V-FIN,PRP,N
32552,V-FIN,PRP,N
32553,V-FIN,PRP,N
32554,V-FIN,PRP,N
32555,V-FIN,PRP,N
32556,V-FIN,PRP,N
32557,V-FIN,PRP,N
32558,V-FIN,PRP,N
32559,V-FIN,PRP,N
32560,V-FIN,PRP,N
32561,V-FIN,PRP,N
32562,V-FIN,PRP,N
32563,V-FIN,PRP,N
32564,V-FIN,PRP,N
32565,V-FIN,PRP,N
32566,V-FIN,PRP,N
32567,V-FIN,,N
32568,V-INF,ART,
32569,V-INF,ART,CONJ-C
32570,V-INF,ART,CONJ-C
32571,V-INF,ART,CONJ-C
32572,V-INF,ART,CONJ-C
32573,V-INF,ART,CONJ-C
32574,V-INF,ART,CONJ-C
32575,V-INF,ART,CONJ-C
32576,V-INF,ART,CONJ-C
32577,V-INF,ART,CONJ-C
32578,V-INF,ART,CONJ-C
32579,V-INF,ART,CONJ-C
32580,V-INF,ART,CONJ-C
32581,V-INF,ART,CONJ-C
32582,V-INF,ART,CONJ-C
32583,V-INF,ART,CONJ-C
32584,V-INF,ART,CONJ-C
32585,V-INF,ART,CONJ-C
32586,V-INF,ART,CONJ-C
32587,V-INF,ART,CONJ-C
32588,V-INF,ART,CONJ-C
32589,V-INF,ART,CONJ-C
32590,V-INF,,CONJ-C
32591,V-FIN,CONJ-S,
32592,V-FIN,CONJ-S,PROP
32593,V-FIN,CONJ-S,PROP
32594,V-FIN,CONJ-S,PROP
32595,V-FIN,CONJ-S,PROP
32596,V-FIN,CONJ-S,PROP
32597,V-FIN,CONJ-S,PROP
32598,V-FIN,CONJ-S,PROP
32599,V-FIN,CONJ-S,PROP
32600,V-FIN,CONJ-S,PROP
32601,V-FIN,CONJ-S,PROP
32602,V-FIN,CONJ-S,PROP
32603,V-FIN,CONJ-S,PROP
32604,V-FIN,CONJ-S,PROP
32605,V-FIN,CONJ-S,PROP
32606,V-FIN,CONJ-S,PROP
32607,V-FIN,CONJ-S,PROP
32608,V-FIN,CONJ-S,PROP
32609,V-FIN,CONJ-S,PROP
32610,V-FIN,CONJ-S,PROP
32611,V-FIN,CONJ-S,PROP
32612,V-FIN,CONJ-S,PROP
32613,V-FIN,CONJ-S,PROP
32614,V-FIN,CONJ-S,PROP
32615,V-FIN,CONJ-S,PROP
32616,V-FIN,,PROP
32617,V-FIN,ART,
32618,V-FIN,ART,N
32619,V-FIN,ART,N
32620,V-FIN,ART,N
32621,V-FIN,ART,N
32622,V-FIN,ART,N
32623,V-FIN,ART,N
32624,V-FIN,ART,N
32625,V-FIN,ART,N
32626,V-FIN,ART,N
32627,V-FIN,ART,N
32628,V-FIN,ART,N
32629,V-FIN,ART,N
32630,V-FIN,ART,N
32631,V-FIN,ART,N
32632,V-FIN,ART,N
32633,V-FIN,ART,N
32634,V-FIN,ART,N
32635,V-FIN,ART,N
32636,V-FIN,ART,N
32637,V-FIN,ART,N
32638,V-FIN,ART,N
32639,V-FIN,ART,N
32640,V-FIN,ART,N
32641,V-FIN,ART,N
32642,V-FIN,,N
32643,V-FIN,V-INF,
32644,V-FIN,V-INF,ADV
32645,V-FIN,V-INF,ADV
32646,V-FIN,V-INF,ADV
32647,V-FIN,V-INF,ADV
32648,V-FIN,V-INF,ADV
32649,V-FIN,V-INF,ADV
32650,V-FIN,V-INF,ADV
32651,V-FIN,V-INF,ADV
32652,V-FIN,V-INF,ADV
32653,V-FIN,V-INF,ADV
32654,V-FIN,V-INF,ADV
32655,V-FIN,V-INF,ADV
32656,V-FIN,V-INF,ADV
32657,V-FIN,V-INF,ADV
32658,V-FIN,V-INF,ADV
32659,V-FIN,V-INF,ADV
32660,V-FIN,V-INF,ADV
32661,V-FIN,V-INF,ADV
32662,V-FIN,V-INF,ADV
32663,V-FIN,V-INF,ADV
32664,V-FIN,V-INF,ADV
32665,V-FIN,V-INF,ADV
32666,V-FIN,V-INF,ADV
32667,V-FIN,V-INF,ADV
32668,V-FIN,,ADV
32669,V-FIN,CONJ-S,
32670,V-FIN,CONJ-S,PU
32671,V-FIN,CONJ-S,PU
32672,V-FIN,CONJ-S,PU
32673,V-FIN,CONJ-S,PU
32674,V-FIN,CONJ-S,PU
32675,V-FIN,CONJ-S,PU
32676,V-FIN,CONJ-S,PU
32677,V-FIN,CONJ-S,PU
32678,V-FIN,CONJ-S,PU
32679,V-FIN,CONJ-S,PU
32680,V-FIN,CONJ-S,PU
32681,V-FIN,CONJ-S,PU
32682,V-FIN,CONJ-S,PU
32683,V-FIN,CONJ-S,PU
32684,V-FIN,CONJ-S,PU
32685,V-FIN,CONJ-S,PU
32686,V-FIN,CONJ-S,PU
32687,V-FIN,CONJ-S,PU
32688,V-FIN,CONJ-S,PU
32689,V-FIN,,PU
32690,V-FIN,PU,
32691,V-FIN,PU,CONJ-S
32692,V-FIN,PU,CONJ-S
32693,V-FIN,PU,CONJ-S
32694,V-FIN,PU,CONJ-S
32695,V-FIN,PU,CONJ-S
32696,V-FIN,PU,CONJ-S
32697,V-FIN,PU,CONJ-S
32698,V-FIN,PU,CONJ-S
32699,V-FIN,PU,CONJ-S
32700,V-FIN,PU,CONJ-S
32701,V-FIN,PU,CONJ-S
32702,V-FIN,PU,CONJ-S
32703,V-FIN,PU,CONJ-S
32704,V-FIN,PU,CONJ-S
32705,V-FIN,PU,CONJ-S
32706,V-FIN,PU,CONJ-S
32707,V-FIN,PU,CONJ-S
32708,V-FIN,PU,CONJ-S
32709,V-FIN,PU,CONJ-S
32710,V-FIN,,CONJ-S
32711,V-INF,PRON-INDP,
32712,V-INF,PRON-INDP,PRP
32713,V-INF,PRON-INDP,PRP
32714,V-INF,PRON-INDP,PRP
32715,V-INF,PRON-INDP,PRP
32716,V-INF,PRON-INDP,PRP
32717,V-INF,PRON-INDP,PRP
32718,V-INF,PRON-INDP,PRP
32719,V-INF,PRON-INDP,PRP
32720,V-INF,PRON-INDP,PRP
32721,V-INF,PRON-INDP,PRP
32722,V-INF,PRON-INDP,PRP
32723,V-INF,PRON-INDP,PRP
32724,V-INF,PRON-INDP,PRP
32725,V-INF,PRON-INDP,PRP
32726,V-INF,PRON-INDP,PRP
32727,V-INF,PRON-INDP,PRP
32728,V-INF,PRON-INDP,PRP
32729,V-INF,PRON-INDP,PRP
32730,V-INF,PRON-INDP,PRP
32731,V-INF,,PRP
32732,V-INF,ART,
32733,V-INF,ART,PRP
32734,V-INF,ART,PRP
32735,V-INF,ART,PRP
32736,V-INF,ART,PRP
32737,V-INF,ART,PRP
32738,V-INF,ART,PRP
32739,V-INF,ART,PRP
32740,V-INF,ART,PRP
32741,V-INF,ART,PRP
32742,V-INF,ART,PRP
32743,V-INF,ART,PRP
32744,V-INF,ART,PRP
32745,V-INF,ART,PRP
32746,V-INF,ART,PRP
32747,V-INF,ART,PRP
32748,V-INF,,PRP
32749,V-FIN,ART,
32750,V-FIN,ART,PROP
32751,V-FIN,ART,PROP
32752,V-FIN,ART,PROP
32753,V-FIN,ART,PROP
32754,V-FIN,ART,PROP
32755,V-FIN,ART,PROP
32756,V-FIN,ART,PROP
32757,V-FIN,ART,PROP
32758,V-FIN,ART,PROP
32759,V-FIN,ART,PROP
32760,V-FIN,ART,PROP
32761,V-FIN,ART,PROP
32762,V-FIN,ART,PROP
32763,V-FIN,ART,PROP
32764,V-FIN,ART,PROP
32765,V-FIN,ART,PROP
32766,V-FIN,ART,PROP
32767,V-FIN,ART,PROP
32768,V-FIN,,PROP
32769,V-FIN,ART,
32770,V-FIN,ART,ADV
32771,V-FIN,ART,ADV
32772,V-FIN,ART,ADV
32773,V-FIN,ART,ADV
32774,V-FIN,ART,ADV
32775,V-FIN,ART,ADV
32776,V-FIN,ART,ADV
32777,V-FIN,ART,ADV
32778,V-FIN,ART,ADV
32779,V-FIN,ART,ADV
32780,V-FIN,ART,ADV
32781,V-FIN,ART,ADV
32782,V-FIN,ART,ADV
32783,V-FIN,ART,ADV
32784,V-FIN,ART,ADV
32785,V-FIN,ART,ADV
32786,V-FIN,ART,ADV
32787,V-FIN,ART,ADV
32788,V-FIN,,ADV
32789,V-INF,ART,
32790,V-INF,ART,PRP
32791,V-INF,ART,PRP
32792,V-INF,ART,PRP
32793,V-INF,ART,PRP
32794,V-INF,ART,PRP
32795,V-INF,ART,PRP
32796,V-INF,ART,PRP
32797,V-INF,ART,PRP
32798,V-INF,ART,PRP
32799,V-INF,ART,PRP
32800,V-INF,ART,PRP
32801,V-INF,ART,PRP
32802,V-INF,ART,PRP
32803,V-INF,ART,PRP
32804,V-INF,ART,PRP
32805,V-INF,ART,PRP
32806,V-INF,ART,PRP
32807,V-INF,ART,PRP
32808,V-INF,,PRP
32809,V-FIN,PROP,
32810,V-FIN,PROP,PU
32811,V-FIN,PROP,PU
32812,V-FIN,PROP,PU
32813,V-FIN,PROP,PU
32814,V-FIN,PROP,PU
32815,V-FIN,PROP,PU
32816,V-FIN,PROP,PU
32817,V-FIN,PROP,PU
32818,V-FIN,PROP,PU
32819,V-FIN,PROP,PU
32820,V-FIN,PROP,PU
32821,V-FIN,PROP,PU
32822,V-FIN,PROP,PU
32823,V-FIN,PROP,PU
32824,V-FIN,PROP,PU
32825,V-FIN,PROP,PU
32826,V-FIN,PROP,PU
32827,V-FIN,PROP,PU
32828,V-FIN,PROP,PU
32829,V-FIN,PROP,PU
32830,V-FIN,PROP,PU
32831,V-FIN,PROP,PU
32832,V-FIN,PROP,PU
32833,V-FIN,PROP,PU
32834,V-FIN,PROP,PU
32835,V-FIN,PROP,PU
32836,V-FIN,PROP,PU
32837,V-FIN,PROP,PU
32838,V-FIN,PROP,PU
32839,V-FIN,PROP,PU
32840,V-FIN,PROP,PU
32841,V-FIN,PROP,PU
32842,V-FIN,PROP,PU
32843,V-FIN,,PU
32844,V-FIN,ART,
32845,V-FIN,ART,PRON-INDP
32846,V-FIN,ART,PRON-INDP
32847,V-FIN,ART,PRON-INDP
32848,V-FIN,ART,PRON-INDP
32849,V-FIN,ART,PRON-INDP
32850,V-FIN,ART,PRON-INDP
32851,V-FIN,ART,PRON-INDP
32852,V-FIN,ART,PRON-INDP
32853,V-FIN,ART,PRON-INDP
32854,V-FIN,ART,PRON-INDP
32855,V-FIN,ART,PRON-INDP
32856,V-FIN,ART,PRON-INDP
32857,V-FIN,ART,PRON-INDP
32858,V-FIN,ART,PRON-INDP
32859,V-FIN,ART,PRON-INDP
32860,V-FIN,ART,PRON-INDP
32861,V-FIN,ART,PRON-INDP
32862,V-FIN,ART,PRON-INDP
32863,V-FIN,ART,PRON-INDP
32864,V-FIN,ART,PRON-INDP
32865,V-FIN,ART,PRON-INDP
32866,V-FIN,ART,PRON-INDP
32867,V-FIN,ART,PRON-INDP
32868,V-FIN,ART,PRON-INDP
32869,V-FIN,ART,PRON-INDP
32870,V-FIN,ART,PRON-INDP
32871,V-FIN,ART,PRON-INDP
32872,V-FIN,ART,PRON-INDP
32873,V-FIN,ART,PRON-INDP
32874,V-FIN,ART,PRON-INDP
32875,V-FIN,ART,PRON-INDP
32876,V-FIN,ART,PRON-INDP
32877,V-FIN,ART,PRON-INDP
32878,V-FIN,,PRON-INDP
32879,V-FIN,V-INF,
32880,V-FIN,V-INF,N
32881,V-FIN,V-INF,N
32882,V-FIN,V-INF,N
32883,V-FIN,V-INF,N
32884,V-FIN,V-INF,N
32885,V-FIN,V-INF,N
32886,V-FIN,V-INF,N
32887,V-FIN,V-INF,N
32888,V-FIN,,N
32889,V-PCP,PRON-DET,
32890,V-PCP,PRON-DET,V-INF
32891,V-PCP,PRON-DET,V-INF
32892,V-PCP,PRON-DET,V-INF
32893,V-PCP,PRON-DET,V-INF
32894,V-PCP,PRON-DET,V-INF
32895,V-PCP,PRON-DET,V-INF
32896,V-PCP,PRON-DET,V-INF
32897,V-PCP,PRON-DET,V-INF
32898,V-PCP,,V-INF
32899,V-FIN,ADV,
32900,V-FIN,ADV,PU
32901,V-FIN,ADV,PU
32902,V-FIN,ADV,PU
32903,V-FIN,ADV,PU
32904,V-FIN,ADV,PU
32905,V-FIN,ADV,PU
32906,V-FIN,ADV,PU
32907,V-FIN,ADV,PU
32908,V-FIN,ADV,PU
32909,V-FIN,ADV,PU
32910,V-FIN,ADV,PU
32911,V-FIN,ADV,PU
32912,V-FIN,ADV,PU
32913,V-FIN,ADV,PU
32914,V-FIN,ADV,PU
32915,V-FIN,ADV,PU
32916,V-FIN,ADV,PU
32917,V-FIN,ADV,PU
32918,V-FIN,ADV,PU
32919,V-FIN,ADV,PU
32920,V-FIN,ADV,PU
32921,V-FIN,ADV,PU
32922,V-FIN,ADV,PU
32923,V-FIN,ADV,PU
32924,V-FIN,ADV,PU
32925,V-FIN,,PU
32926,V-PCP,PRP,
32927,V-PCP,PRP,V-PCP
32928,V-PCP,PRP,V-PCP
32929,V-PCP,PRP,V-PCP
32930,V-PCP,PRP,V-PCP
32931,V-PCP,PRP,V-PCP
32932,V-PCP,PRP,V-PCP
32933,V-PCP,PRP,V-PCP
32934,V-PCP,PRP,V-PCP
32935,V-PCP,PRP,V-PCP
32936,V-PCP,PRP,V-PCP
32937,V-PCP,PRP,V-PCP
32938,V-PCP,PRP,V-PCP
32939,V-PCP,PRP,V-PCP
32940,V-PCP,PRP,V-PCP
32941,V-PCP,PRP,V-PCP
32942,V-PCP,PRP,V-PCP
32943,V-PCP,PRP,V-PCP
32944,V-PCP,PRP,V-PCP
32945,V-PCP,PRP,V-PCP
32946,V-PCP,PRP,V-PCP
32947,V-PCP,PRP,V-PCP
32948,V-PCP,PRP,V-PCP
32949,V-PCP,PRP,V-PCP
32950,V-PCP,PRP,V-PCP
32951,V-PCP,PRP,V-PCP
32952,V-PCP,,V-PCP
32953,V-INF,ART,
32954,V-INF,ART,PRP
32955,V-INF,ART,PRP
32956,V-INF,ART,PRP
32957,V-INF,ART,PRP
32958,V-INF,ART,PRP
32959,V-INF,ART,PRP
32960,V-INF,ART,PRP
32961,V-INF,ART,PRP
32962,V-INF,ART,PRP
32963,V-INF,ART,PRP
32964,V-INF,ART,PRP
32965,V-INF,ART,PRP
32966,V-INF,ART,PRP
32967,V-INF,ART,PRP
32968,V-INF,ART,PRP
32969,V-INF,ART,PRP
32970,V-INF,ART,PRP
32971,V-INF,ART,PRP
32972,V-INF,ART,PRP
32973,V-INF,ART,PRP
32974,V-INF,ART,PRP
32975,V-INF,ART,PRP
32976,V-INF,ART,PRP
32977,V-INF,ART,PRP
32978,V-INF,ART,PRP
32979,V-INF,,PRP
32980,V-PCP,ADV,
32981,V-PCP,ADV,V-FIN
32982,V-PCP,ADV,V-FIN
32983,V-PCP,ADV,V-FIN
32984,V-PCP,ADV,V-FIN
32985,V-PCP,ADV,V-FIN
32986,V-PCP,,V-FIN
32987,V-FIN,N,
32988,V-FIN,N,PROP
32989,V-FIN,N,PROP
32990,V-FIN,N,PROP
32991,V-FIN,N,PROP
32992,V-FIN,N,PROP
32993,V-FIN,N,PROP
32994,V-FIN,,PROP
32995,V-FIN,CONJ-S,
32996,V-FIN,CONJ-S,PROP
32997,V-FIN,CONJ-S,PROP
32998,V-FIN,CONJ-S,PROP
32999,V-FIN,CONJ-S,PROP
33000,V-FIN,CONJ-S,PROP
33001,V-FIN,CONJ-S,PROP
33002,V-FIN,CONJ-S,PROP
33003,V-FIN,CONJ-S,PROP
33004,V-FIN,CONJ-S,PROP
33005,V-FIN,CONJ-S,PROP
33006,V-FIN,CONJ-S,PROP
33007,V-FIN,CONJ-S,PROP
33008,V-FIN,CONJ-S,PROP
33009,V-FIN,CONJ-S,PROP
33010,V-FIN,CONJ-S,PROP
33011,V-FIN,CONJ-S,PROP
33012,V-FIN,CONJ-S,PROP
33013,V-FIN,CONJ-S,PROP
33014,V-FIN,CONJ-S,PROP
33015,V-FIN,CONJ-S,PROP
33016,V-FIN,CONJ-S,PROP
33017,V-FIN,CONJ-S,PROP
33018,V-FIN,CONJ-S,PROP
33019,V-FIN,CONJ-S,PROP
33020,V-FIN,CONJ-S,PROP
33021,V-FIN,CONJ-S,PROP
33022,V-FIN,,PROP
33023,V-FIN,N,
33024,V-FIN,N,PU
33025,V-FIN,N,PU
33026,V-FIN,N,PU
33027,V-FIN,N,PU
33028,V-FIN,N,PU
33029,V-FIN,N,PU
33030,V-FIN,N,PU
33031,V-FIN,N,PU
33032,V-FIN,N,PU
33033,V-FIN,N,PU
33034,V-FIN,N,PU
33035,V-FIN,N,PU
33036,V-FIN,N,PU
33037,V-FIN,N,PU
33038,V-FIN,N,PU
33039,V-FIN,N,PU
33040,V-FIN,N,PU
33041,V-FIN,N,PU
33042,V-FIN,N,PU
33043,V-FIN,N,PU
33044,V-FIN,N,PU
33045,V-FIN,N,PU
33046,V-FIN,N,PU
33047,V-FIN,N,PU
33048,V-FIN,N,PU
33049,V-FIN,N,PU
33050,V-FIN,,PU
33051,V-FIN,CONJ-S,
33052,V-FIN,CONJ-S,PRON-PERS
33053,V-FIN,CONJ-S,PRON-PERS
33054,V-FIN,CONJ-S,PRON-PERS
33055,V-FIN,CONJ-S,PRON-PERS
33056,V-FIN,CONJ-S,PRON-PERS
33057,V-FIN,CONJ-S,PRON-PERS
33058,V-FIN,CONJ-S,PRON-PERS
33059,V-FIN,CONJ-S,PRON-PERS
33060,V-FIN,CONJ-S,PRON-PERS
33061,V-FIN,CONJ-S,PRON-PERS
33062,V-FIN,CONJ-S,PRON-PERS
33063,V-FIN,CONJ-S,PRON-PERS
33064,V-FIN,CONJ-S,PRON-PERS
33065,V-FIN,CONJ-S,PRON-PERS
33066,V-FIN,CONJ-S,PRON-PERS
33067,V-FIN,,PRON-PERS
33068,V-FIN,ART,
33069,V-FIN,ART,ADV
33070,V-FIN,ART,ADV
33071,V-FIN,ART,ADV
33072,V-FIN,ART,ADV
33073,V-FIN,ART,ADV
33074,V-FIN,ART,ADV
33075,V-FIN,ART,ADV
33076,V-FIN,ART,ADV
33077,V-FIN,ART,ADV
33078,V-FIN,ART,ADV
33079,V-FIN,ART,ADV
33080,V-FIN,ART,ADV
33081,V-FIN,ART,ADV
33082,V-FIN,ART,ADV
33083,V-FIN,ART,ADV
33084,V-FIN,,ADV
33085,V-FIN,ART,
33086,V-FIN,ART,ADV
33087,V-FIN,ART,ADV
33088,V-FIN,ART,ADV
33089,V-FIN,ART,ADV
33090,V-FIN,ART,ADV
33091,V-FIN,ART,ADV
33092,V-FIN,ART,ADV
33093,V-FIN,ART,ADV
33094,V-FIN,ART,ADV
33095,V-FIN,ART,ADV
33096,V-FIN,ART,ADV
33097,V-FIN,ART,ADV
33098,V-FIN,ART,ADV
33099,V-FIN,ART,ADV
33100,V-FIN,ART,ADV
33101,V-FIN,ART,ADV
33102,V-FIN,ART,ADV
33103,V-FIN,ART,ADV
33104,V-FIN,ART,ADV
33105,V-FIN,ART,ADV
33106,V-FIN,ART,ADV
33107,V-FIN,ART,ADV
33108,V-FIN,ART,ADV
33109,V-FIN,ART,ADV
33110,V-FIN,ART,ADV
33111,V-FIN,ART,ADV
33112,V-FIN,ART,ADV
33113,V-FIN,ART,ADV
33114,V-FIN,ART,ADV
33115,V-FIN,ART,ADV
33116,V-FIN,ART,ADV
33117,V-FIN,,ADV
33118,V-INF,PROP,
33119,V-INF,PROP,V-FIN
33120,V-INF,PROP,V-FIN
33121,V-INF,PROP,V-FIN
33122,V-INF,PROP,V-FIN
33123,V-INF,PROP,V-FIN
33124,V-INF,PROP,V-FIN
33125,V-INF,PROP,V-FIN
33126,V-INF,PROP,V-FIN
33127,V-INF,PROP,V-FIN
33128,V-INF,PROP,V-FIN
33129,V-INF,PROP,V-FIN
33130,V-INF,PROP,V-FIN
33131,V-INF,PROP,V-FIN
33132,V-INF,PROP,V-FIN
33133,V-INF,PROP,V-FIN
33134,V-INF,PROP,V-FIN
33135,V-INF,PROP,V-FIN
33136,V-INF,PROP,V-FIN
33137,V-INF,PROP,V-FIN
33138,V-INF,PROP,V-FIN
33139,V-INF,PROP,V-FIN
33140,V-INF,PROP,V-FIN
33141,V-INF,PROP,V-FIN
33142,V-INF,PROP,V-FIN
33143,V-INF,PROP,V-FIN
33144,V-INF,PROP,V-FIN
33145,V-INF,PROP,V-FIN
33146,V-INF,PROP,V-FIN
33147,V-INF,PROP,V-FIN
33148,V-INF,PROP,V-FIN
33149,V-INF,PROP,V-FIN
33150,V-INF,,V-FIN
33151,V-FIN,N,
33152,V-FIN,N,ADV
33153,V-FIN,N,ADV
33154,V-FIN,N,ADV
33155,V-FIN,N,ADV
33156,V-FIN,N,ADV
33157,V-FIN,N,ADV
33158,V-FIN,N,ADV
33159,V-FIN,N,ADV
33160,V-FIN,N,ADV
33161,V-FIN,N,ADV
33162,V-FIN,N,ADV
33163,V-FIN,N,ADV
33164,V-FIN,N,ADV
33165,V-FIN,N,ADV
33166,V-FIN,N,ADV
33167,V-FIN,N,ADV
33168,V-FIN,N,ADV
33169,V-FIN,N,ADV
33170,V-FIN,N,ADV
33171,V-FIN,N,ADV
33172,V-FIN,N,ADV
33173,V-FIN,N,ADV
33174,V-FIN,N,ADV
33175,V-FIN,N,ADV
33176,V-FIN,N,ADV
33177,V-FIN,N,ADV
33178,V-FIN,N,ADV
33179,V-FIN,N,ADV
33180,V-FIN,N,ADV
33181,V-FIN,N,ADV
33182,V-FIN,N,ADV
33183,V-FIN,,ADV
33184,V-FIN,PRP,
33185,V-FIN,PRP,PRON-INDP
33186,V-FIN,PRP,PRON-INDP
33187,V-FIN,PRP,PRON-INDP
33188,V-FIN,PRP,PRON-INDP
33189,V-FIN,PRP,PRON-INDP
33190,V-FIN,PRP,PRON-INDP
33191,V-FIN,PRP,PRON-INDP
33192,V-FIN,PRP,PRON-INDP
33193,V-FIN,PRP,PRON-INDP
33194,V-FIN,PRP,PRON-INDP
33195,V-FIN,PRP,PRON-INDP
33196,V-FIN,PRP,PRON-INDP
33197,V-FIN,PRP,PRON-INDP
33198,V-FIN,PRP,PRON-INDP
33199,V-FIN,PRP,PRON-INDP
33200,V-FIN,PRP,PRON-INDP
33201,V-FIN,PRP,PRON-INDP
33202,V-FIN,PRP,PRON-INDP
33203,V-FIN,PRP,PRON-INDP
33204,V-FIN,PRP,PRON-INDP
33205,V-FIN,PRP,PRON-INDP
33206,V-FIN,PRP,PRON-INDP
33207,V-FIN,PRP,PRON-INDP
33208,V-FIN,PRP,PRON-INDP
33209,V-FIN,PRP,PRON-INDP
33210,V-FIN,PRP,PRON-INDP
33211,V-FIN,PRP,PRON-INDP
33212,V-FIN,PRP,PRON-INDP
33213,V-FIN,PRP,PRON-INDP
33214,V-FIN,PRP,PRON-INDP
33215,V-FIN,PRP,PRON-INDP
33216,V-FIN,,PRON-INDP
33217,V-INF,ART,
33218,V-INF,ART,V-FIN
33219,V-INF,ART,V-FIN
33220,V-INF,ART,V-FIN
33221,V-INF,ART,V-FIN
33222,V-INF,ART,V-FIN
33223,V-INF,ART,V-FIN
33224,V-INF,ART,V-FIN
33225,V-INF,ART,V-FIN
33226,V-INF,ART,V-FIN
33227,V-INF,ART,V-FIN
33228,V-INF,ART,V-FIN
33229,V-INF,ART,V-FIN
33230,V-INF,ART,V-FIN
33231,V-INF,ART,V-FIN
33232,V-INF,ART,V-FIN
33233,V-INF,ART,V-FIN
33234,V-INF,ART,V-FIN
33235,V-INF,ART,V-FIN
33236,V-INF,ART,V-FIN
33237,V-INF,ART,V-FIN
33238,V-INF,ART,V-FIN
33239,V-INF,ART,V-FIN
33240,V-INF,ART,V-FIN
33241,V-INF,ART,V-FIN
33242,V-INF,ART,V-FIN
33243,V-INF,ART,V-FIN
33244,V-INF,,V-FIN
33245,V-FIN,ART,
33246,V-FIN,ART,PROP
33247,V-FIN,ART,PROP
33248,V-FIN,ART,PROP
33249,V-FIN,ART,PROP
33250,V-FIN,ART,PROP
33251,V-FIN,ART,PROP
33252,V-FIN,ART,PROP
33253,V-FIN,ART,PROP
33254,V-FIN,ART,PROP
33255,V-FIN,ART,PROP
33256,V-FIN,ART,PROP
33257,V-FIN,ART,PROP
33258,V-FIN,ART,PROP
33259,V-FIN,ART,PROP
33260,V-FIN,ART,PROP
33261,V-FIN,ART,PROP
33262,V-FIN,ART,PROP
33263,V-FIN,ART,PROP
33264,V-FIN,ART,PROP
33265,V-FIN,ART,PROP
33266,V-FIN,ART,PROP
33267,V-FIN,ART,PROP
33268,V-FIN,ART,PROP
33269,V-FIN,ART,PROP
33270,V-FIN,ART,PROP
33271,V-FIN,ART,PROP
33272,V-FIN,,PROP
33273,V-FIN,ART,
33274,V-FIN,ART,CONJ-C
33275,V-FIN,ART,CONJ-C
33276,V-FIN,ART,CONJ-C
33277,V-FIN,ART,CONJ-C
33278,V-FIN,ART,CONJ-C
33279,V-FIN,ART,CONJ-C
33280,V-FIN,ART,CONJ-C
33281,V-FIN,ART,CONJ-C
33282,V-FIN,ART,CONJ-C
33283,V-FIN,ART,CONJ-C
33284,V-FIN,ART,CONJ-C
33285,V-FIN,ART,CONJ-C
33286,V-FIN,ART,CONJ-C
33287,V-FIN,ART,CONJ-C
33288,V-FIN,ART,CONJ-C
33289,V-FIN,ART,CONJ-C
33290,V-FIN,ART,CONJ-C
33291,V-FIN,ART,CONJ-C
33292,V-FIN,ART,CONJ-C
33293,V-FIN,ART,CONJ-C
33294,V-FIN,ART,CONJ-C
33295,V-FIN,ART,CONJ-C
33296,V-FIN,ART,CONJ-C
33297,V-FIN,ART,CONJ-C
33298,V-FIN,ART,CONJ-C
33299,V-FIN,ART,CONJ-C
33300,V-FIN,,CONJ-C
33301,PRON-PERS,V-INF,
33302,PRON-PERS,V-INF,PRP
33303,PRON-PERS,V-INF,PRP
33304,PRON-PERS,V-INF,PRP
33305,PRON-PERS,V-INF,PRP
33306,PRON-PERS,V-INF,PRP
33307,PRON-PERS,V-INF,PRP
33308,PRON-PERS,V-INF,PRP
33309,PRON-PERS,V-INF,PRP
33310,PRON-PERS,V-INF,PRP
33311,PRON-PERS,V-INF,PRP
33312,PRON-PERS,V-INF,PRP
33313,PRON-PERS,V-INF,PRP
33314,PRON-PERS,V-INF,PRP
33315,PRON-PERS,V-INF,PRP
33316,PRON-PERS,V-INF,PRP
33317,PRON-PERS,V-INF,PRP
33318,PRON-PERS,V-INF,PRP
33319,PRON-PERS,V-INF,PRP
33320,PRON-PERS,V-INF,PRP
33321,PRON-PERS,V-INF,PRP
33322,PRON-PERS,V-INF,PRP
